line	word	segmentation	gloss
10063	taang	taang	beautiful
10064	kiphuh	ki-phuh	REFL-rest
10065	phuh	phuh	rest
10066	phelkhia	phel-khia	break-out
10067	khia	khia	out
10068	kangtumin	kangtum-in	consume-ERG
10069	kangtum	kang-tum	burn-all
10070	siahuaizaw	sia-huai-zaw	evil-bad-more
10071	huai	huai	bad
10072	zaw	zaw	more
10073	humpinelkaite	humpinelkai-te	ornament-PL
10074	humpinelkai	hum-pinelkai	cover-ornament
10075	pinelkai	pinelkai	ornament
10076	sawmnihna	sawm-nih-na	ten-two-ORD
10077	nih	nih	two
10080	vangliatnate	vangliatna-te	power-PL
10081	vangliatna	vang-liat-na	glory-power-NMLZ
10082	naptui	nap-tui	wet-water
10083	nap	nap	wet
10084	tenpihna	tenpih-na	marry-NMLZ
10085	tenpih	ten-pih	stay-with
10086	hawmsuak	hawm-suak	shake-become
10087	hoihnate	hoihna-te	goodness-PL
10088	innsungmang	innsungmang	eunuch
10089	antanna	antan-na	fast-NMLZ
10090	antan	an-tan	food-stop
10091	pakin	pa-kin	completely-destroy
10092	pianma	pian-ma	born-before
10093	omom	om-om	exist-exist
10094	mutkhiat	mut-khiat	blow-away
10095	mut	mut	blow
10096	nuihsat	nuih-sat	laugh-toward
10097	imcip	im-cip	hide-tight
10098	im	im	hide
10099	zalzal	zal-zal	shake-shake
10100	zal	zal	shake
10101	hihnop	hih-nop	do-want
10102	zahhuai	zah-huai	ashamed-bad
10105	kiliatsakna	ki-liat-sak-na	REFL-oppress-CAUS-NMLZ
10106	kiselna	ki-sel-na	REFL-quarrel-NMLZ
10107	sel	sel	quarrel
10108	nuntakzia	nuntak-zia	live-manner
10109	zia	zia	manner
10110	damdam	dam-dam	well-well
10111	maitai	mai-tai	face-bright
10112	etlawm	et-lawm	fat-lamb
10113	lawm	lawm	lamb
10114	ngaihsunkha	ngaihsun-kha	think-CAUS
10115	nilkhiat	nil-khiat	throw-away
10116	nil	nil	throw
10117	thuakpih	thuak-pih	suffer-with
10118	hamphazaw	ham-pha-zaw	full-good-more
10119	suaktalai	suak-ta-lai	become-PERF-midst
10122	mualsang	mual-sang	hill-high
10123	sang	sang	high
10124	dialkaih	dial-kaih	belt-loosen
10125	dial	dial	belt
10126	kaih	kaih	loosen
10127	khuakulhpi	khua-kulh-pi	town-wall-big
10128	kulhpi	kulh-pi	wall-big
10129	mulkimhuai	mul-kim-huai	full-all-bad
10130	mul	mul	full
10131	thuvanpi	thu-van-pi	word-write-master
10132	thuakkhawm	thuak-khawm	suffer-together
10133	khawm	khawm	together
10134	tangsak	tang-sak	give-CAUS
10135	theinuam	thei-nuam	know-want
10136	nuam	nuam	want
10137	paunam	pau-nam	speak-nation
10138	nam	nam	nation
10139	paipah	pai-pah	go-arrive
10140	tonkhawm	ton-khawm	meet-together
10143	zineipa	zinei-pa	marry-male
10144	zinei	zinei	marry
10145	meivakna	mei-vak-na	fire-light-NMLZ
10146	innteek	inn-teek	house-master
10147	teek	teek	master
10148	pianpih	pian-pih	born-with
10149	zukhamna	zukham-na	wine-NMLZ
10150	zukham	zukham	wine
10151	thaneemna	thaneem-na	naked-NMLZ
10152	thaneem	thaneem	naked
10153	niamsak	niam-sak	bow-CAUS
10154	niam	niam	bow
10155	kikhenthang	ki-khen-thang	REFL-separate-scatter
10156	thang	thang	scatter
10157	khing	khing	remain
10158	dikdek	dik-dek	small-REDUP
10159	dik	dik	small
10160	dek	dek	REDUP
10161	paisuaksak	pai-suak-sak	go-become-CAUS
10162	balzan	bal-zan	tear-PERF
10163	khutpeek	khut-peek	hand-breadth
10164	peek	peek	breadth
10165	vutluahna	vut-luah-na	ash-carry-NMLZ
10166	vut	vut	ash
10167	luah	luah	carry
10168	siklen	sik-len	tie-net
10169	len	len	net
10170	simsiam	sim-siam	count-make
10171	thuap	thu-ap	measure-span
10172	ap	ap	span
10173	khutsiam	khut-siam	hand-skill
10174	siam	siam	skill
10177	nungngatin	nung-ngat-in	back-opposite-ERG
10178	ngat	ngat	opposite
10179	ompihin	om-pih-in	exist-with-ERG
10180	khiatpih	khiat-pih	depart-with
10181	semnen	sem-nen	cut-pieces
10182	nen	nen	pieces
10183	sitset	sit-set	wash-clean
10184	set	set	clean
10185	vallai	val-lai	pour-lay
10186	val	val	pour
10187	tuampian	tuam-pian	swell-appear
10188	tuam	tuam	swell
10189	piakzawh	piak-zawh	give-finish
10190	neksak	nek-sak	eat-CAUS
10191	hinna	hi-n-na	be-CONN-NMLZ
10192	velval	vel-val	turn-turn
10193	vel	vel	turn
10194	tuithuk	tui-thuk	water-deep
10195	thuk	thuk	deep
10198	mulkiatna	mul-kiat-na	hair-cut-NMLZ
10199	piakhawm	piak-hawm	give-together
10200	hawm	hawm	together
10201	sutan	sut-an	break-NEG
10202	sut	sut	break
10203	kibangsak	ki-bang-sak	REFL-equal-CAUS
10204	bang	bang	equal
10205	laipi	lai-pi	midst-big
10206	lai	lai	midst
10207	dingkhawm	ding-khawm	stand-together
10208	kihalna	ki-hal-na	REFL-burn-NMLZ
10209	tuanna	tuan-na	ride-NMLZ
10210	tuan	tuan	ride
10211	lungkiasak	lung-kia-sak	heart-fall-CAUS
10212	kia	kia	fall
10213	hehsakna	heh-sak-na	anger-CAUS-NMLZ
10214	kisatna	ki-sat-na	REFL-strike-NMLZ
10215	sat	sat	strike
10216	khanglui	khang-lui	generation-old
10217	lui	lui	old
10218	ciahpihin	ciah-pih-in	return-with-ERG
10219	paithei	pai-thei	go-able
10222	makna	mak-na	divorce-NMLZ
10223	mak	mak	divorce
10224	thehthangna	theh-thang-na	throw-scatter-NMLZ
10225	theh	theh	throw
10226	kihuhna	ki-huh-na	REFL-help-NMLZ
10227	huh	huh	help
10228	muhsak	muh-sak	see-CAUS
10229	ensim	en-sim	look-count
10230	sim	sim	count
10231	khawlcip	khawl-cip	rest-tight
10232	khawl	khawl	rest
10233	sawmkhat	sawm-khat	ten-one
10234	vanvan	van-van	old-old
10235	van	van	old
10236	khengvalin	kheng-val-in	proud-presume-ERG
10237	kheng	kheng	proud
10238	nangzo	nang-zo	face-able
10239	zo	zo	able
10240	anlom	an-lom	offering-wave
10241	lom	lom	wave
10242	hihloh	hi-hloh	be-NEG
10243	hloh	hloh	NEG
10244	innkuankuan	inn-kuan-kuan	house-family-REDUP
10245	kuan	kuan	family
10246	tuisia	tui-sia	water-evil
10249	bawlpha	bawl-pha	make-good
10250	thunuam	thu-nuam	word-pleasant
10251	zahpihna	zah-pih-na	respect-APPL-NMLZ
10252	mipi	mi-pi	person-great
10253	sawmlinih	sawm-li-nih	ten-four-two
10254	golna	gol-na	divide-NMLZ
10255	gol	gol	divide
10256	simang	sim-ang	count-perish
10257	ang	ang	be/become
10258	nuamzaw	nuam-zaw	want-more
10259	zaw	zaw	more
10260	maimom	mai-mom	face-web
10261	mom	mom	web
10262	thuakkha	thuak-kha	suffer-NEGPERF
10263	kha	kha	NEG.PERF
10264	venvan	ven-van	protect-store
10265	manphatna	man-phat-na	price-worthy-NMLZ
10266	phat	phat	worthy
10267	tehtheih	teh-theih	measure-able
10268	khollo	khol-lo	care-NEG
10269	cihsan	cih-san	say-rely
10270	san	san	rely
10273	satvui	sat-vui	strike-dust
10274	vui	vui	dust
10275	galdaihna	gal-daih-na	enemy-able-NMLZ
10276	daih	daih	able
10277	sepkhiat	sep-khiat	work-extract
10278	sep	sep	work
10279	khiat	khiat	extract
10280	theithek	thei-thek	know-extreme
10281	thek	thek	extreme
10282	khialhsak	khialh-sak	sin-CAUS
10283	omzaw	om-zaw	exist-more
10284	taangkona	taang-ko-na	time-long-NMLZ
10285	taang	taang	time
10286	ko	ko	long
10287	zuauna	zuau-na	lie-NMLZ
10288	zuau	zuau	lie
10289	sibup	si-bup	die-all
10290	bup	bup	all
10291	thuaklawh	thuak-lawh	suffer-PERF
10292	lawh	lawh	PERF
10293	leengmang	leeng-mang	chariot-fly
10294	mang	mang	fly
10295	zawkna	zawk-na	more-NMLZ
10296	zawk	zawk	more
10299	lohbuang	loh-buang	apart-divide
10300	buang	buang	divide
10301	kizuih	ki-zuih	REFL-hang
10302	zuih	zuih	hang
10303	kithuah	ki-thuah	REFL-gird
10304	thuah	thuah	gird
10305	zozaw	zo-zaw	able-more
10306	meiphual	mei-phual	fire-field
10307	phual	phual	field
10308	kipakta	ki-pak-ta	REFL-wait-TA
10309	pak	pak	wait
10310	suangkang	suang-kang	stone-pillar
10311	kang	kang	pillar
10312	suangphah	suang-phah	stone-floor
10313	manlah	man-lah	time-ADV
10314	themthum	them-thum	dawn-early
10315	them	them	dawn
10316	thum	thum	early
10317	gakcip	gak-cip	trap-tight
10318	gak	gak	trap
10319	cip	cip	tight
10320	kikaikhia	ki-kai-khia	REFL-dig-out
10321	kai	kai	dig
10322	thangsiah	thang-siah	speak-compose
10323	siah	siah	compose
10324	maban	ma-ban	own-matter
10325	ban	ban	matter
10326	taisim	tai-sim	check-count
10327	tai	tai	check
10330	sunteng	sun-teng	basket-basket
10331	sun	sun	basket
10332	teng	teng	basket
10333	kihual	ki-hual	REFL-bind
10334	hual	hual	bind
10335	phet	phet	twin
10336	lawmnu	lawm-nu	friend-female
10337	seelcip	seel-cip	cover-tight
10338	seel	seel	cover
10339	meisuang	mei-suang	fire-stone
10340	puksisak	puk-si-sak	attack-die-CAUS
10341	puk	puk	attack
10342	hehlua	heh-lua	angry-excessive
10343	lua	lua	excessive
10344	kilaak	ki-laak	REFL-show
10345	laak	laak	show
10346	suahkhiat	suah-khiat	born-out
10347	kigawh	ki-gawh	REFL-touch
10348	gawh	gawh	touch
10349	kisuksiat	ki-suk-siat	REFL-collapse-destroy
10350	suk	suk	collapse
10351	siat	siat	destroy
10352	tuahun	tuah-un	do-time
10353	un	un	time
10354	meidawi	mei-dawi	fire-fear
10355	dawi	dawi	fear
10356	huihpi	huih-pi	wind-great
10357	huih	huih	wind
10358	kiphuk	ki-phuk	REFL-overthrow
10359	phuk	phuk	overthrow
10362	bengin	beng-in	hunt-ERG
10363	beng	beng	hunt
10364	haza	haza	envy
10365	gega	gega	red
10366	kihut	ki-hut	REFL-arm
10367	hut	hut	arm
10368	pet	pet	sting
10369	pelem	pelem	lacking
10370	geivial	gei-vial	edge-knop
10371	gei	gei	edge
10372	vial	vial	knop
10373	mapai	ma-pai	own-go
10374	kisumit	ki-sum-it	REFL-extinguish-IT
10375	sum	sum	extinguish
10376	kisuksiatsak	ki-suk-siat-sak	REFL-collapse-destroy-CAUS
10377	husia	husia	destruction
10378	hetkei	het-kei	trouble-NEG
10379	het	het	trouble
10380	kiliah	ki-liah	REFL-circuit
10381	liah	liah	circuit
10382	dimletin	dim-let-in	fill-back-ERG
10383	let	let	back
10384	kigengen	ki-gen-gen	REFL-say-REDUP
10385	zen	zen	way
10386	kineihin	ki-nei-hin	REFL-with-ERG
10389	hauhlawh	hauh-lawh	grasp-PERF
10390	hauh	hauh	grasp
10391	hot	hot	steer
10392	tunuam	tu-nuam	sit-pleasant
10393	tu	tu	sit
10394	bulkip	bul-kip	root-firm
10395	bul	bul	root
10396	kip	kip	firm
10397	khetul	khet-ul	heel-crush
10398	khet	khet	heel
10399	ul	ul	crush
10400	kinengniam	ki-neng-niam	REFL-oppress-humble
10401	neng	neng	oppress
10402	kilei	ki-lei	REFL-buy
10403	lei	lei	buy
10404	kisuang	ki-suang	REFL-pure
10405	kibehlaplap	ki-behlap-lap	REFL-grow-REDUP
10406	behlap	behlap	grow
10407	tenkhop	ten-khop	dwell-join
10408	khop	khop	join
10409	ki-ip	ki-ip	REFL-hold
10410	ip	ip	hold
10411	ki-ipzo	ki-ip-zo	REFL-hold-able
10412	kiciangtan	ki-ciang-tan	REFL-straight-assign
10413	tan	tan	assign
10414	mawlpih	mawl-pih	dig-APPL
10415	mawl	mawl	dig
10416	takun	takun	maiden
10417	phawkzo	phawk-zo	remember-able
10418	phawk	phawk	remember
10419	thokang	tho-kang	rise-extend
10420	denggawp	deng-gawp	strike-break
10421	deng	deng	strike
10422	gawp	gawp	break
10423	kot	kot	ready
10424	kingen	ki-ngen	REFL-request
10425	kimciang	kim-ciang	complete-straight
10426	kikhaisuk	ki-khai-suk	REFL-hang-fall
10427	khai	khai	hang
10428	kisuzan	ki-su-zan	REFL-tear-break
10429	su	su	tear
10430	zan	zan	break
10431	kigal	ki-gal	REFL-oppose
10432	khetphim	khet-phim	heel-peg
10433	phim	phim	peg
10436	sui	sui	staff
10437	bot	bot	pluck
10438	meikangma	mei-kang-ma	fire-burn-mark
10439	tawisuang	tawi-suang	hand-stone
10440	kiten	ki-ten	REFL-dwell
10441	kima	ki-ma	REFL-alone
10442	ma	ma	alone
10443	kitah	ki-tah	REFL-separate
10444	tah	tah	separate
10445	gupha	gu-pha	tree-branch
10446	gu	gu	tree
10447	pha	pha	branch
10448	buppi	bup-pi	all-big
10449	kikhung	ki-khung	REFL-exit
10450	tamasak	ta-ma-sak	cut-EMPH-CAUS
10451	gisuang	gi-suang	marker-stone
10452	gi	gi	marker
10453	khung	khung	roof
10454	taikeek	tai-keek	flee-ITER
10455	keek	keek	ITER
10456	guallelsak	gual-lel-sak	enemy-change-CAUS
10457	lel	lel	change
10460	hanthot	han-thot	begin-stir
10461	thot	thot	stir
10462	thaneih	tha-neih	strength-have
10463	neih	neih	have
10464	kihanthawnin	ki-han-thawn-in	REFL-begin-encourage-ERG
10465	thawn	thawn	encourage
10466	suangtang	suang-tang	stone-embed
10467	tang	tang	embed
10468	tawngnung	tawng-nung	speak-later
10469	nung	nung	later
10470	mansuah	man-suah	price-escape
10471	suah	suah	escape
10472	lohlam	loh-lam	NEG-way
10473	khezaw	khe-zaw	foot-weak
10474	kilawnsuk	ki-lawn-suk	REFL-throw-fall
10475	lawn	lawn	throw
10476	kilokgawp	ki-lok-gawp	REFL-shake-break
10477	lok	lok	shake
10478	kizong	ki-zong	REFL-warm
10479	zong	zong	warm
10480	kipiatawm	ki-piat-awm	REFL-sell-self
10481	piat	piat	sell
10482	awm	awm	self
10483	kilawmzaw	ki-lawm-zaw	REFL-worthy-more
10484	zeizai	zei-zai	what-thing
10485	zai	zai	thing
10486	puksuk	puk-suk	fall-down
10487	zun	zun	urine
10488	kizat	ki-zat	REFL-use
10489	zat	zat	use
10490	golhguk	golh-guk	oppose-dig
10491	golh	golh	oppose
10492	guk	guk	dig
10493	kihisakin	ki-hi-sak-in	REFL-be-CAUS-ERG
10494	kiphawkkha	ki-phawk-kha	REFL-remember-NEG
10495	phuan	phuan	refuge
10496	kithuhilh	ki-thu-hilh	REFL-word-tell
10497	hilh	hilh	tell
10498	sekpi	sek-pi	hammer-big
10499	sek	sek	hammer
10500	huihnung	huih-nung	wind-continue
10501	thaksuak	thak-suak	new-wither
10502	thak	thak	new
10503	suak	suak	wither
10504	bekun	bek-un	only-time
10505	bek	bek	only
10508	zunglot	zung-lot	root-pull
10509	lot	lot	pull
10510	lazo	la-zo	take-able
10511	meilah	mei-lah	fire-lamp
10512	lah	lah	lamp
10513	tup	tup	roast
10514	piciang	pi-ciang	great-straight
10515	kiphattawm	ki-phat-tawm	REFL-praise-by
10516	tawm	tawm	by
10517	kiheek	ki-heek	REFL-oppose
10518	heek	heek	oppose
10519	suangngo	suang-ngo	stone-socket
10520	ngo	ngo	socket
10521	bupun	bup-un	all-time
10522	gahpha	gah-pha	branch-good
10523	gah	gah	branch
10524	kikai	ki-kai	REFL-lead
10525	kilkel	ki-lkel	REFL-leave
10526	lkel	lkel	leave
10527	gip	gip	seal
10528	lipkhap	lip-khap	freedom-loose
10529	lip	lip	freedom
10530	khap	khap	loose
10533	kithutuak	ki-thu-tuak	REFL-word-receive
10534	tuak	tuak	receive
10535	kimuthei	ki-mu-thei	REFL-see-able
10536	meiilum	mei-ilum	fire-mist
10537	ilum	ilum	mist
10538	kithukkik	ki-thuk-kik	REFL-revenge-ITER
10539	thuk	thuk	revenge
10540	kisunin	ki-sun-in	REFL-resemble-ERG
10541	kisiagawp	ki-sia-gawp	REFL-bad-break
10542	kultal	kul-tal	tar-coat
10543	kul	kul	tar
10544	tal	tal	coat
10545	kiphiatkhia	ki-phiat-khia	REFL-destroy-out
10546	guaktang	guak-tang	back-toward
10547	guak	guak	back
10548	kizelthang	ki-zel-thang	REFL-scatter-spread
10549	zel	zel	scatter
10550	kilui	ki-lui	REFL-tell
10551	lui	lui	tell
10552	kigu	ki-gu	REFL-tear
10553	lapi	la-pi	take-big
10554	thagui	tha-gui	strength-cord
10555	gui	gui	cord
10556	moman	mo-man	bride-price
10557	mo	mo	bride
10558	mangman	mang-man	dream-person
10559	teekpa	teek-pa	in.law-father
10560	teek	teek	in.law
10561	huanpipa	huan-pi-pa	bread-great-man
10562	huan	huan	bread
10563	gawng	gawng	lean
10564	buhvui	buh-vui	rice-dust
10565	khitlam	khit-lam	finish-way
10566	oksak	ok-sak	clothe-CAUS
10567	ok	ok	clothe
10568	tumpihin	tum-pih-in	set-APPL-ERG
10569	gawl	gawl	neck
10570	sul	sul	snake
10571	hankuang	han-kuang	carry-box
10572	haksapi	hak-sa-pi	heavy-flesh-great
10575	kiphal	ki-phal	REFL-shut
10576	phal	phal	shut
10577	dozo	do-zo	throw-able
10578	do	do	throw
10579	lawptakin	lawp-tak-in	shake-truly-ERG
10580	lawp	lawp	shake
10581	tak	tak	truly
10582	lonei	lo-nei	NEG-have
10583	kimtakin	kim-tak-in	complete-truly-ERG
10584	tuukulh	tuu-kulh	climb-steal
10585	tuu	tuu	climb
10586	kulh	kulh	steal
10587	tunma-in	tun-ma-in	arrive-EMPH-ERG
10588	holhthawh	holh-thawh	stir-up
10589	holh	holh	stir
10590	kithawisa-in	ki-thawi-sa-in	REFL-ready-already-ERG
10591	thawi	thawi	ready
10592	lopipi-in	lo-pi-pi-in	NEG-great-great-ERG
10595	khuituah	khui-tuah	fold-do
10596	khui	khui	fold
10597	kuak	kuak	hollow
10598	guat	guat	work
10599	liimsun	liim-sun	wing-spread
10600	liim	liim	wing
10601	kizen	ki-zen	REFL-thin
10602	kihuan	ki-huan	REFL-fry
10603	kilah	ki-lah	REFL-spread
10604	talkolh	tal-kolh	bald-head
10605	kolh	kolh	head
10606	kikhakcip	ki-khak-cip	REFL-lock-tight
10607	khak	khak	lock
10608	zuthawl	zu-thawl	slave-female
10609	ki-apsa	ki-ap-sa	REFL-devote-already
10610	ap	ap	devote
10611	teep	teep	fringe
10612	kipumsil	ki-pum-sil	REFL-body-wash
10613	pum	pum	body
10614	sil	sil	wash
10615	phul	phul	spring
10616	thoto	tho-to	rise-UP
10617	to	to	up
10618	huihlaka	huih-laka	wind-among
10619	laka	laka	among
10620	thahatzaw	tha-hat-zaw	strength-have-more
10621	hat	hat	have
10622	momai	mo-mai	dry-without
10623	gawizan	gawi-zan	stamp-break
10624	gawi	gawi	stamp
10625	heitang	hei-tang	path-divide
10626	hei	hei	path
10627	phiatkhiat	phiat-khiat	destroy-out
10628	sungnu	sung-nu	inside-female
10629	sung	sung	inside
10630	kisugawp	ki-su-gawp	REFL-crush-break
10631	lahkhiat	lah-khiat	reveal-out
10632	lamkal	lam-kal	way-middle
10633	kal	kal	middle
10634	lengkhia-in	leng-khia-in	line-out-ERG
10635	leng	leng	line
10636	kuansuk	kuan-suk	attack-fall
10637	kihu	ki-hu	REFL-help
10638	hu	hu	help
10639	kisatgawp	ki-sat-gawp	REFL-strike-break
10640	sat	sat	strike
10641	kuikek	kui-kek	tear-scratch
10642	kui	kui	tear
10643	kek	kek	scratch
10644	domto-in	dom-to-in	go-UP-ERG
10645	dom	dom	go
10646	kilehhei	ki-leh-hei	REFL-return-wonder
10647	liimnuai	liim-nuai	wing-under
10648	nuai	nuai	under
10649	haih	haih	winnow
10650	galphual	gal-phual	enemy-field
10651	tumsiam	tum-siam	play-skilled
10654	kinawhin	ki-nawh-in	REFL-meet-ERG
10655	nawh	nawh	meet
10656	gimlua	gim-lua	faint-excessive
10657	gim	gim	faint
10658	kikekin	ki-kek-in	REFL-scratch-ERG
10659	kilok	ki-lok	REFL-shake
10660	kheging	khe-ging	foot-sound
10661	ging	ging	sound
10662	gel	gel	together
10663	kizal	ki-zal	REFL-stretch
10664	kipsuak	ki-psuak	REFL-take
10665	psuak	psuak	take
10666	dimlet	dim-let	fill-back
10667	guallelin	gual-lel-in	enemy-change-ERG
10668	diam	diam	month
10669	kisingkhia	ki-sing-khia	REFL-shake-out
10670	sing	sing	shake
10671	tawldam	tawl-dam	free-good
10672	tawl	tawl	free
10673	dam	dam	good
10674	lampai	lam-pai	way-go
10675	mancip	man-cip	time-tight
10676	sucip	su-cip	crush-tight
10677	phiatkhiatsak	phiat-khiat-sak	destroy-out-CAUS
10678	ngingei	ngin-gei	weary-edge
10679	ngin	ngin	weary
10680	puklawh	puk-lawh	fall-PERF
10681	pumtangin	pum-tang-in	body-on-ERG
10682	kithun	ki-thun	REFL-press
10683	thun	thun	press
10684	peekpi	peek-pi	spread-big
10685	peek	peek	spread
10686	mei-ek	mei-ek	fire-sneeze
10687	ek	ek	sneeze
10688	vutlevai	vut-levai	dust-spread
10689	levai	levai	spread
10690	kipaaksak	ki-paak-sak	REFL-glad-CAUS
10691	paak	paak	glad
10692	kituancil	ki-tuan-cil	REFL-cut-piece
10693	tuan	tuan	cut
10694	cil	cil	piece
10695	themkha	them-kha	dawn-NEG
10696	domto	dom-to	go-UP
10697	taksing	tak-sing	truly-shake
10698	kibulhin	ki-bul-hin	REFL-root-sit
10699	telzaw	tel-zaw	know-more
10700	tel	tel	know
10701	kisui	ki-sui	REFL-polish
10702	pukkha	puk-kha	fall-NEG
10703	mapekin	ma-pek-in	EMPH-settle-ERG
10706	kikhinin	ki-khin-in	REFL-behind-ERG
10707	khin	khin	behind
10708	haknaw	hak-naw	heavy-lead
10709	naw	naw	lead
10710	lawnkhak	lawn-khak	throw-lock
10711	seelsim	seel-sim	cover-count
10712	phih	phih	bowl
10713	tuucin	tuucin	shepherd
10714	tuucing	tuucing	shepherd
10715	cin	cin	tend
10716	pelhthei	pelh-thei	escape-able
10717	pelh	pelh	escape
10718	kikup	ki-kup	REFL-hide
10719	kup	kup	hide
10720	kinamin	ki-nam-in	REFL-kiss-ERG
10721	nam	nam	kiss
10722	taangkhiasak	taang-khia-sak	time-out-CAUS
10723	leikang	lei-kang	earth-burn
10724	mawhmaisak	mawh-mai-sak	sin-face-CAUS
10725	mawh	mawh	sin
10726	gina-in	gin-a-in	firm-3SG-ERG
10727	gin	gin	firm
10728	kitheikim	ki-thei-kim	REFL-know-complete
10731	phop	phop	sew
10732	piikpeek	piik-peek	gather-spread
10733	piik	piik	gather
10734	leltak	lel-tak	change-truly
10735	ngun-ek	ngun-ek	silver-dross
10736	kihanthawn	ki-han-thawn	REFL-begin-encourage
10737	kiphiat	ki-phiat	REFL-destroy
10738	thonginn	thong-inn	prison-house
10739	thong	thong	prison
10740	kinawtngil	ki-nawt-ngil	REFL-smooth-arrow
10741	nawt	nawt	smooth
10742	ngil	ngil	arrow
10743	kizep	ki-zep	REFL-clothe
10744	zep	zep	clothe
10745	tuacih	tua-cih	that-say
10746	leihoih	lei-hoih	earth-good
10747	hoih	hoih	good
10748	taanlawh	taan-lawh	withhold-PERF
10749	taan	taan	withhold
10750	kullo	kul-lo	hope-NEG
10751	kisuah	ki-suah	REFL-escape
10752	pempam	pem-pam	fire-fold
10753	pem	pem	fire
10754	pam	pam	fold
10755	maangmu	maang-mu	vision-see
10756	maang	maang	vision
10757	tuahsiat	tuah-siat	do-destroy
10758	lohteng	loh-teng	NEG-remain
10759	phazaw	pha-zaw	good-more
10760	deuhin	deuh-in	clothed-ERG
10761	deuh	deuh	clothed
10762	leipi	lei-pi	earth-great
10763	tunsaknop	tun-sak-nop	arrive-CAUS-want
10764	nop	nop	want
10765	kitawphah	ki-taw-phah	REFL-receive-place
10766	kikhamval	ki-kham-val	REFL-gather-basket
10767	kham	kham	gather
10768	val	val	basket
10769	mannop	man-nop	price-want
10770	thongkiat	thong-kiat	prison-extract
10771	kitheithang	ki-thei-thang	REFL-know-spread
10772	mapaisak	ma-pai-sak	EMPH-go-CAUS
10773	tamveipi	tam-vei-pi	many-time-great
10774	vei	vei	time
10775	thahkhit	thah-khit	kill-finish
10776	thongcing	thong-cing	prison-throw
10777	cing	cing	throw
10778	dongtangsak	dong-tang-sak	stumble-on-CAUS
10779	dong	dong	stumble
10780	kilehngatin	ki-leh-ngat-in	REFL-return-time-ERG
10781	ngat	ngat	time
10782	zokhin	zok-hin	finish-sit
10783	zok	zok	finish
10786	eimah	ei-mah	1PL.EXCL-EMPH
10787	ei	ei	1PL.EXCL
10788	petpetin	pet-pet-in	bone-bone-ERG
10789	hup	hup	mouth
10790	kisamsiat	ki-sam-siat	REFL-open-destroy
10791	sam	sam	open
10792	kithuk	ki-thuk	REFL-revenge
10793	tuzawh	tu-zawh	sit-able
10794	zawh	zawh	able
10795	tuununo	tuu-nu-no	ewe-female-small
10796	makeng	ma-keng	EMPH-tree
10797	keng	keng	tree
10798	temta	tem-ta	fire-hold
10799	tem	tem	fire
10800	butsak	but-sak	face-CAUS
10801	but	but	face
10802	kihehnem	ki-heh-nem	REFL-angry-comfort
10803	nem	nem	comfort
10804	galmat	gal-mat	enemy-steal
10805	mat	mat	steal
10806	khelkom	khel-kom	hollow-touch
10807	kom	kom	touch
10808	khel	khel	hollow
10809	dawksak	dawk-sak	bind-CAUS
10810	dawk	dawk	bind
10811	pipa	pi-pa	great-man
10812	phai	phai	meadow
10813	kikhailum	ki-khai-lum	REFL-hang-round
10814	lum	lum	round
10815	gaih	gaih	little
10816	kipulak	ki-pul-ak	REFL-expose-COMPL
10817	ak	ak	COMPL
10818	gulgu	gul-gu	coil-bite
10819	phazaw-in	pha-zaw-in	good-more-ERG
10820	kilangzo	ki-lang-zo	REFL-clear-able
10821	lang	lang	clear
10822	vik	vik	rod
10823	lomkhat	lom-khat	bundle-one
10824	phialgawp	phial-gawp	morning-watch
10825	phial	phial	morning
10826	vukkhal	vuk-khal	frost-dew
10827	vuk	vuk	frost
10828	khal	khal	dew
10831	beka	beka	bekah
10832	daii	daii	pan
10833	dunga	dung-a	border-LOC
10834	phuala	phual-a	field-LOC
10835	beryl	beryl	beryl
10838	palh	palh	palm
10839	khangkhia	khang-khia	generation-out
10840	phattheih	phat-theih	praise-able
10841	mimawh	mi-mawh	person-sin
10842	sumlei	sum-lei	money-buy
10843	pauthei	pau-thei	speak-able
10844	pau	pau	speak
10845	simun	sim-un	count-time
10846	muthei	mu-thei	see-able
10847	mu	mu	see
10848	uploh	up-loh	look-NEG
10849	up	up	look
10852	leteh	let-eh	return-EXCL
10853	ninthem	nin-them	day-dawn
10854	bawlbawl	bawl-bawl	make-REDUP
10857	kiimnai	ki-im-nai	REFL-around-near
10858	tunma	tun-ma	arrive-before
10859	lopipi	lo-pipi	NEG-really
10861	huihpi	huih-pi	wind-great
10862	kiphelkhamin	ki-phel-kham-in	REFL-split-break-ERG
10863	peka	pek-a	edge-LOC
10864	kisukha	ki-suk-ha	REFL-pollute-CAUS
10866	buppi	bup-pi	all-great
10868	kiguan	ki-guan	REFL-deliver
10869	suntangpi	sun-tang-pi	sun-before-great
10870	phukha	phu-kha	emerge-go
10871	gimpi	gim-pi	labor-great
10872	dahlua	dah-lua	weep-exceed
10874	uhcin	uh-cin	PL-COND
10875	le-uhcin	le-uh-cin	and-PL-COND
10876	leuhcin	le-uh-cin	and-PL-COND
10879	baihsa	baih-sa	prepare-CAUS
10880	khenuai	khe-nuai	foot-beneath
