word	freq	gloss
sawltakin	3	send-?
piakkhongna	3	give.to-?-NMLZ
klaudias	3	?
perga	3	?
zeus	3	?
pianuam	3	give-?
kinialna	3	?-NMLZ
palikbute	3	father-?-PL
piakhin	3	give.to-?
awnggawp	3	3SG-?
areopagas	3	3SG-?
gallio	3	?
zinin	3	wife-?
erastas	3	?
demetrias	3	blame-?
awngkekgawp	3	3SG-?
trofimas	3	?
zomsuak	3	?
assos	3	3SG-?
miletas	3	person-?
tunzawh	3	?
bernis	3	?
haksapipi	3	?
kimuang	3	?
bulphuhin	3	?
kilemsak	3	prepare-?
suahma	3	?
hilhhilh	3	teach-?
piangthei	3	be.born-?
kiciing	3	?
pehkik	3	?
dawizek	3	?
telkheh	3	?
spain	3	?
stefanas	3	?
antak	3	3SG-?
lungnemna	3	feel-?-NMLZ
zangthei	3	use-?
nethei	3	eat-?
thuakkhak	3	suffer-?
kicingtaak	3	?
sepzawh	3	work-?
puatham	3	carry.on.back-?
pawlkhatin	3	father-?
kinna	3	?-NMLZ
huhnopna	3	?-NMLZ
lunggimpih	3	feel-?
huhtheih	3	?
sansa	3	flesh-?
khuksung	3	?
hilhtheih	3	teach-?
nasemkhawm	3	2SG-serve-?
thutakte	3	word-?-PL
epafras	3	?
onesimas	3	?
luka	3	head-?
demas	3	blame-?
huamsung	3	surround-?
genbelin	3	speak-?
kristal	3	?
kikhulna	3	?-NMLZ
limlemel	2	?
khuahun	2	town-?
golpite	2	?-PL
bedolak	2	?
nakguh	2	2SG-?-PL
sunim	2	?
kipiansakna	2	?-NMLZ
thahkhak	2	?
irad	2	1PL.INCL-?
mehujael	2	?
methushael	2	?
tubalkain	2	?
piansaksa	2	give-?
khaknelh	2	spirit-?
guahte	2	?-PL
kiamkiam	2	?~RED
petin	2	?
tunsakkik	2	?
lamun	2	?
madai	2	?
tiras	2	?
rifath	2	?
togarmah	2	sit-?
elishah	2	?
sabteka	2	flesh-?
sabengpa	2	flesh-?
babel	2	owe-?
erek	2	?
lehab	2	?
naftuh	2	2SG-?-PL
kasluh	2	1SG-?-PL
heth	2	?
zemari	2	be.straight-?
hul	2	?
gether	2	?
almodad	2	3SG-?
shelef	2	?
hazarmaveth	2	?
uzal	2	?
diklah	2	straight-?
abimael	2	3SG-?
lal	2	?
tausangpi	2	?
latal	2	?
bawlnasa	2	make-?
tawsawte	2	?-PL
amrafel	2	3SG-?
ellasar	2	?
tidal	2	?
karnaim	2	1SG-?
hazazontamar	2	?
ela	2	?
keelnu	2	heel-?
bekbak	2	?
bered	2	?
khita	2	?
thahkhawm	2	?
luk	2	head-?
dinnasa	2	?
luplam	2	bow.down-?
thawhlam	2	?
luahkhawm	2	head-?
thallot	2	?
bangah	2	owe-?
koihtuam	2	put-?
moriah	2	?
gikzah	2	?
mavangsak	2	?
daptakin	2	?
piakpa	2	give.to-?
batsak	2	bind-?
zimran	2	wife-?
medan	2	?
ishbak	2	1PL.INCL-?
abida	2	3SG-?
eldaah	2	?
khanghamin	2	generation-?
adbeel	2	3SG-?
massa	2	?
kedemah	2	foot-?
phukhong	2	?
hucipin	2	?
beeri	2	?
cineel	2	say-?
lukhamin	2	head-?
cingta	2	say-?
semlai	2	serve-?
thacial	2	?
keelpi	2	heel-?
poplar	2	?
koihkhawm	2	put-?
namsak	2	2SG-?
thawi	2	?
tuupi	2	?
tatolh	2	strike-?
galeed	2	?
kilaina	2	?-NMLZ
peniel	2	?
kinak	2	?
hampheng	2	?
kisiatsakna	2	?-NMLZ
mikhat	2	person-?
naudom	2	2SG-?
mualsuang	2	see.I-?
zefo	2	?
eshban	2	?
kheran	2	?
zaavan	2	hear.I-?
aran	2	3SG-?
dinhabah	2	?
bedad	2	?
avith	2	3SG-?
masrekah	2	?
mezahab	2	?
jetheth	2	?
pinon	2	?
mibzar	2	person-?
magdiel	2	?
iram	2	1PL.INCL-?
lingsi	2	hope-?
kapsa	2	1SG-?
potifar	2	?
hirah	2	be-?
kituamna	2	?-NMLZ
enaim	2	look-?
kinuihsan	2	?
paktatin	2	father-?
khausan	2	spirit-?
sungthu	2	?
ngaihbaangin	2	listen.II-?
omkhop	2	exist-?
sungtang	2	?
huansa	2	?
taksa	2	?
theemsak	2	?
tunkim	2	?
zuakpa	2	?
ipte	2	1PL.INCL-?-PL
lungsi	2	feel-?
thukanin	2	word-?
kikoihte	2	cry.out-?-PL
hampen	2	?
kibalzan	2	?
jemuel	2	?
ohad	2	?
ezbon	2	?
ishvah	2	1PL.INCL-?
kithawisakin	2	?
gankemte	2	?-PL
omsung	2	exist-?
mongkhat	2	?
lukhungah	2	crown-?
kizia	2	?
leikhop	2	?
vuikhawm	2	?
laitat	2	?
paitosak	2	go-?
atad	2	3SG-?
domin	2	?
thadim	2	?
phaikungte	2	?-PL
oh	2	?
ngeizah	2	?
kikhiam	2	depart-?
khialzaw	2	err-?
jokhebed	2	?
uihgawp	2	bark-?
bualte	2	?-PL
lomlomin	2	?
thokangte	2	?-PL
thote	2	?-PL
kilawhgawp	2	?
mangbuhhamte	2	?-PL
vuih	2	?
neihsak	2	have.II-?
kilamdangin	2	?
mahmahsa	2	very-?
hangkeu	2	?
talsuante	2	?-PL
tangciak	2	?
khauhsakin	2	spirit-?
khenkham	2	divide-?
khikcip	2	?
nannan	2	2SG-?
liatzawkna	2	?-NMLZ
phimpi	2	?
lakthuah	2	take-?
zuihbeh	2	follow-?
meikang	2	?
suaktasakin	2	become-?
tatkhiatna	2	strike-?-NMLZ
kinget	2	?
pik	2	?
cilte	2	say-?-PL
lokhulin	2	?
thudonin	2	word-?
phutkhak	2	spray-?
tunpi	2	?
suangphahpek	2	?
keelvunte	2	heel-?-PL
lahte	2	?-PL
singzawl	2	?
kimaingat	2	?
kopte	2	?-PL
dunglam	2	?
kikak	2	?
zaisak	2	hear.I-?
karbankal	2	1SG-?
puankhau	2	carry.on.back-?
long	2	?
utok	2	?
semnenin	2	serve-?
sungkua	2	?
thaksing	2	?
singzep	2	?
hakna	2	?-NMLZ
sumtui	2	money-?
tamsakin	2	?
thukpa	2	word-?
bawlkha	2	make-?
geelsiam	2	?
siamgat	2	be.skilled-?
singzawlte	2	?-PL
tungzang	2	arrive-?
vankhai	2	go.and-?
kikhep	2	?
gelhnate	2	write-?-PL
siklongte	2	repent-?-PL
kibulhsa	2	?
khaito	2	hold-?
kinilhna	2	?-NMLZ
tungkhuhna	2	arrive-?-NMLZ
kigawivui	2	?
kigawhna	2	?-NMLZ
suhte	2	?-PL
sehzah	2	?
kimitsak	2	?
helsa	2	?
kipiaksa	2	?
khutpite	2	hand-?-PL
apkhawm	2	3SG-?
halkhawm	2	?
kiminthangsak	2	?
bilpi	2	ear-?
mupi	2	see.I-?
mumeika	2	see.I-?
pengpelep	2	break.into-?
musi	2	see.I-?
tuimu	2	water-?
vazonei	2	go.and-?
huihtun	2	?
khepek	2	?
kitom	2	?
khebom	2	?
zusa	2	?
awmtal	2	3SG-?
kibawltawm	2	be.done-?
veipa	2	do-?
damsa	2	be.well-?
milmial	2	person-?
mitkhu	2	eye-?
kisianthosak	2	?
zutna	2	?-NMLZ
tutnasa	2	sleep-?
kuanglekeute	2	?-PL
ninneih	2	day-?
ninnei	2	day-?
hunlopi	2	time-?
kilakna	2	?-NMLZ
keeldawite	2	heel-?-PL
luakkhiat	2	head-?
kiate	2	?-PL
kemcip	2	guard-?
tehnate	2	measure-?-PL
kimuhmawh	2	?
vankahna	2	go.and-?-NMLZ
kihallum	2	?
khentelna	2	divide-?-NMLZ
kininsaksa	2	?
kimasa	2	?
khutlekhe	2	hand-?
ciltang	2	say-?
nekkhak	2	eat.II-?
tuulekeel	2	?
sanim	2	flesh-?
kitaangko	2	?
phawksakna	2	?-NMLZ
poisak	2	?
ngahkikin	2	get-?
zuaksa	2	?
kikhahkhia	2	?
lopawi	2	?
hahsiang	2	?
hakkolte	2	?-PL
demlai	2	blame-?
nahthel	2	2SG-?
nanzawh	2	2SG-?
kipuahphat	2	?
vilvelin	2	?
tungsiahte	2	arrive-?-PL
buppite	2	?-PL
tulkua	2	?
simkhawm	2	?
innkuankuanun	2	1PL.INCL-?
tuibuahna	2	water-?-NMLZ
kawbia	2	1SG-?
tuuvun	2	?
ditkikna	2	?-NMLZ
hawng	2	?
hawi	2	?
kihuansa	2	?
sauzaw	2	long-?
hobab	2	?
taberah	2	?
eldad	2	?
medad	2	?
vaante	2	go.and-?-PL
mongteep	2	?
kikaihkhopna	2	?-NMLZ
valhtumin	2	go.and-?
vaanin	2	go.and-?
kisiincip	2	?
ninpa	2	day-?
gulte	2	?-PL
iyeabarim	2	1PL.INCL-?
beer	2	?
mattanah	2	grasp-?
nahaliel	2	2SG-?
bamoth	2	owe-?
pethor	2	?
nengcip	2	eat-?
zuisuak	2	follow-?
bamothbaal	2	owe-?
madawk	2	?
suzan	2	?
kaplet	2	1SG-?
humpinelkaipi	2	cover-?
nekpihin	2	eat.II-?
kizomtawm	2	?
pammaihsa	2	father-?
saksak	2	cause-?
kozbi	2	?
gimsakgawp	2	?
valh	2	go.and-?
zefon	2	?
ozni	2	?
arod	2	3SG-?
iezer	2	1PL.INCL-?
eran	2	?
ahiram	2	3SG-be-?
shefufam	2	?
hufam	2	?
hunun	2	time-?
kamciamnate	2	1SG-?-PL
kamciamin	2	1SG-?
evi	2	?
reba	2	?
kithatsa	2	?
khenkhiat	2	divide-?
zawhpih	2	be.able-?
jogbehah	2	?
bethnimrah	2	?
kenath	2	only-?
dofkah	2	?
alush	2	3SG-head-?
rithmah	2	?
rimmonperez	2	?
rissah	2	?
kehelathah	2	foot-?
shefer	2	?
haradah	2	?
makheloth	2	?
mithkah	2	eye-?
hashmonah	2	?
moseroth	2	?
horhaggidgad	2	?
ebronah	2	?
zalmonah	2	hear.I-?
punon	2	?
dibongad	2	?
almondiblathaim	2	3SG-?
dungteng	2	?
zedad	2	?
shefam	2	?
shemuel	2	?
hanniel	2	?
paltiel	2	father-?
ahihud	2	3SG-be-?
peemte	2	?-PL
gamhluahte	2	land-?-PL
zasakkikin	2	hear.I-?
paupeengsak	2	speak-?
sawmgukte	2	flesh-?-PL
baalpeor	2	owe-?
khuazing	2	town-?
tawmcik	2	?
paukhiatna	2	speak-?-NMLZ
phelsakin	2	?
dengzanin	2	?
etnate	2	?-PL
khiasak	2	exit-?
khalna	2	spirit-?-NMLZ
paipihpa	2	accompany-?
vanglianzaw	2	go.and-?
gudgodah	2	?
tuumsakin	2	?
biakkhak	2	?
talsuan	2	?
sakhitalte	2	cause-?-PL
kideidan	2	?
sotsak	2	?
sakhital	2	cause-?
kibuakhia	2	?
awngah	2	3SG-?
sathak	2	strike-?
simbu	2	?
insek	2	1PL.INCL-?
gamhluahin	2	land-?
khuthawm	2	hand-?
piaknasa	2	give.to-?
tawsakin	2	?
songpi	2	?
kituhna	2	?-NMLZ
haksalua	2	?
thukhensatna	2	word-?-NMLZ
khongkhaite	2	labor-?-PL
nuampa	2	want-?
gamlatna	2	wilderness-?-NMLZ
deihzawkna	2	want-?-NMLZ
lungkhauhin	2	feel-?
awnghawh	2	3SG-?
kiguaihna	2	?-NMLZ
sumgum	2	money-?
zomto	2	?
saang	2	flesh-?
koihsuk	2	put-?
gilvahin	2	?
kholna	2	labor-?-NMLZ
nom	2	?
meimatumte	2	?-PL
daite	2	?-PL
tangpi	2	?
dalzawh	2	hinder-?
nasepsa	2	2SG-work-?
nemang	2	eat-?
cip	2	say-?
ngeksuak	2	?
oltak	2	?
cinatnate	2	say-?-PL
bangsakkikin	2	owe-?
hintheih	2	be-?
nunna	2	mother-?-NMLZ
samkangte	2	call-?-PL
thuknate	2	word-?-PL
tengpa	2	dwell-?
hoihpenna	2	be.good-?-NMLZ
khennate	2	divide-?-PL
diangkhia	2	?
sawlsim	2	send-?
kansakna	2	1SG-?-NMLZ
kisukkhak	2	?
kikhentan	2	separate-?
sawlsa	2	send-?
kansak	2	1SG-?
gibeath	2	?
cimmai	2	pierce-?
tuani	2	?
iplahin	2	1PL.INCL-?
khaamin	2	spirit-?
lakha	2	take-?
buksimna	2	ambush-?-NMLZ
luihawm	2	head-?
kilelsak	2	?
buksimte	2	ambush-?-PL
khembawl	2	restrain-?
zinna	2	wife-?-NMLZ
hinsak	2	be-?
suite	2	?-PL
adonizedek	2	3SG-?
jashar	2	?
madon	2	?
merom	2	?
misrefothmaim	2	person-?
kikhungto	2	?
halak	2	?
anab	2	3SG-?
shihor	2	?
zereth	2	?
zafon	2	hear.I-?
tuidawk	2	water-?
addar	2	3SG-?
bohan	2	?
adummim	2	3SG-?
enshemesh	2	look-?
neftoah	2	eat-?
jabneel	2	?
nuainungte	2	mother-?-PL
telem	2	?
bealoth	2	?
bethpelet	2	?
eltolad	2	?
madmannah	2	?
ashnah	2	3SG-?
shaaraim	2	?
joktheel	2	?
bozkath	2	?
gederoth	2	?
bethdagon	2	?
ether	2	?
giloh	2	?
juttah	2	?
kiriathbaal	2	?
atarothaddar	2	3SG-?
mikmethath	2	person-?
hawlkhiamang	2	seek-?
omziate	2	exist-?-PL
omsuakin	2	exist-?
zemaraim	2	be.straight-?
zela	2	?
pawkhat	2	father-?
sarid	2	flesh-?
gathhefer	2	?
iftahel	2	1PL.INCL-?
nahalal	2	2SG-?
kishion	2	?
helkath	2	?
mishal	2	person-?
kabul	2	1SG-?
hammon	2	?
zaanannim	2	hear.I-?
eltekeh	2	?
leshem	2	?
timnathserah	2	?
kartan	2	1SG-?
kiimteng	2	?
hahsawl	2	?
zefathah	2	?
tenglai	2	dwell-?
notkik	2	?
paisuksak	2	go-?
bokhim	2	?
hilhkholhsa	2	teach-?
baalhermon	2	owe-?
veikhoi	2	do-?
puannuai	2	carry.on.back-?
lawtkhia	2	?
khaknelhin	2	spirit-?
anath	2	3SG-?
shamgar	2	?
paangah	2	father-?
nawtsuak	2	2SG-?
satkhamin	2	strike-?
khegingte	2	?-PL
kinim	2	?
satui	2	strike-?
dinglai	2	stand-?
kiphelkhia	2	?
sukkhia	2	make.become-?
simsuk	2	?
purah	2	?
tuksukin	2	?
thumun	2	word-?
bethbarah	2	?
leenggahsukna	2	chariot-?-NMLZ
awhte	2	3SG-?-PL
teeksih	2	?
huau	2	?
cialna	2	say-?-NMLZ
kipahtawina	2	?-NMLZ
kigalneihna	2	?-NMLZ
arumah	2	3SG-?
sosuah	2	?
pansimna	2	father-?-NMLZ
liimte	2	?-PL
pawldang	2	father-?
sawlkikin	2	send-?
luahkik	2	head-?
ibzan	2	1PL.INCL-?
hillel	2	be-?
thugenpa	2	preach-?
mahanehdan	2	?
uap	2	?
pawipuante	2	father-?-PL
dinglaite	2	stand-?-PL
hallum	2	?
khauhualte	2	spirit-?-PL
kikhihnate	2	?-PL
tolhkhia	2	sit-?
siambu	2	be.skilled-?
kingak	2	?
innpite	2	1PL.INCL-?-PL
kimawlsak	2	?
ngunseek	2	?
cialin	2	say-?
khopkhat	2	labor-?
otsan	2	?
bethrehob	2	?
giakkhawm	2	?
dialh	2	call-?
nuamsakin	2	want-?
lanluat	2	?
pangsimte	2	father-?-PL
nohah	2	?
orpah	2	?
ciahkhawm	2	return-?
luata	2	head-?
lengzong	2	?
khuazang	2	town-?
migina	2	person-?-NMLZ
anlomte	2	3SG-?-PL
naseppihte	2	2SG-work-?-PL
naizaw	2	2SG-?
dahmai	2	?
hingsakkik	2	be-?
tamkham	2	?
sikkeu	2	repent-?
kibiaknate	2	?-PL
kamsangin	2	1SG-?
kikeeksa	2	?
ikhabod	2	1PL.INCL-spirit-?
hilhkholin	2	teach-?
melhoihzaw	2	?
ciahsakin	2	return-?
tuamdang	2	promise-?
matri	2	grasp-?
phakik	2	?
galsimte	2	?-PL
shual	2	?
sikseek	2	repent-?
seeksak	2	sweep-?
migron	2	person-?
khuacing	2	town-?
kineu	2	?
bawhin	2	owe-?
lungkhauhna	2	feel-?-NMLZ
mangkha	2	?
biaktheih	2	?
nautum	2	2SG-?
omnuam	2	exist-?
ot	2	?
tawmkhatte	2	?-PL
thungip	2	word-?
sattukin	2	strike-?
khawhcip	2	spirit-?
meholah	2	?
adriel	2	3SG-?
diksa	2	straight-?
muanhuaina	2	see.I-?-NMLZ
kanzaw	2	1SG-?
lungmuanhuai	2	feel-?
zanni	2	hear.I-?
pawlpihna	2	father-?-NMLZ
lotte	2	?-PL
gancing	2	?
pangkhawm	2	father-?
piangsakkha	2	cause.birth-?
atkhiat	2	3SG-?
thahlohna	2	?-NMLZ
uisi	2	?
uili	2	?
tulai	2	?
khansia	2	spirit-?
thuksakin	2	word-?
lenkik	2	?
gallim	2	?
vankahthei	2	go.and-?
dimkik	2	?
kilate	2	?-PL
kipuksuk	2	?
guakkik	2	?
abital	2	3SG-?
eglah	2	?
ithream	2	1PL.INCL-?
khun	2	?
gittaim	2	?
simlut	2	?
khiatpihin	2	exit-?
tuizawl	2	water-?
liatsakna	2	?-NMLZ
phulkhap	2	?
lampaina	2	?-NMLZ
kiteelkhia	2	?
khawmkik	2	spirit-?
muktu	2	see.I-?
khawlsakin	2	spirit-?
tangguakin	2	?
simmawhhuai	2	?
kinawngkaisak	2	?
bilun	2	ear-?
maipukin	2	face-?
langnihin	2	?
hehnemte	2	?-PL
kihangsak	2	?
shobak	2	?
helam	2	?
eliam	2	?
mavan	2	?
kihuauna	2	?-NMLZ
singatnate	2	?-PL
tuzumte	2	?-PL
heite	2	?-PL
tuaklo	2	?
thakiam	2	?
seelcipzo	2	?
khawngai	2	spirit-?
kisehkhol	2	?
kalai	2	1SG-?
musakkik	2	see.I-?
sawmsimte	2	flesh-?-PL
balkeksa	2	owe-?
amkhamsak	2	3SG-?
kisiit	2	?
rogelim	2	?
lupnate	2	bow.down-?-PL
besan	2	?
vanlelei	2	go.and-?
khumzangah	2	cover-?
hoihhoih	2	be.good-?
sizaw	2	?
tungsa	2	arrive-?
neithuah	2	have-?
kidiahin	2	?
kisemsakte	2	?-PL
sheva	2	?
netumin	2	eat-?
suanpa	2	?
kheme	2	restrain-?
thalian	2	?
kancip	2	1SG-?
niamsakin	2	day-?
tawte	2	?-PL
kamsiat	2	1SG-?
kanzo	2	1SG-?
keekzo	2	foot-?
beitum	2	?
buante	2	?-PL
phualkip	2	?
milianpi	2	person-?
phulin	2	?
ribai	2	?
shaalbon	2	?
eliahba	2	?
ahiam	2	3SG-be-?
hezro	2	?
zelek	2	?
naharai	2	2SG-?
kemnu	2	guard-?
thukimpihin	2	word-?
thangzaw	2	?
ahishar	2	3SG-be-?
abda	2	3SG-?
adoniram	2	3SG-?
jokmeam	2	?
ezrah	2	?
kalkol	2	1SG-?
laphuah	2	?
phungmai	2	?
ziv	2	wife-?
kibawlsa	2	be.done-?
inndap	2	1PL.INCL-?
dap	2	?
innsunte	2	1PL.INCL-?-PL
innsun	2	1PL.INCL-?
pakpalh	2	father-?
pianlim	2	give-?
bangtung	2	owe-?
kikhungin	2	?
kihuiheek	2	?
innlimah	2	1PL.INCL-?
pakkual	2	father-?
kipsaknate	2	?-PL
tasam	2	?
tazo	2	?
lahnate	2	?-PL
ulianpite	2	?-PL
vuknelh	2	?
zawngmaw	2	hear.I-?
khumkhelh	2	cover-?
zuakkhia	2	?
genubath	2	speak-?
zeredah	2	?
vangte	2	go.and-?-PL
gimbawlin	2	?
giklua	2	?
vaihawmtawm	2	go.and-?
bawlzaw	2	make-?
beisiangsak	2	?
phiatsiang	2	?
khialsakin	2	err-?
ginath	2	?
kherith	2	?
emsa	2	?
singkang	2	?
kikhuangin	2	?
lungngaih	2	feel-?
kisun	2	?
sagihveina	2	seven-?-NMLZ
khutkuak	2	hand-?
manlahin	2	?
khentawm	2	divide-?
kingamin	2	?
shilhi	2	?
hupipa	2	?
mainawtin	2	face-?
tawntungpa	2	eternity-?
kikhuang	2	?
hetchiai	2	?
thukkhia	2	word-?
ulianpi	2	?
bangkikin	2	owe-?
vanin	2	go.and-?
kingapna	2	?-NMLZ
delhphah	2	?
liamsakna	2	?-NMLZ
ulianpihte	2	?-PL
zasakin	2	hear.I-?
aisannate	2	3SG-?-PL
tawmto	2	?
tecipanna	2	?-NMLZ
zibiah	2	wife-?
puahphatna	2	divine-?-NMLZ
puahsak	2	divine-?
gukvei	2	?
hiau	2	be-?
jehoaddin	2	?
kisu	2	?
amittai	2	3SG-eye-?
jekoliah	2	?
gadi	2	?
kuangpi	2	?
shalmaneser	2	?
avva	2	3SG-?
vankoihnate	2	go.and-?-PL
lamlah	2	?
kamdawn	2	1SG-?
tirhakah	2	?
rezef	2	?
telassar	2	?
phukmang	2	?
thukpen	2	word-?
singnote	2	?-PL
gahto	2	?
nisrok	2	day-?
tumsa	2	?
lehkaih	2	?
kholte	2	labor-?-PL
suksiatsa	2	make.become-?
tikvah	2	?
huldah	2	?
kawlsingte	2	1SG-?-PL
tanhumeth	2	?
evilmerodak	2	?
ashhur	2	3SG-?
jada	2	?
abishur	2	3SG-?
seled	2	slice-?
appaim	2	3SG-?
ahlai	2	3SG-?
jarha	2	?
eflal	2	?
sismai	2	?
raham	2	?
gazez	2	?
pelet	2	?
shaaf	2	?
elpelet	2	?
nogah	2	?
helah	2	?
pahtawihuai	2	father-?
khelub	2	?
mehir	2	?
eshton	2	?
tehinnah	2	measure-?
meonothai	2	?
geharashim	2	?
jehallelel	2	?
ishbah	2	1PL.INCL-?
tuanthu	2	?
pun	2	?
ziza	2	wife-?
beerah	2	?
pul	2	?
ahimoth	2	3SG-be-?
jeroham	2	?
hunhun	2	time-?
amzi	2	3SG-?
jahzah	2	?
izrahiah	2	1PL.INCL-?
peresh	2	?
shuthelah	2	?
zofah	2	?
shashak	2	?
joha	2	?
jakim	2	?
zillethai	2	wife-?
eshbaal	2	?
pithon	2	?
melek	2	?
jehoaddah	2	?
bokheru	2	?
sheariah	2	?
imri	2	1PL.INCL-?
uthai	2	?
jeuel	2	?
hassenuah	2	?
jehoiarib	2	?
annelte	2	3SG-?-PL
jarah	2	?
khelbawl	2	?
hakmoni	2	?
joshafat	2	?
jaasiel	2	?
ishmaiah	2	1PL.INCL-?
elzabad	2	?
neuzawte	2	eat-?-PL
golzawte	2	?-PL
kilawmtatna	2	?-NMLZ
adnah	2	3SG-?
paipihtoh	2	accompany-?
unni	2	?
elifelehu	2	?
mikneiah	2	person-?
azaziah	2	3SG-hear.I-?
sakite	2	cause-?-PL
gentaak	2	speak-?
taigawp	2	?
sakzawk	2	cause-?
nisima	2	day-?
kilokhia	2	?
kitheihsakna	2	?-NMLZ
lelhtuak	2	?
shofak	2	?
kinuaisiah	2	?
kidoksa	2	?
zetham	2	?
jeriah	2	?
jekameam	2	?
bilgah	2	ear-?
hezir	2	?
maaziah	2	?
shubael	2	?
jehdeiah	2	?
jaaziah	2	?
bukkiah	2	ambush-?
eliathah	2	?
giddalti	2	?
romamtiezer	2	?
joshbekashah	2	?
mallothi	2	be.dry-?
hothir	2	?
mahazioth	2	?
kisehkhenna	2	?-NMLZ
eliehoenai	2	?
jerijah	2	?
vaite	2	go.and-?-PL
zabdiel	2	hear.I-?
sungate	2	?-PL
meronoth	2	?
ciatna	2	say-?-NMLZ
haipite	2	?-PL
kisiangsaksa	2	?
ziahziah	2	wife-?
liatnate	2	?-PL
thakhauhsakna	2	?-NMLZ
entelin	2	look-?
vaihawmsa	2	go.and-?
zuakkhiat	2	?
kikipsaksa	2	?
sawmlinga	2	flesh-?
khakcipin	2	spirit-?
kuppih	2	?
lungkimsakin	2	feel-?
vankinusia	2	go.and-?
kitamkham	2	?
thugenkholh	2	preach-?
tawpsak	2	end-?
khuak	2	town-?
jehonathan	2	?
deidanna	2	say-?-NMLZ
batsakkik	2	bind-?
liamsa	2	?
paihna	2	go-?-NMLZ
meshillemoth	2	?
tawngnungah	2	?
piangvat	2	be.born-?
bawlthuah	2	make-?
kitheihthang	2	?
ciangpha	2	announce-?
hihnasate	2	be-?-PL
kimakai	2	?
tuubukte	2	?-PL
khaktanin	2	spirit-?
kutna	2	?-NMLZ
kihelkim	2	?
pawlpawl	2	father-?
kihihna	2	?-NMLZ
zakiasak	2	hear.II-?
kinusiat	2	?
pamte	2	father-?-PL
mithredath	2	eye-?
bilshan	2	ear-?
zakkai	2	hear.II-?
senaah	2	?
hatita	2	strong-?
shobai	2	?
hasufa	2	?
tabbaoth	2	?
keros	2	foot-?
padon	2	father-?
gahar	2	?
gazzam	2	?
besai	2	?
bakbuk	2	owe-?
hakufa	2	?
harhur	2	?
mehida	2	?
harsha	2	?
barkos	2	owe-?
temah	2	?
neziah	2	eat-?
hatifa	2	strong-?
sotai	2	?
darkon	2	?
hattil	2	strong-?
pokherethhazzebaim	2	?
temelah	2	?
addan	2	3SG-?
behlephung	2	tribe-?
khekhat	2	?
daltuah	2	hinder-?
tabeel	2	?
mangpite	2	?-PL
losap	2	?
thuciamtehna	2	word-?-NMLZ
kisukcipna	2	?-NMLZ
kikanna	2	?-NMLZ
kisepna	2	?-NMLZ
paipahin	2	go-?
thuzaksakna	2	word-?-NMLZ
namcin	2	2SG-?
telh	2	?
kipaipihna	2	?-NMLZ
lamsakkik	2	?
semsakkik	2	serve-?
tungto	2	arrive-?
zuazuate	2	?-PL
puakkhawm	2	carry.on.back-?
nungpai	2	live-?
noadiah	2	?
kivel	2	?
botin	2	?
thakna	2	?-NMLZ
kilawmzah	2	?
kizomkik	2	?
elasah	2	?
zabbai	2	hear.I-?
adna	2	3SG-?-NMLZ
khislev	2	?
nisan	2	day-?
zanpi	2	hear.I-?
hashabneiah	2	?
kolhozeh	2	?
ananiah	2	3SG-?
ciangte	2	announce-?-PL
kuanun	2	?
singkhia	2	?
gikpi	2	?
kisutuah	2	?
taseleh	2	?
livei	2	?
kikhawmtuah	2	?
anaiah	2	3SG-?
mau	2	?
tuilim	2	water-?
suanglot	2	?
vahsak	2	go.and-?
phulsak	2	?
gendai	2	speak-?
tangsapna	2	?-NMLZ
sialo	2	?
tuibemte	2	water-?-PL
demnopna	2	blame-?-NMLZ
phengphi	2	?
ngaihsutsak	2	consider-?
ginnethon	2	?
teltheihna	2	?-NMLZ
kinloin	2	?
kolaiah	2	?
sallai	2	flesh-?
amok	2	3SG-?
kulhzang	2	?
india	2	1PL.INCL-?
puanpakte	2	carry.on.back-?-PL
harbona	2	?-NMLZ
kipuahin	2	?
bigthana	2	?-NMLZ
teresh	2	?
sukmang	2	make.become-?
ahihloh	2	3SG-be-?
thumnop	2	word-?
tengbek	2	dwell-?
phutsak	2	spray-?
hehpihzawh	2	be.angry-?
tumahin	2	?
thuhna	2	word-?-NMLZ
kiginkholh	2	?
silhsa	2	?
geelte	2	?-PL
khaisak	2	hold-?
tuamtuama	2	promise-?
kikhaina	2	?-NMLZ
kitanna	2	?-NMLZ
haupen	2	?
kikhit	2	?
phehlehna	2	?-NMLZ
lawnto	2	?
kipaii	2	?
nidangte	2	day-?-PL
naugil	2	2SG-?
hepkhiatsak	2	?
ngeungau	2	?
luipi	2	head-?
khuasikmul	2	town-?
kizunglot	2	?
piangtawm	2	be.born-?
lumletsak	2	warm-?
puksih	2	?
gikzaw	2	?
kihehnepna	2	?-NMLZ
suksiatgawp	2	make.become-?
kaite	2	1SG-love-?
hilhhelh	2	teach-?
zungbawh	2	?
zawhzawh	2	be.able-?
khawlei	2	spirit-?
uikai	2	?
zawlzawng	2	hear.I-?
nawhpai	2	2SG-?
dahnate	2	?-PL
vuttui	2	?
paih	2	go-?
panpihin	2	father-?
thuthukte	2	word-?-PL
vakvaisak	2	walk-?
zakzaksa	2	hear.II-?
angvanna	2	3SG-?-NMLZ
paak	2	father-?
seello	2	?
pilnate	2	learn-?-PL
nialnial	2	argue-?
lungzinhuai	2	feel-?
pulhmang	2	?
kikhek	2	?
peisanin	2	?
gawlin	2	?
balgawpin	2	owe-?
thuumsak	2	word-?
