line	word	segmentation	gloss
12639	kimatin	ki-mat-in	REFL-wash-INST
12640	meikuangpi	mei-kuang-pi	fire-furnace-great
12641	kicingta	ki-cing-ta	REFL-great-already
12642	thangpai	thang-pai	anger-against
12643	suahkhiatsak	suah-khiat-sak	take-off-CAUS
12644	kiphukin	ki-phuk-in	REFL-hew-INST
12645	tanlam	tan-lam	sad-face
12646	kikhultum	ki-khul-tum	REFL-clothe-cast
12647	masazaw	ma-sa-zaw	that-first-more
12648	mopawi	mo-pawi	bridechamber-mourn
12649	olzaw	ol-zaw	tolerable-more
12650	depgawp	dep-gawp	thorn-choke
12651	taangci	taang-ci	seed-sow
12652	tahum	ta-hum	enemy-sow
12653	pupa	pu-pa	grandfather-NMLZ
12654	suahnop	suah-nop	take-up
12655	kipiathuah	ki-pia-thuah	REFL-give-abundance
12656	khitzawh	khit-zawh	curse-swear
12658	tahto	tah-to	fill-put
12659	kithosak	ki-tho-sak	REFL-rise-CAUS
12660	tumkhit	tum-khit	privately-ask
12661	sungpan	sung-pan	among-from
12662	kilikkhia	ki-lik-khia	REFL-roll-out
12663	kizakim	ki-zakim	REFL-fame
12664	mankhit	man-khit	cease-pray
12665	denlup	den-lup	tower-fall
12666	phadiak	pha-diak	covetous-deride
12667	manpah	man-pah	perceive-lay
12668	kiphunsan	ki-phun-san	REFL-murmur-say
12669	kuateng	kua-teng	who-all
12670	thawhsakkik	thawh-sak-kik	raise-CAUS-again
12671	suahkhit	suah-khit	deliver-child
12672	taangzaih	taang-zaih	light-shine
12673	zomsuak	zom-suak	break-bread
12674	menzipa	menzi-pa	governor-NMLZ
12675	tunzawh	tun-zawh	come-finish
12676	kimuang	ki-muang	REFL-instruct
12677	bulphuhin	bul-phuh-in	root-sure-INST
12678	suahma	suah-ma	born-not.yet
12679	kiciing	ki-ciing	REFL-graft
12680	pehkik	peh-kik	graft-again
12681	dawizek	dawi-zek	unclean-esteem
12682	telkheh	tel-kheh	put-mind
12683	kiukzawh	ki-uk-zawh	REFL-contain-finish
12684	kientel	ki-en-tel	REFL-examine-self
12685	khuksung	khuk-sung	before-say
12686	bedolak	bedolak	bdellium
12687	sunim	su-nim	bruise-enmity
12688	thahkhak	thah-khak	slay-vengeance
12689	petin	pet-in	pluck-leaf
12690	lamun	la-mun	garment-cover
12691	lal	lal	plain
12692	bekbak	bek-bak	sleep-deep
12693	khita	khi-ta	know-PAST
12694	thawhlam	thawh-lam	lie-down
12695	gikzah	gik-zah	weigh-silver
12696	mavangsak	ma-vang-sak	that-wonder-CAUS
12697	daptakin	dap-tak-in	peace-true-INST
12698	phukhong	phu-khong	sod-pottage
12699	hucipin	hu-cip-in	stop-INTENS-INST
12700	tuupi	tuu-pi	sheep-great
12701	kinuihsan	ki-nuih-san	REFL-shame-complaint
12702	sungthu	sung-thu	hand-matter
12703	sungtang	sung-tang	inside-mock
12704	theemsak	theem-sak	blast-CAUS
12705	tunkim	tun-kim	store-all
12706	kibalzan	ki-bal-zan	REFL-tear-pieces
12707	kithawisakin	ki-thawi-sak-in	REFL-present-CAUS-INST
12708	mongkhat	mong-khat	end-one
12709	thadim	tha-dim	lively-midwife
12710	ngeizah	ngei-zah	straw-diminish
12711	lomlomin	lom-lom-in	heap-REDUP-INST
12712	kilawhgawp	ki-lawh-gawp	REFL-break-forth
12713	vuih	vuih	boll
12714	kilamdangin	ki-lam-dang-in	REFL-direction-other-INST
12715	khikcip	khik-cip	still-INTENS
12716	phimpi	phim-pi	ear-bore
12718	pik	pik	gore
12719	kiuhkeuhin	ki-uhkeuh-in	REFL-overthrow-INST
12720	tunpi	tun-pi	hornet-great
12721	kimaingat	ki-mai-ngat	REFL-face-look
12722	kikak	ki-kak	REFL-couple
12723	long	long	pomegranate
12724	sungkua	sung-kua	inward-wash
12725	thaksing	thak-sing	sweet-spice
12726	kikhep	ki-khep	REFL-double
12727	meibung	mei-bung	fire-oven
12728	kimitsak	ki-mit-sak	REFL-burn-CAUS
12729	helsa	hel-sa	bake-PAST
12730	kiminthangsak	ki-min-thang-sak	REFL-name-glory-CAUS
12731	khepek	khe-pek	leg-leap
12732	kitom	ki-tom	REFL-locust
12733	khebom	khe-bom	paw-NMLZ
12734	phakpa	phak-pa	bare-NMLZ
12735	kisianthosak	ki-sian-tho-sak	REFL-clean-rise-CAUS
12736	kimuhmawh	ki-muh-mawh	REFL-see-hide
12737	kihallum	ki-hal-lum	REFL-burn-fire
12738	kimasa	ki-ma-sa	REFL-first-PAST
12739	tuulekeel	tuu-le-keel	sheep-and-goat
12740	kitaangko	ki-taang-ko	REFL-trumpet-blow
12741	poisak	poi-sak	blemish-CAUS
12742	lopawi	lo-pawi	field-thresh
12743	hahsiang	hah-siang	old-store
12744	kipuahphat	ki-puah-phat	REFL-pine-away
12745	vilvelin	vil-vel-in	vow-REDUP-INST
12746	tulkua	tul-kua	thousand-head
12747	hawng	hawng	husk
12748	liangko	liang-ko	shoulder-both
12749	napi	na-pi	distress-great
12750	zanglei	zang-lei	east-field
12751	khangsimna	khang-sim-na	generation-divide-NMLZ
12752	sepna	sep-na	do-NMLZ
12753	nihna	nih-na	second-NMLZ
12754	simna	sim-na	count-NMLZ
12755	note	no-te	you-PL
12756	munte	mun-te	spot-PL
12757	nawhsa	nawh-sa	unleavened-PAST
12758	sangna	sang-na	high-NMLZ
12759	khuaneute	khua-neu-te	village-small-PL
12760	ancilna	an-cil-na	corn-thresh-NMLZ
12761	omlai	om-lai	rest-still
12762	piakna	piak-na	give-NMLZ
12763	thuakna	thuak-na	afflict-NMLZ
12764	kaikhia	kai-khia	draw-out
12765	cithei	ci-thei	eye-evil
12766	theithei	thei-thei	know-REDUP
12767	bangzia	bang-zia	what-like
12769	hawi	hawi	holy
12770	kihuansa	ki-huan-sa	REFL-shave-PAST
12771	kiumin	ki-um-in	REFL-strong-INST
12772	mongteep	mong-teep	border-fringe
12773	kiphelkham	ki-phel-kham	REFL-split-asunder
12774	kisiincip	ki-siin-cip	REFL-cover-INTENS
12775	madawk	ma-dawk	that-morrow
12776	suzan	su-zan	strength-unicorn
12777	kizomtawm	ki-zom-tawm	REFL-join-together
12778	gimsakgawp	gim-sak-gawp	vex-CAUS-INTENS
12779	lehpan	leh-pan	rebel-against
12780	dungteng	dung-teng	west-border
12781	tawmcik	tawm-cik	few-number
12782	dengzan	deng-zan	rod-iron
12783	talsuan	tal-suan	lay-up
12784	kideidan	ki-dei-dan	REFL-kill-eat
12785	sotsak	sot-sak	enlarge-CAUS
12786	kibuakhia	ki-buak-hia	REFL-pour-out
12787	tawsak	taw-sak	weary-CAUS
12788	songpi	song-pi	image-great
12789	haksalua	hak-sa-lua	hard-PAST-too
12790	zomto	zom-to	loose-shoe
12791	gilvahin	gil-vah-in	tithe-fill-INST
12792	oltak	ol-tak	ease-rest
12793	kisukkhak	ki-suk-khak	REFL-blood-upon
12794	kilelsak	ki-lel-sak	REFL-flee-CAUS
12795	guktak	guk-tak	good-fidelity
12796	gamtatna	gam-tat-na	earth-curse-NMLZ
12797	inndei	inn-dei	house-chamber
12798	hehpihna	heh-pih-na	favor-with-NMLZ
12799	siampi	siam-pi	priest-great
12800	sihna	sih-na	blood-NMLZ
12801	lingsa	ling-sa	tremble-PAST
12802	zahko	zah-ko	gather-grapes
12803	koihna	koih-na	set-NMLZ
12804	hoihzaw	hoih-zaw	well-more
12805	kisa	ki-sa	REFL-PAST
12806	tanglai	tang-lai	ancient-NMLZ
12807	ngaihsutna	ngaih-sut-na	think-NMLZ
12808	khangto	khang-to	prevail-up
12809	amaute	a-mau-te	3SG-EMPH-PL
12810	honsa	hon-sa	open-PAST
12811	biakpiakna	biak-piak-na	worship-offer-NMLZ
12812	biakbuk	biak-buk	worship-house
12813	thukhenna	thu-khen-na	word-judge-NMLZ
12814	gamgi	gam-gi	land-year
12815	khapna	khap-na	pledge-NMLZ
12816	suksiatna	suk-siat-na	destroy-NMLZ
12817	zuihna	zuih-na	turn-NMLZ
12818	cilna	cil-na	command-NMLZ
12819	dingto	ding-to	stand-up
12820	bawlpha	bawl-pha	fortify-strong
12821	kidona	ki-don-a	REFL-war-LOC
12822	sumkholna	sum-khol-na	silver-treasure-NMLZ
12823	zanthapai	zan-tha-pai	night-weary-appoint
12825	kikhungto	ki-khung-to	REFL-go-up
12826	kiimteng	ki-im-teng	REFL-all-border
12827	hahsawl	hah-sawl	ask-field
12828	kinim	ki-nim	REFL-divide
12829	tuksukin	tuk-suk-in	tumble-down-INST
12830	teeksih	teek-sih	old-die
12831	sosuah	so-suah	send-privily
12832	hallum	hal-lum	burn-fire
12833	kisingin	ki-sing-in	REFL-shake-INST
12834	gualnuam	gual-nuam	sacrifice-rejoice
12835	kizuihna	ki-zuih-na	REFL-keep-NMLZ
12836	khuasung	khua-sung	village-inside
12837	sinna	sin-na	prepare-NMLZ
12838	kizem	ki-zem	REFL-twine
12840	liangkoah	liang-ko-ah	shoulder-both-LOC
12841	napiun	na-pi-un	2PL-great-3PL
12842	zangleia	zang-lei-a	east-field-LOC
12843	khangsimnaah	khang-sim-na-ah	generation-divide-NMLZ-LOC
12844	sepnaah	sep-na-ah	do-NMLZ-LOC
12845	kiukzawhna	ki-uk-zawh-na	REFL-contain-finish-NMLZ
12846	nihteah	nih-te-ah	two-PL-LOC
12847	nihnaah	nih-na-ah	second-NMLZ-LOC
12848	simnaah	sim-na-ah	count-NMLZ-LOC
12849	biaknaah	biak-na-ah	worship-NMLZ-LOC
12850	sawmngain	sawm-nga-in	ten-five-INST
12851	munteah	mun-te-ah	spot-PL-LOC
12852	nawhsain	nawh-sa-in	unleavened-PAST-INST
12853	sangnaah	sang-na-ah	high-NMLZ-LOC
12854	khuaneutea	khua-neu-te-a	village-small-PL-LOC
12855	painaah	pai-na-ah	go-NMLZ-LOC
12856	ancilnaah	an-cil-na-ah	corn-thresh-NMLZ-LOC
12857	omlaiin	om-lai-in	rest-still-INST
12858	piaknaah	piak-na-ah	give-NMLZ-LOC
12859	dangteah	dang-te-ah	other-PL-LOC
12860	thuaknaah	thuak-na-ah	afflict-NMLZ-LOC
12861	kaikhiain	kai-khia-in	draw-out-INST
12862	citheiin	ci-thei-in	eye-evil-INST
12863	theitheiin	thei-thei-in	know-REDUP-INST
12864	bangziain	bang-zia-in	what-like-INST
12865	lasakol	la-sakol	take-CAUS.APPL
12866	kuanguk	kuang-uk	box-rule
12867	vaak	va-ak	bird-crow
12868	ukpain	uk-pa-in	rule-NMLZ-INST
12869	kiapna	ki-ap-na	REFL-give-NMLZ
12870	pahtawinain	pah-tawi-na-in	praise-NMLZ-INST
12871	khuaneuteah	khua-neu-te-ah	village-small-PL-LOC
12872	niun	ni-un	day-3PL
12873	gamtatnaah	gam-tat-na-ah	earth-curse-NMLZ-LOC
12874	piaknainin	piak-na-in	give-NMLZ-INST
12875	inndeiahah	inn-dei-ah	house-chamber-LOC
12876	hehpihnain	heh-pih-na-in	favor-with-NMLZ-INST
12878	piaknanin	piak-na-in	give-NMLZ-INST
12879	inndeiah	inn-dei-ah	house-chamber-LOC
12880	siampiin	siam-pi-in	priest-great-INST
12881	sihnaah	sih-na-ah	blood-NMLZ-LOC
12882	lingsain	ling-sa-in	tremble-PAST-INST
12883	koihnaah	koih-na-ah	set-NMLZ-LOC
12884	siahnain	siah-na-in	snare-NMLZ-INST
12885	hoihzawin	hoih-zaw-in	well-more-INST
12886	kisain	ki-sa-in	REFL-PAST-INST
12887	sangpiin	sang-pi-in	high-great-INST
12888	tanglaia	tang-lai-a	ancient-NMLZ-LOC
12889	ngaihsutnaah	ngaih-sut-na-ah	think-NMLZ-LOC
12890	gamlapi	gam-la-pi	land-field-great
12891	khuaul	khua-ul	village-EMPH
12892	khangtoin	khang-to-in	prevail-up-INST
12893	honsain	hon-sa-in	open-PAST-INST
12894	biakpiaknaah	biak-piak-na-ah	worship-offer-NMLZ-LOC
12895	biakbuka	biak-buk-a	worship-house-LOC
12896	thukhennaah	thu-khen-na-ah	word-judge-NMLZ-LOC
12897	gamgiin	gam-gi-in	land-year-INST
12898	khapnain	khap-na-in	pledge-NMLZ-INST
12899	suksiatnaah	suk-siat-na-ah	destroy-NMLZ-LOC
12900	gamgiah	gam-gi-ah	land-year-LOC
12901	koihkhiain	koih-khia-in	set-out-INST
12902	ithuai	it-huai	love-mix
12903	zuihnaah	zuih-na-ah	turn-NMLZ-LOC
12904	cilnaah	cil-na-ah	command-NMLZ-LOC
12905	meiamte	mei-am-te	fire-dark-PL
12906	vaakte	va-ak-te	bird-crow-PL
12907	maiet	mai-et	face-look
12908	dingtoin	ding-to-in	stand-up-INST
12909	bawlphain	bawl-pha-in	fortify-strong-INST
12910	kidonaah	ki-don-a-ah	REFL-war-LOC-LOC
12911	siaa	sia-a	bad-LOC
12912	sumkholnaah	sum-khol-na-ah	silver-treasure-NMLZ-LOC
12913	zanthapaiin	zan-tha-pai-in	night-weary-appoint-INST
12914	vasakalaoh	va-sa-kalaoh	bird-meat-INTERJ
12915	thungetnaah	thu-nget-na-ah	word-pray-NMLZ-LOC
12916	lunggulhnain	lung-gulh-na-in	heart-sorrow-NMLZ-INST
12917	ngaihsutpiin	ngaih-sut-pi-in	think-great-INST
12918	tanglaiin	tang-lai-in	ancient-NMLZ-INST
12919	puanak	puan-ak	cloth-put
12920	paaiahaah	paai-ah	place-LOC
12921	sumzuaknaah	sum-zuak-na-ah	money-sell-NMLZ-LOC
12923	zahkoin	zah-ko-in	gather-grapes-INST
12924	gamlapia	gam-la-pi-a	land-field-great-LOC
12925	zuin	zu-in	wine-INST
12926	naiin	nai-in	near-INST
12927	paaiaah	paai-ah	place-LOC
12928	leenggahzuhau	leeng-gah-zu-hau	eagle-vulture-wine-rich
12929	nuamtaksain	nuam-tak-sa-in	pleasant-true-PAST-INST
12930	zahtain	zah-ta-in	fear-already-INST
12931	vunat	vun-at	skin-place
12932	thukin	thuk-in	deep-INST
12933	pain	pa-in	father-INST
12934	thugennaah	thu-gen-na-ah	word-speak-NMLZ-LOC
12935	tuangsakin	tuang-sak-in	feed-CAUS-INST
12936	thupia	thu-pi-a	word-great-LOC
12937	siangthosakin	siang-tho-sak-in	clean-rise-CAUS-INST
12938	neihnaah	neih-na-ah	have-NMLZ-LOC
12939	linaah	li-na-ah	four-NMLZ-LOC
12940	saiik	sa-iik	meat-INTERJ
12941	sutkhiain	sut-khia-in	remove-out-INST
12942	siangsakin	siang-sak-in	clean-CAUS-INST
12943	sagihnaah	sa-gih-na-ah	meat-cut-NMLZ-LOC
12944	biakbukah	biak-buk-ah	worship-house-LOC
12945	innkuanah	inn-kuan-ah	house-family-LOC
12946	mimiin	mi-mi-in	person-REDUP-INST
12947	siazawin	sia-zaw-in	bad-more-INST
12948	bangmaha	bang-mah-a	what-EMPH-LOC
12949	ngahmunteah	ngah-mun-te-ah	place-PL-LOC
12950	bawlnaah	bawl-na-ah	make-NMLZ-LOC
12951	dangtea	dang-te-a	other-PL-LOC
12952	naupaiiin	nau-paii-in	child-cry-INST
12953	balkhiain	bal-khia-in	tear-out-INST
12954	neknaah	nek-na-ah	eat-NMLZ-LOC
12955	tehnain	teh-na-in	measure-NMLZ-INST
12956	samsiain	sam-sia-in	hair-bad-INST
12958	khualnun	khual-na-un	stranger-NMLZ-3PL
12959	biaknateah	biak-na-te-ah	worship-NMLZ-PL-LOC
12960	zaiin	zai-in	altar-INST
12961	pialin	pial-in	turn-INST
12962	lasakolte	la-sakol-te	take-CAUS.APPL-PL
12963	zahpihin	zah-pih-in	fear-with-INST
12964	sisain	si-sa-in	blood-PAST-INST
12965	ninai	ni-nai	day-near
12966	awin	aw-in	voice-INST
12967	nitein	ni-te-in	day-PL-INST
12968	zazaa	za-za-a	hear-REDUP-LOC
12969	lutnaa	lut-na-a	enter-NMLZ-LOC
12970	siasain	sia-sa-in	bad-PAST-INST
12971	inndeiteah	inn-dei-te-ah	house-chamber-PL-LOC
12972	kahkahnain	kah-kah-na-in	follow-REDUP-NMLZ-INST
12973	vasakalaohte	va-sa-kalaoh-te	bird-meat-INTERJ-PL
12974	bangzahtain	bang-zah-ta-in	what-fear-already-INST
12975	khaguhah	kha-guh-ah	chin-jaw-LOC
12976	thungetnain	thu-nget-na-in	word-pray-NMLZ-INST
12977	ngaknain	ngak-na-in	wait-NMLZ-INST
12978	sisaa	si-sa-a	blood-PAST-LOC
12979	neuteah	neu-te-ah	small-PL-LOC
12980	nenein	ne-ne-in	small-REDUP-INST
12981	beisaa	bei-sa-a	finish-PAST-LOC
12982	lungamsak	lung-am-sak	heart-rest-CAUS
12983	khuaneua	khua-neu-a	village-small-LOC
12984	kiumcihna	ki-um-cih-na	REFL-strong-say-NMLZ
12985	kangop	kang-op	carry-bear
12986	hilhkholhnain	hilh-kholh-na-in	teach-INTENS-NMLZ-ERG
12987	laimal	lai-mal	book-plain
12988	guktakna	guk-tak-na	good-true-NMLZ
12989	deihnaun	deih-na-un	want-NMLZ-3PL
12990	upnaah	up-na-ah	believe-NMLZ-LOC
12991	luppihin	lup-pih-in	roll-with-INST
12992	piangkhiain	piang-khia-in	born-out-INST
12993	nuiin	nui-in	laugh-INST
12994	topain	topa-in	lord-INST
12995	thuakzoin	thuak-zo-in	endure-able-INST
12997	muhdahhuai	muh-dah-huai	see-hate-mix
12998	semsemna	sem-sem-na	hate-REDUP-NMLZ
12999	kapsain	kap-sa-in	mourn-PAST-INST
13000	luahnaah	luah-na-ah	issue-NMLZ-LOC
13001	nekneknain	nek-nek-na-in	eat-REDUP-NMLZ-INST
13002	buknaah	buk-na-ah	shelter-NMLZ-LOC
13003	sapnain	sap-na-in	stretch-NMLZ-INST
13004	khauhsakin	kauh-sak-in	harden-CAUS-INST
13005	sianthonaah	sian-tho-na-ah	holy-rise-NMLZ-LOC
13006	kihtakhuaiin	ki-hta-khuai-in	REFL-fierce-mix-INST
13007	sinsoin	sin-so-in	consume-INST
13008	puanbuka	puan-buk-a	cloth-tent-LOC
13009	khialhnaah	khialh-na-ah	sin-NMLZ-LOC
13010	vevein	ve-ve-in	lack-REDUP-INST
13011	nengnianmin	neng-niam-in	fellowship-INST
13012	mupi	mu-pi	bird-great
13013	luimu	lui-mu	river-bird
13014	mumeika	mu-mei-ka	bird-fire-vulture
13015	pengpelep	peng-pelep	wing-night
13016	musi	mu-si	bird-cuckoo
13017	tuimu	tui-mu	water-bird
13018	vazonei	va-zonei	bird-stork
13019	thukzawin	thuk-zaw-in	deep-more-INST
13020	mitkhu	mit-khu	eye-brow
13021	hunlopiin	hun-lopi-in	time-NEG.any-INST
13022	laipiin	lai-pi-in	book-great-INST
13024	khuituahin	khu-i-tuah-in	six-curtain-do-INST
13025	thosakin	tho-sak-in	live-CAUS-INST
13026	thahatpa	tha-hat-pa	strength-strong-NMLZ
13027	haksapipiin	hak-sa-pi-pi-in	difficult-PAST-big-REDUP-INST
13028	gimpiin	gim-pi-in	sorrow-big-INST
13029	poplar	poplar	poplar
13030	leikhop	lei-khop	earth-twelve
13031	kopte	kop-te	knop-PL
13032	gukte	guk-te	bowl-PL
13033	kisukha	ki-suk-ha	REFL-defile-already
13034	kidemnaah	ki-dem-na-ah	REFL-condemn-NMLZ-LOC
13035	zonnain	zon-na-in	seek-NMLZ-INST
13036	khusain	khu-sa-in	feast-PAST-INST
13037	kheun	khe-un	leg-3PL
13038	ganun	gan-un	bear-3PL
13039	lamun	lam-un	direction-3PL
13040	tula	tul-a	foot-LOC
13041	gala	gal-a	little-LOC
13042	dahluain	dah-lua-in	grieve-too-INST
13043	suntangpiin	sun-tang-pi-in	sun-before-great-INST
13044	hawkkhiain	hawk-khia-in	strip-out-INST
13045	zumhuaipiin	zum-huai-pi-in	unclean-mix-great-INST
13046	haksapiin	hak-sa-pi-in	difficult-PAST-great-INST
13048	ngahkikin	ngah-kik-in	return-again-INST
13049	siasakin	sia-sak-in	bad-CAUS-INST
13050	vakvaiin	vak-vai-in	vagabond-REDUP-INST
13051	hamsiatnain	ham-siat-na-in	curse-destroy-NMLZ-INST
13052	kumsukin	kum-suk-in	cloud-pillar-INST
13053	namtuiin	nam-tui-in	sweet-savour-INST
13054	valhtumiin	valh-tum-in	swallow-INST
13055	khualzinnaah	khual-zin-na-ah	journey-NMLZ-LOC
13056	sawmlina	sawm-li-na	ten-four-NMLZ
13057	zasakkikin	za-sak-kik-in	bring-CAUS-again-INST
13058	entoin	en-to-in	look-up-INST
13059	biakkhak	biak-khak	worship-deceive
13060	awngah	awng-ah	heap-LOC
13061	insek	in-sek	fly-creep
13062	khuthawm	khut-hawm	hand-empty
13063	piaknasa	piak-na-sa	give-NMLZ-PAST
13064	thukhensatna	thu-khen-sat-na	word-judge-sentence-NMLZ
13065	khongkhaite	khong-khai-te	divine-observe-PL
13066	nuampa	nuam-pa	pleasant-NMLZ
13067	gamlatna	gam-lat-na	land-pursue-NMLZ
13068	deihzawkna	deih-zawk-na	want-more-NMLZ
13069	awnghawh	awng-hawh	abroad-go
13070	kiguaihna	ki-guaih-na	REFL-abomination-NMLZ
13071	sumgum	sum-gum	money-usury
13072	koihsuk	koih-suk	set-down
13073	nom	nom	consumption
13074	meimatumte	mei-matum-te	fire-boil-PL
13075	dalzawh	dal-zawh	fail-finish
13076	nasepsa	na-sep-sa	2SG-work-PAST
13077	nemang	ne-mang	locust-consume
13078	cinatnate	ci-nat-na-te	sick-NMLZ-PL
13079	hintheih	hin-theih	live-able
13080	nunna	nun-na	desert-NMLZ
13081	thuknate	thuk-na-te	deep-NMLZ-PL
13082	hoihpenna	hoih-pen-na	good-most-NMLZ
13084	khennate	khen-na-te	judge-NMLZ-PL
13085	nawtkhiain	nawt-khia-in	thrust-out-INST
13086	sawlsim	sawl-sim	spy-secret
13087	kikhentan	ki-khen-tan	REFL-cut-off
13088	sawlsa	sawl-sa	arm-PAST
13089	kansak	kan-sak	dry-CAUS
13090	iplahin	ip-lah-in	accursed-thing-INST
13091	sumkoihnaah	sum-koih-na-ah	silver-set-NMLZ-LOC
13092	khaamin	khaam-in	curse-INST
13093	lakha	lak-ha	spoil-take
13094	hihnasa	hih-na-sa	do-NMLZ-PAST
13095	khembawl	khem-bawl	all-work
13096	hinsak	hin-sak	live-CAUS
13097	suite	sui-te	hew-PL
13098	tuidawk	tui-dawk	water-border
13099	zahtak	zah-tak	fear-true
13100	sisate	si-sa-te	blood-PAST-PL
13101	paktat	pak-tat	harlot-deal
13102	theite	thei-te	fruit-PL
13103	naungek	nau-ngek	child-birth
13104	tuangte	tuang-te	chariot-PL
13105	kikhaite	ki-khai-te	REFL-hang-PL
13106	dingte	ding-te	PROSP-PL
13107	thatte	that-te	kill-PL
13108	tuamtuamte	tuam-tuam-te	divers-REDUP-PL
13109	tanaute	ta-nau-te	child-small-PL
13110	zawthin	zawn	north
13111	lungzin	lung-zin	heart-bright
13112	khangham	khang-ham	generation-old
13113	kipna	kip-na	confirm-NMLZ
13114	nungzuite	nung-zui-te	back-follow-PL
13115	pawlpite	pawl-pi-te	group-great-PL
13116	tonu	to-nu	lord-woman
13117	koihpa	koih-pa	set-NMLZ
13118	nazatte	na-zat-te	2SG-work-PL
13119	sawmnihte	sawm-nih-te	ten-two-PL
13120	satpa	sat-pa	smite-NMLZ
13121	saang	saang	basket
13123	khanghamte	khang-ham-te	generation-old-PL
13124	nungzui	nung-zui	back-follow
13125	pawlpi	pawl-pi	group-great
13126	sawmngate	sawm-nga-te	ten-five-PL
13127	koihpa	koih-pa	put-NMLZ
13128	nazat	na-zat	hand-work
13129	sawmnih	sawm-nih	ten-two
13130	giahphual	giah-phual	carry-pass
13131	giahphualate	giah-phual-a-te	carry-pass-NOM-PL
13132	valhtumin	valh-tum-in	swallow-COMPL-INST
13133	muhdahhuai	muh-dah-huai	smell-bad-hateful
13134	muhdahhuaiin	muh-dah-huai-in	smell-bad-hateful-INST
13135	nesakin	ne-sak-in	eat-CAUS-INST
13136	behpa	beh-pa	capture-NMLZ
13137	amahmah	a-mah-mah	3SG-self-self
13138	semsemnain	sem-sem-na-in	divide-REDUP-NMLZ-INST
13139	semsemna	sem-sem-na	divide-REDUP-NMLZ
13141	tenglai	teng-lai	dwell-time
13142	notkik	not-kik	push-ITER
13143	paisuksak	pai-suk-sak	go-descend-CAUS
13144	hilhkholhsa	hilh-kholh-sa	teach-INTENS-PRF
13145	veikhoi	vei-khoi	cry.out-call
13146	puannuai	puan-nuai	cloth-under
13147	khaknelhin	khak-nel-hin	shut-door-DECL
13148	nawtsuak	nawt-suak	sweep-away
13149	satkhamin	sat-kham-in	smite-pierce-INST
13150	kizem	ki-zem	REFL-weave
13151	satui	sa-tui	meat-broth
13152	dinglai	ding-lai	stand-time
13153	sukkhia	suk-khia	wring-out
13154	simsuk	sim-suk	count-down
13155	thumun	thu-mun	word-blow
13156	kipahtawina	ki-pah-tawi-na	REFL-honor-NMLZ
13157	kigalneihna	ki-gal-neih-na	REFL-enemy-have-NMLZ
13158	liim	liim	shadow
13159	liimte	liim-te	shadow-PL
13160	pawldang	pawl-dang	group-other
13161	sawlkik	sawl-kik	send-ITER
13162	luahkik	luah-kik	drive.out-ITER
13163	thugenpa	thu-gen-pa	word-speak-NMLZ
13164	uap	u-ap	elder-ASSOC
13165	kikhihnate	ki-khih-na-te	REFL-bind-NMLZ-PL
13166	tolhkhia	tolh-khia	loose-out
13167	ciampek	ciam-pek	mock-deceive
13168	gongbakte	gongbak-te	knee-PL
13170	nuainungte	nuai-nung-te	below-back-PL
13171	hawlkhiamang	hawl-khia-mang	drive-out-completely
13172	omsuakin	om-suak-in	exist-become-INST
13173	khegingte	khe-ging-te	foot-sound-PL
13174	kizemte	ki-zem-te	REFL-weave-PL
13175	sawlkikin	sawl-kik-in	send-ITER-INST
13176	khauhualte	khau-hual-te	cord-bind-PL
13177	innpite	inn-pi-te	house-big-PL
13178	cialin	ci-al-in	say-take-INST
13179	omsakin	om-sak-in	exist-CAUS-INST
13180	khopkhat	khop-khat	gather-one
13181	dialh	dial-h	call-COMP
13182	pangsimte	pang-sim-te	side-count-PL
13183	ciahkhawm	ciah-khawm	return-together
13184	luata	lu-ata	head-old
13185	khuazang	khua-zang	town-all
13186	migina	mi-gi-na	person-wealth-NMLZ
13187	naseppihte	na-sep-pih-te	2SG-work-APPL-PL
13188	naizaw	nai-zaw	near-more
13189	lungzuang	lung-zuang	heart-feeble
13190	hingsakkik	hing-sak-kik	live-CAUS-ITER
13191	kibiaknate	ki-biak-na-te	REFL-worship-NMLZ-PL
13192	kamsangin	kam-sang-in	word-establish-INST
13193	maiman	mai-man	face-true
13194	hehpihnaun	hehpih-na-un	pity-NMLZ-PL.IMP
13196	tuamdang	tuam-dang	manner-other
13197	sikseek	sik-seek	metal-forge
13198	seeksak	seek-sak	forge-CAUS
13199	bawhin	bawh-in	spoil-INST
13200	lungkhauhna	lung-khauh-na	heart-stubborn-NMLZ
13201	biaktheih	biak-theih	worship-able
13202	omnuam	om-nuam	exist-pleasant
13203	thungip	thu-ngip	word-bag
13204	sattukin	sat-tuk-in	strike-strike-INST
13205	khawhcip	khawh-cip	strike-pierce
13206	diksa	dik-sa	straight-very
13207	pangkhawm	pang-khawm	side-together
13208	piangsakkha	piang-sak-kha	birth-CAUS-PERF
13209	khansia	khan-sia	time-evil
13210	simlut	sim-lut	count-enter
13212	tawmkhatte	tawm-khat-te	few-one-PL
13213	galsimte	gal-sim-te	enemy-count-PL
13214	lotte	lo-te	arrow-PL
13215	kilate	kila-te	portion-PL
13216	vankahte	van-kah-te	go.and-go-PL
13217	vankahthei	van-kah-thei	go.and-go-able
13218	thahlohna	thah-loh-na	kill-NEG-NMLZ
13219	sungtumna	sung-tum-na	inside-want-NMLZ
13220	pawlpihna	pawl-pih-na	group-APPL-NMLZ
