word	freq	segmented	gloss
suahsakkhak	1	suahsakkhak	?
kimindaisak	1	kimindaisak	?
taanzausak	1	taanzausak	?
sinsenin	1	sinsenin	?
noptaksa	1	noptaksa	?
kithuahsak	1	kithuahsak	?
phunkhak	1	phunkhak	?
thanuamsak	1	thanuamsak	?
tapkual	1	tapkual	?
hangsankhak	1	hangsankhak	?
thalnial	1	thalnial	?
gawpzo	1	gawpzo	?
kitheihtel	1	kitheihtel	?
tangzaizaw	1	tangzaizaw	?
lehngaihsut	1	lehngaihsut	?
haisapi	1	haisapi	?
tuakzaw	1	tuakzaw	?
silbawlin	1	silbawlin	?
kikhaikhia	1	kikhaikhia	?
kisialsial	1	kisialsial	?
hamsiatsak	1	hamsiatsak	?
kiphelphel	1	kiphelphel	?
thangtatin	1	thangtatin	?
ngetsakzaw	1	ngetsakzaw	?
kihopihin	1	kihopihin	?
thosakkik	1	thosakkik	?
meidawisuah	1	meidawisuah	?
phiatsa	1	phiatsa	?
kimemat	1	kimemat	?
peksatin	1	peksatin	?
kisawlsawn	1	kisawlsawn	?
kipiasawn	1	kipiasawn	?
kitomlak	1	kitomlak	?
kiphuai	1	kiphuai	?
kipetkha	1	kipetkha	?
kilangpang	1	kilangpang	?
kiphin	1	kiphin	?
kithupi	1	kithupi	?
hahbawl	1	hahbawl	?
kisialnuam	1	kisialnuam	?
meimapawn	1	meimapawn	?
sehkholhsa	1	sehkholhsa	?
geelsim	1	geelsim	?
ngetzah	1	ngetzah	?
kithukhatin	1	kithukhatin	?
kihozaw	1	kihozaw	?
hehtheih	1	hehtheih	?
teeltheih	1	teeltheih	?
teelsawn	1	teelsawn	?
kibehlapto	1	kibehlapto	?
huhkim	1	huhkim	?
limneih	1	limneih	?
hahkatlua	1	hahkatlua	?
supngam	1	supngam	?
utpi	1	utpi	?
euodia	1	euodia	?
sintikhe	1	sintikhe	?
klement	1	klement	?
langsakkik	1	langsakkik	?
sinsa	1	sinsa	?
kicingkim	1	kicingkim	?
kolose	1	kolose	?
kitangcingsak	1	kitangcingsak	?
kitheihtheih	1	kitheihtheih	?
kilhcipin	1	kilhcipin	?
kiseelkhawm	1	kiseelkhawm	?
beisakkhin	1	beisakkhin	?
kilungkim	1	kilungkim	?
siavuanpa	1	siavuanpa	?
nymfas	1	nymfas	?
gimlawhkhak	1	gimlawhkhak	?
puksakkha	1	puksakkha	?
kicinsak	1	kicinsak	?
thanghuai	1	thanghuai	?
dahluat	1	dahluat	?
kilakhawm	1	kilakhawm	?
tunvat	1	tunvat	?
suplawhkhak	1	suplawhkhak	?
peukhia	1	peukhia	?
ngelin	1	ngelin	?
kilehbulhin	1	kilehbulhin	?
uphuai	1	uphuai	?
mawhpha	1	mawhpha	?
dozawh	1	dozawh	?
uanglua	1	uanglua	?
phalkei	1	phalkei	?
guptuam	1	guptuam	?
haunuam	1	haunuam	?
tuahlawh	1	tuahlawh	?
pulaksa	1	pulaksa	?
kisatheikha	1	kisatheikha	?
hopnop	1	hopnop	?
lois	1	lois	?
eunis	1	eunis	?
figelas	1	figelas	?
hermogenes	1	hermogenes	?
tampen	1	tampen	?
kinialin	1	kinialin	?
filetas	1	filetas	?
kilokzo	1	kilokzo	?
upsa	1	upsa	?
kinzaw	1	kinzaw	?
kresen	1	kresen	?
eubulas	1	eubulas	?
pudens	1	pudens	?
kisekzo	1	kisekzo	?
uisan	1	uisan	?
siakhin	1	siakhin	?
kilehbulh	1	kilehbulh	?
mawhmat	1	mawhmat	?
seelloin	1	seelloin	?
guktak	1	guktak	?
kipumpiak	1	kipumpiak	?
haitatin	1	haitatin	?
kisiakhin	1	kisiakhin	?
zenas	1	zenas	?
filemon	1	filemon	?
manphat	1	manphat	?
thangba	1	thangba	?
ngeizo	1	ngeizo	?
liatzawk	1	liatzawk	?
kihuhzaw	1	kihuhzaw	?
mankhin	1	mankhin	?
hupin	1	hupin	?
kikhawhsak	1	kikhawhsak	?
thanop	1	thanop	?
geelnasa	1	geelnasa	?
kithuap	1	kithuap	?
kimangpah	1	kimangpah	?
kitelpha	1	kitelpha	?
kinawlkhin	1	kinawlkhin	?
ulenau	1	ulenau	?
kiluansak	1	kiluansak	?
suahzo	1	suahzo	?
siangsakzo	1	siangsakzo	?
kisawpsa	1	kisawpsa	?
kisimmawhin	1	kisimmawhin	?
taakzaw	1	taakzaw	?
kimvel	1	kimvel	?
hucip	1	hucip	?
phing	1	phing	?
zungkha	1	zungkha	?
kilingsakin	1	kilingsakin	?
thangtat	1	thangtat	?
kinil	1	kinil	?
kidopzawh	1	kidopzawh	?
kikhemtawm	1	kikhemtawm	?
suahthei	1	suahthei	?
gukhal	1	gukhal	?
dawivai	1	dawivai	?
pumsung	1	pumsung	?
kitoktok	1	kitoktok	?
kilailawh	1	kilailawh	?
kigalneih	1	kigalneih	?
kithausak	1	kithausak	?
phitphet	1	phitphet	?
noptuamsakin	1	noptuamsakin	?
kipulakin	1	kipulakin	?
ngenkik	1	ngenkik	?
pihkik	1	pihkik	?
peempak	1	peempak	?
daihsak	1	daihsak	?
kizahko	1	kizahko	?
tawnggawp	1	tawnggawp	?
kosia	1	kosia	?
laptoh	1	laptoh	?
bulhsa	1	bulhsa	?
etnopin	1	etnopin	?
bualkik	1	bualkik	?
siangtak	1	siangtak	?
kitheihmawh	1	kitheihmawh	?
kilamdan	1	kilamdan	?
tunbaih	1	tunbaih	?
tuaklawh	1	tuaklawh	?
taktakta	1	taktakta	?
beimangta	1	beimangta	?
taankha	1	taankha	?
kicinzawk	1	kicinzawk	?
diotrefes	1	diotrefes	?
jude	1	jude	?
kizunglotin	1	kizunglotin	?
dawhkhiat	1	dawhkhiat	?
pumbukah	1	pumbukah	?
dongtelin	1	dongtelin	?
thasanpha	1	thasanpha	?
tunlam	1	tunlam	?
khephung	1	khephung	?
tuhkhak	1	tuhkhak	?
tunung	1	tunung	?
suum	1	suum	?
kizialcip	1	kizialcip	?
phelthei	1	phelthei	?
sehlisuah	1	sehlisuah	?
kidai	1	kidai	?
leenkawmin	1	leenkawmin	?
deh	1	deh	?
sinuam	1	sinuam	?
dehthei	1	dehthei	?
phelsa	1	phelsa	?
kiphelsa	1	kiphelsa	?
dekdak	1	dekdak	?
kikhoi	1	kikhoi	?
leentheih	1	leentheih	?
taihsak	1	taihsak	?
hupkang	1	hupkang	?
suzo	1	suzo	?
biakbuak	1	biakbuak	?
uiphuk	1	uiphuk	?
phelthum	1	phelthum	?
kipiakzia	1	kipiakzia	?
beizo	1	beizo	?
pumguakin	1	pumguakin	?
khrisoprase	1	khrisoprase	?
liatnateng	1	liatnateng	?
