item_type	item_id	verse_id	tedim_text	segmented	glossed	kjv_text	example_quality	word_count	sense_id	usage_type	function_match
lemma	kangsak	26024010	Sing hong cih beh un! A mei sem un! A sa huan un! A tui kangsak un! A saguhte kangtumsak un!	kangsak	raise.up	Heap on wood, kindle the fire, consume the flesh, and spice it well, and let the bones be burned.	transparent	21	kangsak.1	lexical	1
lemma	kangsak	02022006	“Mei kuangin gam kang a, a kikhol an ahi a, a ding lai an ahi a, lo ahi zongin a kat leh, mei a kangsak pa in a cing takin loh ding hi.	kangsak	raise.up	If fire break out, and catch in thorns, so that the stacks of corn, or the standing corn, or the field, be consumed therewith ; he that kindled the fire shall surely make restitution.	additional	33	kangsak.1	lexical	1
lemma	kangsak	03013010	Siampipa in vel ding a, a vun sungah a bawk kang omin, tua in a multe kangsakin a bawk sungah ma thak a om leh,	kangsak-in	raise.up-CVB	and the priest shall see him: and, behold, if the rising be white in the skin, and it have turned the hair white, and there be quick raw flesh in the rising;	additional	25	kangsak.1	lexical	1
lemma	kangsak	06004023	Bang hang hiam cih leh eite in i kantan khit matengin Topa na Pasian un a kansak San Tuipi tungah a bawl bangin, note in na kantan khit matengun Topa na Pasian un Jordan tuite note a dingin kangsak hi.	kangsak	raise.up	For the LORD your God dried up the waters of Jordan from before you, until ye were passed over, as the LORD your God did to the Red sea, which he dried up from before us, until we were gone over:	additional	40	kangsak.1	lexical	1
lemma	mawhsak	18001022	Hih thu khempeuhah Job khial lo a, Pasian zong mawhsak lo hi.	mawhsak	adversary	In all this Job sinned not, nor charged God foolishly.	shortest	12	mawhsak.1	lexical	1
lemma	mawhsak	05019016	Elna lungsim a nei teci khat in mi khat gamta khial hi, ci-in a mawhsak leh,	mawhsak	adversary	If a false witness rise up against any man to testify against him that which is wrong;	transparent	16	mawhsak.1	lexical	1
lemma	mawhsak	02022009	“Thu neihna khat peuhpeuh, bawngtal ahi a, la ahi a, tuu ahi a, puansilh ahi zongin, a mang na khat peuhpeuh, mi khat in, 'Hih pen kei a' hi,' a cihna thu-ah, alang nihte' thu pen thukhente' mai-ah tung ding hi. Thukhente in a mawhsak mipa in a vengpa tungah a zah nih pia ding hi.	mawhsak	adversary	For all manner of trespass, whether it be for ox, for ass, for sheep, for raiment, or for any manner of lost thing, which another challengeth to be his, the cause of both parties shall come before the judges; and whom the judges shall condemn, he shall pay double unto his neighbour.	additional	56	mawhsak.1	lexical	1
lemma	mawhsak	02023007	A man lopi a mi mawhsak ding panin kikem unla, a dikpa le thuman pa that kei un. Bang hang hiam cih leh a gilo mi ka khah kei ding hi.	mawhsak	adversary	Keep thee far from a false matter; and the innocent and righteous slay thou not: for I will not justify the wicked.	additional	31	mawhsak.1	lexical	1
lemma	mawhsak	04023007	Balaam in a thugen ding teng genin: “Aram panin Balak in kei hong paipih a, nisuahna mualte panin Moab kumpipa in kei hong paipih hi: 'Hong pai in, Israel mite mawhsak in!' hong ci hi.	mawhsak	adversary	And he took up his parable, and said, Balak the king of Moab hath brought me from Aram, Out of the mountains of the east, Saying , Come, curse me Jacob, And come, defy Israel.	additional	35	mawhsak.1	lexical	1
lemma	kuama	18004020	zing kal nitak kalin, a kisusia thei sungah a omte, bangzah ta-in kuama don lohin si pakin,	kuama	charge	They are destroyed from morning to evening: They perish for ever without any regarding it .	shortest	17	kuama.1	lexical	1
lemma	kuama	20028001	Kuama delh lohpi-in migilote taimang a, mithumante ahihleh humpinelkai bangin a hang uh hi.	Kuama	charge	The wicked flee when no man pursueth: But the righteous are bold as a lion.	transparent	14	kuama.1	lexical	1
lemma	kuama	02022010	“Mi khat in ama vengte tungah la ahi a, bawngtal ahi a, tuu ahi zongin, ganhing khat peuhpeuh kep dingin a piak a, kuama muh lohin tua ganhing a si a, a liam a, a kihawlkhia ahi zongin ahihleh,	kuama	charge	If a man deliver unto his neighbour an ass, or an ox, or a sheep, or any beast, to keep; and it die, or be hurt, or driven away, no man seeing it:	additional	39	kuama.1	lexical	1
lemma	kuama	06011017	Seir lamah a kikhungto Halak Mual panin Hermon Mual nuai Lebanon kuama om Baalgad ciang dong a la hi. Amah in amau' kumpite khempeuh la-in amaute vatgawpin a that hi.	kuama	charge	even from the mount Halak, that goeth up to Seir, even unto Baal-gad in the valley of Lebanon under mount Hermon: and all their kings he took, and smote them, and slew them.	additional	30	kuama.1	lexical	1
lemma	kuama	14021020	Amah in uk ding a kipatin kum sawmthum le nih a pha hi. Jerusalem-ah kum giat sung uk a, kuama dahpih lohin amah kihemkhia hi. Amaute in David khuapi sungah amah vui uh a, ahih hangin kumpite' han sungah kivui lo hi.	kuama	charge	Thirty and two years old was he when he began to reign, and he reigned in Jerusalem eight years, and departed without being desired. Howbeit they buried him in the city of David, but not in the sepulchres of the kings.	additional	42	kuama.1	lexical	1
lemma	“Khualmi	02023009	“Khualmi na nengniam kei ding uh hi. Khualmi' lungsim na thei uh hi. Bang hang hiam cih leh note zong Egypt gamah khualmi na hi ngei uh hi.	Khualmi	KHUALMI	Also thou shalt not oppress a stranger: for ye know the heart of a stranger, seeing ye were strangers in the land of Egypt.	shortest	28	“Khualmi.1	lexical	1
lemma	“Khualmi	02022021	“Khualmi khatpeuh na bawlsia kei ding uh a, na nengniam kei ding uh hi. Bang hang hiam cih leh note zong Egypt leitangah khual mite na hi ngei uh hi.	Khualmi	KHUALMI	Thou shalt neither vex a stranger, nor oppress him: for ye were strangers in the land of Egypt.	transparent	30	“Khualmi.1	lexical	1
lemma	tagah	02022022	Meigong numei ahi a, tagah ahi zongin na gimsak kei ding uh hi.	tagah	orphan	Ye shall not afflict any widow, or fatherless child.	shortest	13	tagah.1	lexical	1
lemma	tagah	20023010	Tanglai gisuang khin kei unla, tagahte' leitang va keek kei un.	tagah-te'	orphan-PL.POSS	Remove not the old landmark; And enter not into the fields of the fatherless:	transparent	11	tagah.1	lexical	1
lemma	tagah	02022024	Ka hehna so-in namsau tawh note kong that ding a, na zite uh meigong suakin, na tate uh tagah suak ding hi.	tagah	orphan	and my wrath shall wax hot, and I will kill you with the sword; and your wives shall be widows, and your children fatherless.	additional	22	tagah.1	lexical	1
lemma	tagah	18022009	Meigongte a huh nuam lo ciang bek hi loin, mi tagahte bawlsia-in a neihsa uh na sut hi.	tagah-te	orphan-PL	Thou hast sent widows away empty, And the arms of the fatherless have been broken.	additional	18	tagah.1	lexical	1
lemma	tagah	18024003	Mi tagahte' la neihsunte guksak uh a, meigong numei in a leiba a loh khit dong a bawngtal a matsak uh hi.	tagah-te'	orphan-PL.POSS	They drive away the ass of the fatherless, They take the widow's ox for a pledge.	additional	22	tagah.1	lexical	1
lemma	So-In	02022024	Ka hehna so-in namsau tawh note kong that ding a, na zite uh meigong suakin, na tate uh tagah suak ding hi.	so-in	SO-ERG	and my wrath shall wax hot, and I will kill you with the sword; and your wives shall be widows, and your children fatherless.	shortest	22	So-In.1	lexical	1
lemma	So-In	05031017	Tua hun ciangin amaute tungah ka sin so-in, amaute nusia-in ka mai ka seel ding a, amaute beimang ding uh hi. Tua ni ciangin amaute in, 'Eite' lakah i Pasian a om loh manin hih siatnate i tungah hong tung hi lo ahi hiam?' a cih theih nadingun amaute tungah siatna le gimna tampi tung ding hi.	so-in	SO-ERG	Then my anger shall be kindled against them in that day, and I will forsake them, and I will hide my face from them, and they shall be devoured, and many evils and troubles shall befall them; so that they will say in that day, Are not these evils come upon us, because our God is not among us?	transparent	57	So-In.1	lexical	1
lemma	leitawi	19037021	Migilo in leitawi la a, lohkikzo nawn lo hi. Thuman mi ahihleh cingh-in mi a pia hi.	leitawi	lend	The wicked borroweth, and payeth not again: But the righteous sheweth mercy, and giveth.	shortest	17	leitawi.1	lexical	1
lemma	leitawi	19112005	Cingh gamtatin mite tungah leitawi pia a, thutangin a gamta mite tungah thu a hoih hi.	leitawi	lend	A good man sheweth favour, and lendeth: He will guide his affairs with discretion.	transparent	16	leitawi.1	lexical	1
lemma	leitawi	02022025	“Note tawh a om, a zawng keima mite khat peuhpeuh tungah sum leitawi na piak uhleh, ama tungah sum leitawi a piapa bangin na om kei ding uh a, ama tung panin a meet na dok kei ding uh hi.	leitawi	lend	If thou lend money to any of my people that is poor by thee, thou shalt not be to him as an usurer, neither shalt thou lay upon him usury.	additional	40	leitawi.1	lexical	1
lemma	leitawi	03025037	Note in ama tungah a meetin sum leitawi pia loin, ama tungah a meetin na an uh zong na pia kei ding uh hi.	leitawi	lend	Thou shalt not give him thy money upon usury, nor lend him thy victuals for increase.	additional	24	leitawi.1	lexical	1
lemma	leitawi	05015002	Maisak nading zia in: Leitawi a pia mi khempeuh in a vengte tungah leitawi a a piaksate maisak ding hi. Topa' maisakna thu kigen khin ahih manin a vengpa, a sanggampa' tung pan kuamah in leiba siik nawn lo ding hi.	Leitawi	lend	And this is the manner of the release: Every creditor that lendeth ought unto his neighbour shall release it ; he shall not exact it of his neighbour, or of his brother; because it is called the LORD 's release.	additional	41	leitawi.1	lexical	1
lemma	“Thukhente	02022028	“Thukhente na simmawh kei ding uh a, na mite uh a ukpa zong na samsia kei ding uh hi.	Thukhente	THUKHENTE	Thou shalt not revile the gods, nor curse the ruler of thy people.	shortest	19	“Thukhente.1	lexical	1
lemma	leetkhia	02022029	“Na anlakna pan uh le sathau le leenggah na suknate uh panin a leetkhiate piak khiat ding na zekai kei ding uh hi. “Na tapa cilte uh keima tungah nong pia ding uh hi.	leetkhia-te	firstfruit-PL	Thou shalt not delay to offer the first of thy ripe fruits, and of thy liquors: the firstborn of thy sons shalt thou give unto me.	shortest	34	leetkhia.1	lexical	1
lemma	cil	05025004	“Bawng in an a cil laitakin a muk na tuam kei ding uh hi.	cil	beginning	Thou shalt not muzzle the ox when he treadeth out the corn .	shortest	14	cil.1	lexical	1
lemma	cil	04010013	Moses' tungtawnin Topa' thupiakna tawh khualzin cilna kipan uh hi.	cil-na	begin-NMLZ	And they first took their journey according to the commandment of the LORD by the hand of Moses.	transparent	10	cil.1	lexical	1
lemma	cil	02022029	“Na anlakna pan uh le sathau le leenggah na suknate uh panin a leetkhiate piak khiat ding na zekai kei ding uh hi. “Na tapa cilte uh keima tungah nong pia ding uh hi.	cil-te	beginning-PL	Thou shalt not delay to offer the first of thy ripe fruits, and of thy liquors: the firstborn of thy sons shalt thou give unto me.	additional	34	cil.1	lexical	1
lemma	cil	02034020	La a tacilte tuuno khat tawh na tanh ding uh hi. Na tat kei uhleh a ngawng na kuaitan ding uh hi. Na tapa cilte khempeuh uh na tanh ding uh hi. Keima mai-ah a guakin kuamah hong kilak lo ding hi.	cil-te	beginning-PL	But the firstling of an ass thou shalt redeem with a lamb: and if thou redeem him not, then shalt thou break his neck. All the firstborn of thy sons thou shalt redeem. And none shall appear before me empty.	additional	42	cil.1	lexical	1
lemma	cil	03015008	A natui a paikhia mipa in a siang mipa' tungah cil a siat leh, tua pa in a puante sawp ding a, amahmah tui sungah kisilin, a nitak mateng a nin hi ding hi.	cil	beginning	And if he that hath the issue spit upon him that is clean; then he shall wash his clothes, and bathe himself in water, and be unclean until the even.	additional	34	cil.1	lexical	1
lemma	lot	14026014	Uzziah in galkap khempeuh a dingin lumte, teipite, sik lukhute, thalte, lot ding suangtangte a bawl hi.	lot	cast	And Uzziah prepared for them throughout all the host shields, and spears, and helmets, and habergeons, and bows, and slings to cast stones.	shortest	17	lot.1	lexical	1
lemma	lot	09020036	Amah in a naupang kiangah, “Tai inla ka thaltang lotte va tawm in,” a ci hi. Naupang a tai laitakin ama khen ah a thaltang khat lawn hi.	lot-te	cast-PL	And he said unto his lad, Run, find out now the arrows which I shoot. And as the lad ran, he shot an arrow beyond him.	transparent	28	lot.1	lexical	1
lemma	lot	02022031	“Note pen kei' tungah hong ki-ap mite na hi ding uh hi. Tua ahih ciangin gamlakah gamsate in a balzan sa peuhmah note in na ne kei ding uh a, tua bang sate uite na lot ding uh hi.	lot	cast	And ye shall be holy men unto me: neither shall ye eat any flesh that is torn of beasts in the field; ye shall cast it to the dogs.	additional	39	lot.1	lexical	1
lemma	lot	09020037	Jonathan' thaltang lot a tukna munah naupang a tun ciangin Jonathan in a naupang samin, “Nang' khen' hua lamah thaltang om hi lo ahi hiam?” a ci hi.	lot	cast	And when the lad was come to the place of the arrow which Jonathan had shot, Jonathan cried after the lad, and said, Is not the arrow beyond thee?	additional	28	lot.1	lexical	1
lemma	lot	11022034	Ahih hangin mi khat in a thal mawk lot a, a galhiam awmdal thep kikalah lutin Israel kumpipa kha hi. Tua ahih ciangin amah in a leeng hawlpa kiangah, “Kei liam ka hih manin hong kihei inla, gal sung panin hong puakhia in,” a ci hi.	lot	cast	And a certain man drew a bow at a venture, and smote the king of Israel between the joints of the harness: wherefore he said unto the driver of his chariot, Turn thine hand, and carry me out of the host; for I am wounded.	additional	46	lot.1	lexical	1
lemma	Elna	05019016	Elna lungsim a nei teci khat in mi khat gamta khial hi, ci-in a mawhsak leh,	Elna	ELNA	If a false witness rise up against any man to testify against him that which is wrong;	shortest	16		lexical	1
lemma	Elna	02023001	“Thuman lo na genkhia kei ding uh hi. Elna tawh teci pang dingin migilo pa tawh na kipawl kei ding uh hi.	Elna	ELNA	Thou shalt not raise a false report: put not thine hand with the wicked to be an unrighteous witness.	transparent	22		lexical	1
lemma	Elna	19041005	Ka galte in elna tawh keima thu gen uh a, “Cik ciangin amah a si tam, cik ciangin a min a mang tam,” ci uh hi.	elna	ELNA	Mine enemies speak evil of me, When shall he die, and his name perish?	additional	26		lexical	1
lemma	toh	43012032	Leilak panin kei hong kikhai toh ciangin ka kiangah mi khempeuh ka kai ding hi,” a ci hi.	toh	stand	And I, if I be lifted up from the earth, will draw all men unto me.	shortest	18	toh.1	lexical	1
lemma	toh	07020038	Israel mite le a pangsim mite a kiciamna lim in, amaute in khuapi sung panin meikhu lianpi a suahsak toh uh ciangin	toh	stand	Now there was an appointed sign between the men of Israel and the liers in wait, that they should make a great flame with smoke rise up out of the city.	transparent	22	toh.1	lexical	1
