# language_name:	Paite Chin
# closest ISO 639-3:	pck
# year_short:	scraped 2026
# year_long:	Not available
# title:	Paite Chin
# URL:	https://www.bible.com/bible/1870
# copyright_short:	See bible.com for copyright information
# copyright_long:	Scraped from bible.com. See original source for copyright.
01027032	Apa Isak in akiang ah, “Kua na hia?” achi a; ama'n, “Na tapa, na tapa upazaw, Esau ka hi,” achi hi.
01027033	Isak nakpi in aling zungzung a, “Sa va man a, ka kiang a, asa hon tawi, na hong tun ma a, ka na nek khit a, ka vualzawlpa kua ahia? Ahi, amah vualzawl in a-om ding,” achi hi.
01027034	Esau in apa thugen azak in nakpitak leh khase mahmah in akapta a, apa kiang ah, “Pa aw, hon vualzawl in, kei leng hon vualzawl mahmah ve aw,” achi hi.
01027035	Ama'n, “Na nau in ahong khem a, na vualzawlnate ahong laksakta,” achi hi.
01027036	Ama'n, “Amin Jakob achih uh dik mahmah hilou hia? Nihvei ahon suanta; ka ta masa hihna ahon laksak a; ngai in, tu in ka vualzawlna ahon laksak nawnta,” achi hi. Amah mah in, “Kei a dia vualzawlna hon sitsak lou maw?” achi hi.
01027037	Isak in adawng a, Esau kiang ah, “Ngai in, amah na toupa in ka bawlta, a-unau tengteng leng asikha ding in akiang ah ka pe vekta, buh leh uain in leng ka vakta hi. Nang a ding in, ka tapa, bang hon hihsak ding ka hia?” achi hi.
01027038	Esau in apa kiang ah, “Pa aw, vualzawlna khat kia ahi maw na neih? Pa aw, kei leng hon vualzawl mahmah ve,” chi in ngaihtak in akapta hi.
01027039	Huan apa Isak in adawng a, akiang ah, “Ngai in, na tenna ding lei hoihna tak, tunglam a kipan van daitui kiakna mun ahi ding.
01027040	Na namsau in ahi na hin ding, himahleh na nau nna na sem ding hi. Hichi ahong hi ding a, na kitutkhiak hun chiang in na ngawng a kipan ahakkol na singkheta ding,” achi hi.
01027041	Apa'n Jakob avualzawl ziak in Esau in amudah hi. Esau in alungsim in, “Ka pa suun ni ding anaita a, huai khit chiang in ka nau Jakob ka that mai ding,” achi hi.
01027042	Atapa upazaw Esau thugen Rebekah ahilh ua; ama'n mi asawl a, atapa naupangzaw Jakob asam a, akiang ah, “Ngai in, na u Esau in na tungthu ah, nang hon thah tum in akikhamuan hi.
01027043	Huaiziak in ka tapa, tu in ka thu mang in. Thou inla, Haran a ka sanggampa Laban kiang ah va tai in.
01027044	Na u hehna adaih mateng akiang ah ni bangzah hiam va om tadih in;
01027045	na u hehna na tung a adaih a, atung a na thilhih amangngilh mateng. Huai chiang mi ka hon sawl ding a, huai a kipan ka hong pikhesak ding. Bangziak a ni khat thu a na nih ua hon chan tel ding ka hia?” achi hi.
01027046	Rebekah in Isak kiang ah, “Heth tanute ziak in hin ka chimtak mahmah. Jakob in hiai gam nungak, hiai Heth tanute lak a mi zi ding a aneih nawn ngial in zaw, kei a ding in hin bang phatuam ding ahia?” achi hi.
01028001	Huan Isak in Jakob asam a, avualzawl a, thu leng apia a akiang ah, “Kanaan gam nungakte lak a mi zi in na nei ding ahi kei.
01028002	Thou inla, Padan-aram gam a na nu pa Bethuel inn ah hoh inla, huai a kipan na nu sanggampa Laban tanute lak a mi zi in va nei in.
01028003	Pathian Bangkim hihthei in hon vualzawl in, mipi tampite na hong hihtheihna ding in chi tampi hon suangsak in, hon pungsak hen.
01028004	Mikhual na hihna gam, Pathian in Abraham kiang a apiak na luahna ding in Abraham vualzawlna leng hon tangsak hen, nang leh na suante leng,” achi hi.
01028005	Huchi in Isak in Jakob asawlkhia hi. Huan ama'n Padan-aram gam a, Jakob leh Esau nu Rebekah sanggampa Siria mi Bethuel tapa, Laban kiang azuanta hi.
01028006	Esau in, Isak in Jakob avualzawl a zi nei ding in Padan-aram gam ah asawlkhia, chih leh avualzawl lai a, Kanaan gam nungakte lak a mi zi in na nei ding ahi kei,
01028007	chi in thu apia chih leh Jakob in anu leh apa thu mang in Padan-aram gam ah apaita chih athei hi.
01028008	Esau in Kanaan gam nungakte'n apa Isak lung ahihkim kei uh chih athei hi.
01028009	Ishmael kiang ah Esau ava hoh a, Abraham tapa Ishmael tanu, Nebajoth sanggamnu Mahalath, zi in anei a, zi aneihsate ban ah amah aneih behlap ahi.
01028010	Beer-sheba a kipan Jakob apawt a, Haran kholam azuanta hi.
01028011	Koi lai mun hiam atung a, ni atum tak ziak in huai ah agiakta hi. Huai ah suang khat ala a; lukham in anei a, huai ah ihmu ding in alumta hi.
01028012	Mang anei a, ngai in, leitung ah lei ahong kidoh a, adawn in van asun hi. Ngai in, atung ah Pathian angelte kahtou in akumsuk uhi.
01028013	Ngai in, adawn ah Toupa adingh a, “Kei Toupa , na pu Abraham' Pathian leh Isak' Pathian ka hi. Na lupna gam nang leh na suante kiang ah ka hon pe ding.
01028014	Na suante lei a leivui zah a tam ahi ding ua, tumlam, suahlam, mallam leh simlam ah na dalhzak ding uh. Nang ah leh na suan ah leitung a inkuan chih vualzawl in a-om ding uh.
01028015	Ngai in, na kiang ah ka om, na paina peuh ah ka hon veng ding a, hiai gam ah ka hon pikik nawn ding. Na kiang a ka gen ka hih masak keileh ka hon nuse kei ding,” achi hi.
01028016	Jakob ihmu ahong khanglou a, “Hiai mun ah Toupa a-om ngeingei hi. Ke'n lah ka na thei kei a,” achi hi.
01028017	Huchi in alau a, “Hiai mun lauhuai hi na mai e! Hiai mun dang hilou in, Pathian inn na hi ei ve, hiai van kongpi na hi ei ve,” achi hi.
01028018	Zingkhang in Jakob athou a, asuang lukham ala a, suangphuh in aphut a, adawn ah sathau abuak hi.
01028019	Huai mun min Bethel asa a; akho min bel atung in Luz ahi.
01028020	Jakob in, “Pathian ka kiang a om a, ka paina lampi a ahon ven a, nek ding tanghou leh silh ding puansilh Toupa'n ahon piak a,
01028021	ka pa inn a lungmuangtak a ka hong pai nawnleh Toupa , ka Pathian ahi ding a,
01028022	hiai suang ka phuh leng Pathian' inn ahi ding a; ka kiang a na hon piak ding tengteng a kipan sawm-a-khat ka hon pe ngeingei ding,” chi in akichiamta hi.
01029001	Huai nung in Jakob apai zel a, suahlam mite gam atungta hi.
01029002	Huan a-etleh ngai in, gamlak ah tuileh ana om a, akiang ah belamhon thum akual uhi. Huai tuileh a kipan belamhonte, tui adawnsak uhi. Tuileh kong a suang om alian mahmah hi.
01029003	Huai ah belamhon tengteng apaikhawm ua; tuileh kong a kipan suang akhuksuan ua, tuileh kong a, a-omna ngei ah suang akoih nawn uhi.
01029004	Jakob in akiang uah, “Ka unaute aw, koilam mi na hi ua?” achi hi. Amau, “Haran khomi ka hi uh,” achi uh.
01029005	Ama'n akiang uah, “Nahor tapa Laban na thei kha uhia?” achi a; amau, “Thei e,” achi uhi.
01029006	Ama'n akiang uah, “Dam lai ahi na maw?” achi a; amau, “Dam lai mah e, en in, atanu, Rakil leng belamte pi ding in ahong kuan,” achi uhi.
01029007	Ama'n, “Ngai un, ni asang lai mahmah ngal a, ganhonte pikhawm leng ahun nai kei. Belamte tui dawnsak unla, va khah lai un,” achi hi.
01029008	Amau, “Ka hihthei kei ding uh, belamhon tengteng apikhawm ua, tuileh kong a kipan suang a khuksuan mateng uh. Huai khit chiang in belamte tui ka dawnsak zel uh,” achi uhi.
01029009	Amau ahoupih lai in Rakil, apa belamte toh ahong tung a; ama'n huai belamte achin zel ahi.
01029010	Huan hichi ahong hi a, Jakob in anu sanggampa Laban tanu Rakil leh anu sanggampa Laban belamhon amuh in ava naih a, tuileh kong a kipan suang akhuksuan a, anu sanggampa belamte tui adawnsak hi.
01029011	Jakob in Rakil atawp a, ngaihtak in akapta hi.
01029012	Jakob in apa tanau nai leh Rebekah tapa ahihdan Rakil ahilh hi. Rakil atai a, apa ava hilhta hi.
01029013	Huan hichi ahong hi a, Laban in asanggamnu tapa Jakob tanchin azaktak in, amah dawn ding in atai a, apom a, atawp a, a-inn ah apita hi. Jakob in hiai thu tengteng Laban ahilh hi.
01029014	Laban in akiang ah, “Ka guh mah leh ka sa mah na hi,” achi hi. Huchi in akiang ah kha khat ataam hi.
01029015	Huan Laban in Jakob kiang ah, “Ka tupa na hih ziak in amawk in ka nna na sem dia hia? Bang na loh dia? Hon hilh in,” achi hi.
01029016	Laban in tanu nih anei a; a-upazaw min Leah ahi a, anaupangzaw min Rakil ahi.
01029017	Leah mit anou a, Rakil bel chinou hoihtak ahi a, amel leng ahoih mahmah hi.
01029018	Jakob in Rakil a-it a, “Na tanu naupangzaw Rakil toh kiteng ding in kum sagih nang nna ka hon sepsak ding,” achi hi.
01029019	Laban in, “Amah ahihleh midang kiang a ka piak sang in nang kiang a ka piak mah ahoihzaw ve. Ka kiang ah om nilouh in,” achi hi.
01029020	Jakob in Rakil kitenpih ding in kum sagih a-nna asepsakta hi. Himahleh Rakil a-it mahmah ziak in ni tam lou chik bang in athei hi.
01029021	Jakob in Laban kiang ah, “Ka kithuahpih theihna ding in ka zi hon peta in, ka hun lah akimta ngal a,” achi hi.
01029022	Laban in huai khua a mi tengteng akaikhawm vek a, ankuang alui hi.
01029023	Huan hichi ahong hi a, khomial tung in atanu Leah api a, Jakob kiang ah apilut a; ama'n ana kithuahpih hi.
01029024	Laban in atanu Leah kiang ah asikhanu ding in ama sikhanu Zilpah apia hi.
01029025	Huan hichi ahong hi a, zingsang ahong hih in, ngai in, Leah ana hi maimah hi. Jakob in Laban kiang ah, “Ka tung a na thilhih bangchidan ahia? Rakil toh kiteng ding a na nna sem ka ahi kei maw? Bangziak a hon khem maimah na hia?” achi hi.
01029026	Laban in, “Ka gam uah huchibang a ta upazaw ma a anauzaw piak ngeina ahi kei.
01029027	Hiai minu' nipikal zou phot inla, huchi in kum sagih dang ka nna na sep zoh chiang in anauzaw leng ka hon pe ding,” achi hi.
01029028	Jakob in huchibang in ahih a, anipikal azouta a; atanu Rakil azi ding in apeta hi.
01029029	Laban in atanu Rakil kiang ah asikhanu ding in ama sikhanu Bilhah apia hi.
01029030	Rakil leng akithuahpih a, Leah sang in Rakil a-itzaw a, Laban nna kum sagih dang asemta hi.
01029031	Toupa'n Leah pen huat in a-om chih athei a, asul ahonsak a; Rakil bel achiing hi.
01029032	Leah agai a, tapa anei a, amin Reuben asa hi. “ Toupa'n ka gimdan amuta. Tu'n zaw ka pasal in hon itta ding,” achi hi.
01029033	Agai nawn a, tapa anei nawn a, “ Toupa'n huat a ka om azak ziak in hiai leng ahon pia hi,” achi hi. Huchi in amin Simeon asa hi.
01029034	Agai nawn a, tapa anei nawn a, “Tu in tapa thum ka neihsak ziak in, ka pasal in hon zuita ding,” achi hi. Huaiziak in amin Levi asa hi.
01029035	Agai nawn a, tapa anei nawn a, “Tutung in zaw Toupa ka phat ding,” achi hi. Huaiziak in amin Judah asa a; ta anei nawn tadih kei hi.
01030001	Rakil in Jakob ta himhim aneihsak kei chih akitheih in asanggamnu ahazata hi. Jakob kiang ah, “Tate hon pia in, huchi ahihkeileh ka si ding,” achi hi.
01030002	Rakil tung ah Jakob aheh a, “Gilgah hon pe lou Pathian bang ka hi a hia?” achi hi.
01030003	Ama'n, “En in, ka sikhanu Bilhah kithuahpih in. Huchi a ke'n leng amah a kipan tate ka neih sam theihna ding in ka phei tung ah ta ka hon nei ding hi,” achi hi.
01030004	Huan azi ding in asikhanu Bilhah apia a, Jakob in amah ana kithuahpih hi.
01030005	Bilhah agai a, Jakob ta aneihsakta hi.
01030006	Rakil in, “Pathian in hon ngaihtuah a, ka aw leng aza, tapa ahon pia,” achi hi. Huaiziak in amin Dan asa hi.
01030007	Rakil sikhanu Bilhah agai nawn a, Jakob tapa dang aneihsak nawn hi.
01030008	Rakil in, “Nakpitak in ka sanggamnu ka buan a, ka zouta,” achi a; amin Naphtali asa hi.
01030009	Leah in ta dang anei nawn kei chih akitheih in, asikhanu Zilpah api a, azi ding in Jakob kiang ah apia hi.
01030010	Huan Leah sikhanu Zilpah in Jakob tapa aneihsak hi.
01030011	Leah in, “Vangphathuai ei,” achi a; amin Gad asa hi.
01030012	Leah sikhanu Zilpah in Jakob tapa dang aneihsak nawn hi.
01030013	Leah in, “Hampha hi na tel ing e! Numeite'n hampha hon chi ding uh ei ve,” achi a, amin Asher asa hi.
01030014	Buh lak hun lai in Reuben in gamlak ah zawl-ai ava mu a; anu Leah kiang ah hon tawi hi. Rakil in Leah kiang ah, “Hehpih in na tapa zawl-ai akhen hon pe dih ve,” achi hi.
01030015	Ama'n akiang ah, “Ka pasal na hon suhsak thil namai ahi hia? Ka tapa zawl-ai leng hon suhsak na tum nawn lai maw?” achi hi. Rakil in, “Na tapa' zawl-ai sik in tuzan nang ahon kithuahpih ding,” achi hi.
01030016	Nitaklam in Jakob gamlak a kipan ahong tung a, adawn ding in Leah akuan a, “N'on kithuahpih ding ahi. Ka tapa zawl-ai in ka hon guaita ngal a,” achi hi. Huai zan in amah akithuahpih hi.
01030017	Pathian in Leah thumna angaikhia a, agai a, Jakob tapa ngana aneihsak nawn hi.
01030018	Leah in, “Ka sikhanu ka pasal kiang a ka piak ziak in Pathian in ka loh hon pia ei ve,” achi a; amin Issakar asa hi.
01030019	Leah agai nawn a, Jakob tapa gukna aneihsak nawn hi.
01030020	Leah in, “Pathian in thil hoihtak hon neisak a; tu in zaw ka pasal tapa guk ka neihsak tak ziak in, ka kiang ah atengta ding,” achi a; amin Zebulun asa hi.
01030021	Huai nung in tanu anei nawn a, amin Dinah asa hi.
01030022	Pathian in Rakil atheigige a, Pathian in athumna angaikhia a, asul ahonsak hi.
01030023	Amah agai a, tapa anei a, “Pathian in ka minsia alamangta,” achi hi.
01030024	“ Toupa'n tapa dang hon piakbeh ding,” chi in amin Joseph asa hi.
01030025	Huan hichi ahong hi a, Rakil in Joseph aneih nung in, Jakob in Laban kiang ah, “Kei ka omna ngei ah, ka gam ah hon paisakta in.
01030026	Na nna ka sepsan ka zite leh ka tate hon pia inla, hon paisak in; na nna ka hon sepsakdan lah na thei ngal a,” achi hi.
01030027	Laban in akiang ah, “Na mitmuh a deihsakna ka tanleh hehpih in om tadih lai ve. nang vang in Toupa'n kei ahon vualzawl, chih ka thiltuahte a kipan in ka sinkhia hi,” achi hi.
01030028	Amah mah in, “Na thaman ding gen inla, hon hilh dih, ka hon pe ding,” achi hi.
01030029	Ama'n akiang ah, “Bangchi in na nna ka sem a, bangchi in ka kiang ah na gantate a-om ua, na thei akei hiam?
01030030	Ka hong ma in tawmchik kia na nei a, tu'n zaw tampi ahong phata uh. Ka kalsuanna peuh ah Toupa'n nang hon vualzawl hi. Himahleh chikchiang in ahia ka inkuante a ding a ka sepkhiak sam ding?” achi hi.
01030031	Ama'n, “Bang ka hon pe dia?” achi a. Jakob in, “Bangmah na hon piak ding ahi kei. Hiai thil na hon hihsakleh na gantate ka khah dia ka ching nawn ding hi.
01030032	Tuni in na gantate ka va enkhe vek ding a, belam lak a, avom gial petmah a gial leh avom a gial zekzek leh avom peuhmah, kel lak a, akang a gial petmah agial leh akang a gial zekzekte huai a kipan ka pituam zel ding hi. Tuban huchibang a hong piang peuhmah ka loh ahita ding hi.
01030033	Tunung a nang toh kal a ka thaman en ding a na hong pai hun chiang in, ka diktatna in ahon dawng mai ding. Kel lak a akang a gial petmah a gial lou leh akang a gial zekzek lou leh belam lak a avom lou ka kiang a na muh peuhmah ka guk in na sep mai ding,” achi hi.
01030034	Laban in, “Ngai in, na gen bang geih in hi hen aw,” achi hi.
01030035	Huai nitak in keltal akang a gial leh akang a gial zekzek teng leh kelnu akang gial petmah a gial leh akang a gial zekzek teng akanna om peuhmah, belam lak a avom tengteng toh apituam a, atapate khut ah apia hi.
01030036	Amah leh Jakob kikal ah ni thum lam a-omsak a; Jakob in Laban ganhon dangte aching nawn hi.
01030037	Jakob in hiangzau sing leh makha sing leh sesing chiang hing ala a, ahawng akhokngou chiat a, chiangte ah angoute akilangsak hi.
01030038	Achiang hawng khohte ganhonte'n tui ahong dawnna zel tuikuangte ah, tui luannate ah leh gantate mazawn zel ah akoih hi; tui dawn ding a ahong pai chiang ua againa ding un.
01030039	Gantate chiangte ma ah agai panta ua, agialte, gial petmah a gialte, agial zekzekte hon neikhia uhi.
01030040	Jakob in belamnoute akoihtuam a, ganhonte Laban ganhon lak a, agial leh avom tengteng lam angasak zel a; amah ganhonte akoihtuam zel a, Laban ganhon lak ah akoih kei hi.
01030041	Huan hichi ahong hi a, gannu hatzawte ahuk chiang un, agaitheihna ding un Jakob in tuiluanna ah, ganhonte mitmuh in chiangte akoih zel hi.
01030042	Himahleh gannu hatloute mai ah akoih kei hi. Anou hatloute Laban a ahi ua, ahatte Jakob a ahi zel uhi.
01030043	Jakob nakpi in ahong pung a, ganhon thupitak, sikhanute, sikhapate, sangawngsaute leh sabiltungte aneita hi.
01031001	Huan Laban tapate'n, “Jakob in i pa neihsate lamang in, i pa neihsa a kipan hiai thupina tengteng amu,” achih uh Jakob in ana zata hi.
01031002	Jakob in Laban mel a-en a, ngai in, tuma lam bang in atung ah ahoih nawn kei chih athei hi.
01031003	Toupa'n Jakob kiang ah, “Na pipute gam ah leh na tanaute kiang ah pai nawnta in. Na kiang a om ding ka hi,” achi hi.
01031004	Jakob in mi asawl a, gamlak a aganhon omna ah Rakil leh Leah asamsak a, akiang uah,
01031005	“Na pa uh mel ka muh in, tuma lam bang in ka tung ah ahoih nawn kei chih ka thei hi. Himahleh ka kiang ah ka pa' Pathian a-om hi.
01031006	Ka theihtawp in na pa uh nna ka sem chih na thei uh.
01031007	Himahleh na pa un hon khem a, ka loh lah sawmveitak ahihlamdang a; himahleh Pathian in ka siatna ding akhoih aphal kei hi.
01031008	Gial petmah a gialte na loh ahi ding, achihleh, ganta tengteng in gial petmah a gialte anei uh. Agialte na loh ahi ding achihleh, ganta tengteng in agialte anei zel uhi.
01031009	Huchibang in Pathian in na pa gantate alaksak a, kei ahon peta hi.
01031010	“Huan hichi ahong hi a, gantate agai pat lai un, ka mang in ka dak a, ngai in, apa, ganhonte, agialte, gial petmah a gialte, agial a gial iik-iakte ahi uh chih ka mu hi.
01031011	Ka mang in Pathian angel in, ‘Jakob,’ hon chi a; ke'n, ‘hiai ah ka om’ ka chi hi.
01031012	Ama'n, ‘dak inla, en in, apa gantate tengteng agialte, gial petmah a gialte, agial a gial iik-iakte ahi uh. Laban in na tung a athilhih tengteng ka mu hi.
01031013	Kei, suangphuh a sathau na nilh a, ka kiang a thu na chiamna Bethel, huai Bethel Pathian ka hi. Tu in thou inla, hiai gam a kipan pawt inla, na pianna gam ah pai nawnta in,’ ” achi hi.
01031014	Rakil leh Leah in adawng ua, akiang ah, “Ka pa uh inn ah koute a ding in tantuan leh gouluah ding a-om lailai a hia?
01031015	Ama'n mikhual bang lel a hon sim hita lou maw? Ahon khawng khinta a, ka man uh lah ane khinta hi.
01031016	Pathian in ka pa uh hauhna alaksak tengteng ei leh i tate a ahi. Pathian in na kiang a agen peuhmah hih in,” achi uhi.
01031017	Jakob athou a, sangawngsau tung ah atapate leh azite atuangsak hi.
01031018	Kanaan gam a apa Isak kiang a pai ding in aganta tengteng leh alamkhiak tengteng, aganta muhte, Padan-aram gam a akholte apaipih vek hi.
01031019	Laban, abelam mulmet ding in apawtkhia a; huan Rakil in apa milimte aguksak hi.
01031020	Siria mi Laban theih louh kal in Jakob in aguk paimangsan a, apaimangsan ding thu ahilh kei hi.
01031021	Huchi in aneih tengteng toh ataikheta hi. Athou a, Luipi akan a, Gilead tang lam zuan in apaita hi.
01031022	Ani thum ni in Jakob ataikhia chih Laban ahilh uh.
01031023	Asanggamte api a, ni sagih lam tan adelh a; Gilead tang ah adelhphata hi.
01031024	Siria mi Laban kiang ah zan in amang in Pathian ahong a, akiang ah, “Jakob kiang ah asia hi in apha hitaleh bangmah gen lou ding in pilvang in,” achi hi. Laban in Jakob adelhphata hi.
01031025	Jakob in tang ah apuanin akai khin a; Laban in leng asanggamte toh Gilead tang ah akai uhi.
01031026	Laban in Jakob kiang ah, “Na thilhih bangchidan ahia oi? Ka theih louh kal a na guk paimang a, namsau a lak salte bang mai a ka tanute na pimang?
01031027	Bangziak a hon taimangsan a, hon guk paisan a, nopsaknate toh, late toh, khuangtate toh, kaihgingte toh ka hon khaktheihna ding a na hon hilh louh?
01031028	Ka tute leh ka tanute ka tawp na phal kei. Haihuaitak in thil na hih hi.
01031029	Hon hihse thei ka hi a; himahleh na pa Pathian in tuzan in, ‘Jakob kiang ah asia, apha bangmah gen lou ding in pilvang in,’ chi in hon houpih hi.
01031030	Na pa inn na ngaih mahmah tak ziak a, pai ut hi tawk lechin leng bang ding a ka pathiante hon guksak na hia?” achi hi.
01031031	Jakob in adawng a, Laban kiang ah, “Ka lauh ziak ahi. Na tanute kei a pan na hon suhsak kha ding ka chi a ahi.
01031032	Kuapeuh tung a na pathiante na muhna ahing kei ding. I unaute mitmuh in nang thilte ka kiang a om a-omleh, enchian inla, la in,” achi hi. Rakil in huaite na gu ahih lam Jakob in athei ngal kei a.
