# language_name:	Lautu Chin
# closest ISO 639-3:	clt
# year_short:	scraped 2026
# year_long:	Not available
# title:	Lautu Chin
# URL:	https://www.bible.com/bible/2640
# copyright_short:	See bible.com for copyright information
# copyright_long:	Scraped from bible.com. See original source for copyright.
41009037	“I ming ta hinghaapa haatiy a cuhluopa ca, kama kha ina cuhluo, kama kha naa cuhluopa ca kama dyi cuo li pata kama naa pathlietuv zaw kha a cuhluo ra,” a ta yi.
41009038	Johan ta, “Saya, na ming ta khuevuo a papyapa pakha hmung pate muo, kiema malie a ziy li nakawta ma thlu ta,” a ta.
41009039	Cuorasala Zingsuv ta, “Thlu ri kha ung, tahematapakieca i ming ta kharuehaa hmang a tuepa taca a nata tah i thuo na pachi'a vyi.
41009040	Malie a du lipa ca kiema cawsaa tana a cuo.
41009041	Biehmisi tana ica chang yi, Khrih ming namaa cyi nakawta dang riypa tiy nuokha caa pipa yi ca lawmuo kha hmung li pata aw hrahring'a vayi,” a ta.
41009042	“Ahunghmuo cuo sala, kama naa zangpa hingpa haatiy zaw pakhakha hmie lieta a pachiyna riypa a chipa ca nama rue lie sacuo rienapa lungtung pathlie pata riyliy luo pathlapa na nama cuota a pha vie aa.
41009043	Na kuv ta na zangna taata aca papie sa kieca na kuv kha te tie! A thiy buo lipa hell myi chung luo na kuv hrahning hne tlapa laa taca kuv tling li pata hringna luo naa ngiepa a pha vie aa.
41009045	Na phyi ta na zangna taa aca papie sa kieca, te tie! Phyi hrahning hne hell luo tlapa laa taca phyi tling li pata hringna luo naa ngiepa a pha vie aa.
41009047	Na ming ta na zangna taata aca papie sa kieca cakhyi la thaw tie. Ming hrahning hne hell luo tlapa laa taca ming tling li pata hringna luo naa ngiepa a pha vie aa.
41009048	Capa hmang lieca ama mathulung thiy buo li'a pata, myi zaw thiy buo'a vyi.
41009049	Cawsaa bangkhuo ca myi ta paciy haakhata pa-ie sapa ama cuo aa.
41009050	“Paciy ca a pha; cuorasala a iena kha a vie kieca, tuokhaatama na pa-ie sa pakhaa the aa? “Nama chunglie paciy kha hnyi ungla, pakha hne pakha a re tie ung,” a ta yi.
41010001	Zingsuv ca capa hmang taacata pya te Judea pe, Jordan cavaa huesuo luo kha a vaa. Cawsaazaapuv ta vya pahlaw pakhaa hyi yite a tue tawpa haakhata a pacuv pakhaa hyi yi.
41010002	Farasi tie chekha a vaw yite ama dyapasya khing pata, “Ma phungbie hingta napuv ma riypa a pa-aw ma?” ama ta.
41010003	Zingsuv ta, “Moses ta khaapa nawbie ma aca pi yi?” a ta yi.
41010004	Ama paliepa ca, “Moses taca, capaa pakha ca a napuv kha manapa caa a pi kieca a ma khu, malie a ta,” ama ta.
41010005	Cuorasala Zingsuv ta, “Nama palung a cuo tuv nakawna hingpa nawbie hing nama cuota a cape pata a cuo.
41010006	Cuorasala sahruo thu cuo ning taakhata, ‘Khazing ta canung hne capaa a sa yi’.
41010007	‘Cacuonakawta capaa ta a paa hne a nung kha thuse'a yite a napuv kha a hlaw aa,
41010008	pahning kha pangkha ta ama cuo aa’. Cacuonakawta iema ca pahning cuo va tli yi pangkha tana ama cuo.
41010009	Khazing ta a pahlawpa yi ca ahungtahmuo che kha yi se.”
41010010	Cakhutaata ing chunglie kha ziytuv tie ta capa kaw ama hiehriy pakhaa.
41010011	Zingsuv ta, “A napuv kha ma te canung hrang a hlawpa ca aparuvsuena a tuepa a cuo.
41010012	Cahaangiethiecata a navaapa kha thuse te capaa hrang a hlawpa ca aparuvsuena a tuepa a cuo,” a ta yi.
41010013	Cawsaa ta haatiy zaw kha a kuv ta taw naa se yi tapata Zingsuv'a luo kha amaa vaw khyi, cuorasala ziytuv tie ta cawsaa kha ama chuo.
41010014	Cuorasala Zingsuv ta a hmung yi ca a hi haa te, ziytuv tie kyihuo kha, “Haatiy kha kama'a luo a vaw yi se, thlu kha ung, tahematapakieca Khazing pena ca hingpa haatiy zaw haapa cuo hing tana a cuo.
41010015	Biehmisi tana ica chang yi: ahunghmuo cuose haatiy zaw haahingta Khazing pena a cuhluo lipa ca a chung luo a ngie khu'a va yi,” a ta.
41010016	Cakhutaata haatiy tie kha a paw yite, a kuv kha ama cunglie khang te, thluechiy a pi yi.
41010017	Zingsuv khy tlawna luo a tha ning kha cawsaa pakha kha a vya ruo te, a hmiekunglie a pakhuv vya pane te, “A phapa Saya, Chuozaa hringna cu riypata khaapama i tue aa?” a ta.
41010018	Zingsuv ta, “Khaapanakawma a phapa ina ta ciy? Khazing ta li pata ahunghmuo pha vayi.
41010019	Nawbie zaw ca na pachang thluo kha: Lie va naw kha; nungvaathingsuena tue kha; paruv kha; a cuo lipa bie lie malie vaa daakhyi kha; cawsaa va dung kha; na nung hne na paa va ciyzaa yi; tapata a cuopa kha,” a ta.
41010020	Capapaa cata, “Saya, hing nawbie bangkhuo hing i cawta baataata i ziy diy ciepa tana a cuo,” a ta.
41010021	Zingsuv ta mang te duena hneta a tapa ca, “Suokha dyina na bu, cakuo la na hnyipa kha zaa la tuokaa kha siypasa tie pi tie yi, vuoruo lie a hnyirungpa na cuo aa, cakhutaata a vaw la kama kha na ziy tie,” a ta.
41010022	Capa bie a thyi tiyta minghmie pha li cangta ngiechisa pata a cakuo, tahematapakieca ama ca a hnyirungsapa ta a cuo.
41010023	Zingsuv ta ziytuv tie kha mang paky yite,” Khazing pena luo a hnyirungpa a ngie riypa hing khatluv tama a ruv aa!” a ta yi.
41010024	Ziytuv tie ca capa bie kawlie cata ama kharue a haa sa. Cuorasala Zingsuv ta, “I saa zaw, Khazing pena luo a ngie hing khatluv tama a ruv!
41010025	A hnyirungpa Khazing pena luo a ngiepa laata kala-uv ciphang naakhue luo a ngiepa na a na vie,” a ta pakhaa yi.
41010026	Iema ca ama kharue haa hringhruo te, pakha hne pakha kha, “Cata a cuo kie, ahungma khuona ca a hmung khu aa?” amaa ta.
41010027	Zingsuv ta mang yite, “Hingpa hing cawsaa cuota ca cuo khu vyi, Khazing cuota ca a cuo khu; Zezaw bangkhuo hing Khazing cuota ca a cuo khu,” a ta yi.
41010028	Piter ta, “Kiema ca zezaw bang-khuo sise pate nama maca ziy tli,’ a ta.
41010029	Zingsuv ta, “Biehmisi tana ica chang yi: Kama hne thuophaabie kawlieta a ing a lu a cuo li kie a uvnu a cuo li kie a sieta a cuo li kie a nung a cuo li kie a paa a cuo li kie a saata a cuo li kie a lu zaw a thusepa ca
41010030	ata chuo chunglie hrahring hingta uvnu hne sieta, nung hne saata, ing hne lu zaw kha le zakha ta hmung'a te, hrisaathieruena zaw a hmung aa. A vaw riypa chuo lie zaw chuozaa hringna a hmung aa.
41010031	Cuorasala atalie hmaa a sapa a hluvpuv hing hnang chuo'a yite, atalie hnang a chuopa a hluvpuv hing hmaa ama sa aa,” a ta.
41010032	Zingsuv hne ziytuv tie ca Jerusalem luo ama si nguoluo ning kha, Zingsuv ca hmaa luo kha a cakuolu. Ziytuv tie ca ama nang ta uo te, a hrangpa ama hnang a paziy lepa tie zaw ama thlaa a zangsa. Zingsuv ta ziytuv hlyihning tie kha a hrang ta ku pakhaa yite a cunglie a tlung riypa kaw kha a chang yi.
41010033	“Mang tie ung, Jerusalem luo ma sithaw nguoluo ung hing, Cawsaa Saacapaa hing tluobyilepa tie hne phungbie saya tie kuv luo pi pata cuo'a te, iema ta thie riypata bie chi'a yite Jentail ming kuv luo kha ama pi aa.
41010034	Ama tue hyalya aa, ama paciy ta ama pacha aa, sungpe ta chi'a yite ama thie aa, ningthung khu taata a thupakhaa aa,” a ta yi.
41010035	Cakhutaata Zebedi saacapaa Jeim hne Johan ta Zingsuv'a luo kha a vaw yite, “Saya, khaapa maacaa hie zaw ta malie na tuepa riypatana maca khing,” ama ta.
41010036	Zingsuv ta, “Khaapa malie tuepa se tapa ma ina khing ungciy?” a ta yi.
41010037	Iema ta, “Na rungnaana chunglie, na cacuo luota pakha, na cavyi luota pakha a tuna naw malie pi tie,” ama ta.
41010038	Cuorasala Zingsuv ta, “Khaapama ina hie ungciy tapa pachang va ungciy. I dang riypa panuo hing nama dang khu'a ma? A cuo li kie i tiy a naw riypa haahingta namaa naw khu'a ma?” a ta yi.
41010039	Iema ta, “Ma tue khu thluo aa,” ama ta. Zingsuv ta, “I dang riypa panuo hing nama dang khu sasaw thluo aa, tiy i naw riypa zaw hing namaa naw khu sasaw thluo aa.
41010040	Cuorasala i cacuo hne i cavyi luo a tu riypata pi khuna naw ca hnyi va ang, cuorasala capa hmang ca tingpa paciepa tie cuotana a cuo,” a ta yi.
41010041	Pahraa tie ta capa bie ama thyi tiyta, Jeim hne Johan cunglie kha ama hi a haa.
41010042	Cacuonakawta Zingsuv ta ama palang khata u yite, “Chuelyi ming hraw lieca uvtuv tapa tie ta uvpa tie cunglie kha a pale yite ama khing ta ama awpa kha nama pachang.
41010043	Cuorasala niema hraw lieca cahaa cata cuo'a vyi; cuorasala nama hrawlie a lecepa a cuo khingpa ca nama changtaapa a cuo riypatana a cuo,
41010044	pakhana a cuo khingpa ca nama palang sii kha a cuo riypata a cuo.
41010045	Cawsaa Saacapaa hmuota hriepa pa cuo li pata, hriepatuv cuo riypa hne cawsaa hluvpuv a thlana riypata a hringna pi riypata muo aa vaw ta,” a ta.
41010046	Zingsuv hne ziytuv tie ca Jeriko luo kha ama chiy. Ziytuv tie'a nata cawsaazaapuv hneta Jerusalem taata ama pya ning kha Timau saacapaapa, a mingcuepa a hielepapaa Bartimu kha luopuv kielie a zaa tu.
41010047	Nazareth khypa Zingsuv na a cuo tapa a pachang tiyta khuosa ta khi te, “Zingsuv! David Sapaa! ngie na chi thi tie!” a ta.
41010048	Cawsaa hluvpuv ta ama kha thla yite duo riypata ama chang, cuorasala David Sapaa, ngie na chi thi tie ta te khuo vie ta a khi hryly.
41010049	Zingsuv ta a daa te, “Va ku ung,” a ta yi. Cacuonakawta mingcuepaa ca ku yite, ‘Na palung tluosa se, thu tie, aca ku cuv,” ama ta.
41010050	A pang kha thaw te, a cathlu te Zingsuv'a luo kha aa vaw.
41010051	Zingsuv ta, “Khaapa na tuepa se tapa ma na khing,” a ta. Mingcuepaa ta, “Saya, I hmung pakhaa khing sa,” a ta.
41010052	Zingsuv ta, “Cakuo tie, na zangna na caa patluo sa,” a ta. Sungkha ta a ming ca vuo paluo te luopuv lie kha Zingsuv ca a ziyle.
41011001	Zingsuv hne ziytuv tie ca Jerusalem khy va pha tyalya'a nang caw, Bethfeih hne Bethani khy kie Oliv tluo luo kha ama va chiy. Zingsuv ta ziytuv pahning kha pathlielu yite,
41011002	“Nama hmielie a awpa khy luo kha vaa ungla, namaa ngie pahne ta, amaa khang buo lipa laa taata aa hre thluopa kha nama hmung aa. Va pathluo ungla a vya chiy ung.
41011003	Pakhakha ta, “Khaapanakawma haakhata na ma tue?” aca ta kie yi ca, “Abyipa na a hu, maca vya pi pakhaa paluo'a yi nama ta aa,” a ta yi.
41011004	Vaa yite thlake a thaa, ale luo luopuv lie laa taata aa hrepa kha ama hmung. A khuhriy ama pathluo nguoluo pata,
41011005	a kielie a daapa chekha ta, “Khaapa ma na ma tue, laa taata khuhriy ca nama pathluo? ama ta.
41011006	Zingsuv ta a changpa haa yi khata palie yite, a dale thluo ung, ama ta.
41011007	Laa taata ca Zingsuv'a luo a vya chiy yite, ama pang kha a ke lie padie yite, Zingsuv ta aa khang.
41011008	Cawsaa hluvpuv ta ama pang kha luopuv lie phaa yite, chekha ta thingce kha thli yite luopuv lieca ama phaa ra.
41011009	Hmaa a sapa cuo yi se, a hnang taata a ziypa cuo yi se, khi yite, Hosanna! Abyipa ming ta a vawpa ca Khazing ta thluechiy pi se!
41011010	Mingpa David pena a vaw riypa ca thluechiy hmung mangsue. Hosanna! A suocena vuoruo lie khiy Khazing ca pathuosa pata cuo mangsue, ama ta.
41011011	Zingsuv ca Jerusalem luo kha a ngie te, Biena ing luo kha vaa te hmangting khata a va mang diy. Ning a ngie tli nakawta ziytuv hlyihning hne khata Bethani khy luo kha ama kaa.
41011012	A mawluopa, Bethani taata ama vya kaa pata, Zingsuv ca a nang a diy.
41011013	Luohlaa taata a hnaa rungsapa thyikuv kung kha a hmung ca a thyi suokha chuo hmung'a ang ma tapata vaa te a va mang. A thaa luo a chiy tiyta a hnaa dyi a hmung, tahematapakieca thyikuv a pathyi cuo ta cuo vyi.
41011014	Thyikuv kung kha “Ahungtahmuo na thyi ca ce pakhaa kha tli yi se,” a ta. Ziytuv tie ta a ripa kha ama thyi.
41011015	Jerusalem ama va pha taata, Zingsuv ca Biena-ing luo kha a ngie te, chechiy a calyituv tie hne a zaatuv tie kha a cade diy yi. Tuokaa a thlepa tie cabya hne valale a zaapa tie thude zaw kha pali diy te,
41011016	Biena-ing lie chechiy sikhyi bungthaw li tli riypata a thlu yi.
41011017	Cawsaa kha pacuv yite a ripa ca “Caapathepa lie hinghaahingtana aa cape cuo vama? “Kama ing ca mingphang bangkhuo thlaachuona hmang tana a cuo aa. Cuorasala niema ta a paruvpa a chuona hmang ta nama pali,” a ta.
41011018	Tluobyi lepa tie hne phungbie saya tie ta capa bie ca ama thyi tiyta, Zingsuv thiena riypa luo kha ama huv. Tahematapakieca zaapuv bangkhuo ca a pacuvpa cunglie kha ama kharue a haa diy nakawta Zingsuv kha ama ciy.
41011019	Zuoluo khyzing'a nang caw ta, Zingsuv hne ziytuv tie ca khypuv chung taata ama pya.
41011020	A mawluopa mawdiy, luo ama cakuopuo pata thyikuv kung ca a thariy te a caa diy pakha ama hmung.
41011021	Piter ta khaapama zaa cuo tapa kha aa thyi nakawta Zingsuv kyihuo kha, “Saya, mang tie! chie na sapa thyikuv kung kha a caa diy tli,” a ta.
41011022	Zingsuv ta, “Khazing kha zang tie ung.
41011023	Biehmisi tana ica chang yi: ahunghmuo ta cuo khu thlu'a vyi tana aw li pata a ripa hing a cuo hrahring aa tapa zangna hneta hingpa tluo hing, ‘Thu la riyliy luo vaa thaw tie,’ a ta kieca a ripa kha tuepa pata a cuo aa.
41011024	Caacuonakawta ica chang yi, ‘Thlaachuona ta suokhakha na maa hie thueta, i hmung tli tapata nama zang kieca nama hiepa ca pipa nama cuo aa.
41011025	A daa ung cate thlaa nama chuo tiyta pakhakha cunglie hihaana nama hnyipa kha a ngiethe ungla, vuoruo lie a awpa nama Paa ta nama suena kha acaa ngiethe ra'a yi, a ta.
41011026	(Cuorasala malie suena kha namaa ngiethe li kieca vuoruo lie a awpa nama Paa ta niema nama suena zaw kha caa ngiethe ra'a vayi.)
41011027	Jerusalem luo kha ama vya pha pakhaa. Zingsuv Biena-ing chunglie aa khie nguoluo ning kha, tluobyi lepa tie, phungbie saya tie hne uvthyi tie kha a vaw yite,
41011028	Zingsuv kyihuo kha, “Ahung nawhnyina tama hingpa hmang hing na tue? Ahungma hing hmang tue khuna naw hing caa pi?” ama ta.
41011029	Zingsuv ta, “Bie suokha ca hiehriy'a yi ang te na palie ungla, ahung nawhnyina tama i tue tapa kha ica chang'a yi,” a ta.
41011030	Johan tiynawna hing vuoruo taata ma aa zuv a cuo li kie cawsaapa'a taata ma?” a ta yi.
41011031	Iema'a na iema kha a i yite, “Vuoruo taa ne, ta pasala, ‘Cacuokie khaapanakawma Johan ca nama zang va,’ malie a ta aa.
41011032	‘Cawsaa taata ne,’ ma ta kiema, cawsaa kha ciy amaa chiy, tahematapakieca cawsaa mekaa ta Johan ca profet tapa kha ama zang,” amaa ta.
41011033	Cacuonakawta “Pachang va puv,” ama ta. Zingsuv ta, “Kama zaw ahung nawhnyina tama hingpa hmang hing i tue tapa kha ca chang raa vayi ang,” a ta yi.
41012001	Cakhutaa Zingsuv ta pakhing-puonabie ta iema'a lie kha a ri, “Cawsaa pakha ta mingsuv diedung a mang te, piehu padung te, mingsuv nawna khue kha a cu, rie vena tluophie zaw kha a due. Cakhutaaca a mingsuv diedung ca rehrietuv tie kha pahlie yite khy a tlaw se.
41012002	Mingsuv lu tiy aa de tiyta a siipaapa kha pathlie te a vyipa chung taata ama a hmung riypa kha a va pala sa.
41012003	Cuorasala ama kha patuv yite ama tuv khu taata khaapahmuo pi li pata ama pathlie.
41012004	A siipaapa a hrangpa pakha a pathlie pakhaa, rehrietuv tie ta a luv lie kha tuv yite nangzaahmiechi pata ama tue.
41012005	Cakhutaata a hrangpa pakha a pathlie ca capapaa ca ama thie. A hrangpa tie zaw kha cahaa cata tue diy yite, chekha ama tuv, chekha ama thie.
41012006	Pathlie riypa pakha a hnyi kaliepa ca a due hringhruopa a saacapaapa ta a cuo. A hnangcawce ce taca a saacapaapa kha pathlie te, ‘I saacapaapa hing ca ama hmiezaa ngiethie aa,’ a ta.
41012007	Cuorasala diedung rehrietuv tie ca pakha hne pakha kha, ‘Ama hing na a rucutuv ta a cuo. A vaw tie ung, thie'a ungpuv, cacuokiena a ru bangkhuo hing kiema huopa ta a cuo aa,’ amaa ta.
41012008	Cacuonakaw patuv yite ama thie khu taata a riy kha diedung khungthing luo ama thaw.
41012009	Cakhutaacata, diedung a hnyituvpapaa ta khaapana a tue thlu'a mang nama ta ma? a ta yi. A vaw'a te a thie diy khu taayita a diedung kha a hrangpa tie'a luo a pahlie'a yi.
41012010	Caapathepa chunglie ta: Ing a satuv tie ta ama thawpa alung ca ingkiy lung tana aa li.
41012011	Capa ca Abyipa ta ma ming hmungna lie a tuepa hmang cuote, nang uo na a chiy hringhruo, tapata aa cape pakha ri buo va ung cama? a ta yi.
41012012	Hing pakhingpuonabie hing kiema muo malie a tapasue ta tapa kha ama pachang tiyta, ama patuv khing raalaa ca cawsaazaapuv kha ama ciy. Cacuonakawta ama kha thuse yite ama cakuo.
41012013	A ripa bie ta pa-uo the riypata Farasi ming chekha hne Herod cawsaa chekha kha Zingsuv'a luo ama pathlie.
41012014	Ama'a luo kha a vaw yite, “Saya, nama ca aa hmuopa kha a ripa na cuo, cawsaa aa ne aa suo thleduo vaciy, a kuo ta a daa vaciy, Khazing luopuv kha aa hmuopa haata na pacuv. Rom siepahruopa ngukhyi pipa hing ma phungbie ta a pa-aw ma? pa-aw vama? Ngukhyi ma pi'a ma, pi'a va pama,” ama ta.
41012015	Zingsuv ta a phahruo amaa cuo pakhipa kha pachang te, “Khaapanakawma ina dyapasya ungciy? Denarii phiekha kha vya cyi ungla mang'a ang,” a ta yi.
41012016	Suokha kha vya cyi yite, “Ama hing ahung hmiechang hne ahung ming ma a cuo?” a ta yi. “Siepahruopa hmiechang hne ming,” ama ta.
41012017	Zingsuv ta, “Siepahruo huopa kha siepahruo ca pi ungla, Khazing huopa kha Khazing pi tie ung,” a ta yi. Zingsuv cunglie kha ama nang dyi a uo thluo.
41012018	Thiyna taata thupakhaanapa a zang lipa tie, Sadusi ming chekha Zingsuv'a luo a vaw yite,
41012019	“Saya, Moses ta malie a capepa siypa ca: ‘cawsaa pakha ta saata hnyi li pata a napuvnung kha a thiyse biephung kieca, a thiypa uvnupa khata a thiypa a uvnupa cuota saata sa riypata nunghlyinung kha aa hlaw aa,’ ta tah a cuo.
41012020	Uvcanu pasariy aw yite, a pakhanapapaa ca napuv chiy te saata hnyi li pata a thiy.
41012021	Cakhutaata a pahningnapapaa ta canungnung ca a hlaw te saata hnyi li pata a thiy ra. A pathungnapapaa zaw kha cahaa cata cuote,
41012022	ama pasariy chunglie pakha tahmuo saata hnyi li pata ama thiy diy. A hnangcawce ta canungnung zaw kha a thiy ra.
41012023	Thupakhaana ning thueta ahung napuv tama a cuo aa, ama pasariy yalya ta ama kha amaa hlaw diy,” ama ta.
41012024	Zingsuv ta, “Caapathepa cuose, Khazing cahrana cuose nama pachang lipa hingna nama paanapa ta a cuo cuo vama?
41012025	Athiypa tie pathu pakhaapa ama cuo thue ca avuoming haata cuo'a yite, a chiy a hie'a va tli yi, vuoruo lieta avuoming khiyna ama lu aa.
41012026	A thiypa tie thupakhaana kawlieta, Moses caa-uv chunglie ruohraw a kuonapa kawlie kha Khazing ta khaapama a ri tapa kha ri buo va ung cama? ‘Kama ca Abraham Khazing, Isak Khazing, Jakob Khazing tana i cuo a tapa kha.
41012027	Ama ca a hringpa tie Khazing cuote a thiypa tie Khazing cuo vyi. Nama paa karuv!” a ta yi.
41012028	Phungbie saya pakha ca a vaw te bie amaa ipa kha a thyi yi. Zingsuv ta ama bie hiehriypa a palie thesapa yi kha a hmung tiyta, “Nawbie palang hrawlie ta khaapa hingma a biepuv ce?” tapata a hiehriy.
41012029	Zingsuv ta, “A suokhanapa ca: ‘Israel ming zaw, Naa thlie tie ung! Abyipa ma Khazing pakha kyalya hingna Abyipa ta a cuo.
41012030	Abyipa na Khazing hing na pathiy na palung yalya, na hringna yalya, na ruena yalya hne na cahrana yalya ta due tie.’
41012031	A suohningna ca: ‘Nama hne nama naa duepa haata na ingpaa kha due tie,’ tapata a cuo. Capa nawbie suohning laa cata a le viepa suokha hmuo aw vyi,” a ta.
41012032	Phungbie sayapa ta Zingsuv kyihuo ta, “Naa hmuo, Saya! Na ripa ca aa hmuo, Ama dyi hingna a cuo, ama hlyitaw taata a hrangpa aw va tli.
41012033	Khazing hing ma pathiy ma palung yalya hne ma thesingna yalya hne ma cahrana yalya hne ma due riypa'a nata kiema maa due pahaata ma ingpaa ma due ra riypa hing sahring kha myi ta rue pata bienapa hne a hrangpa hriykhung a ri napa palang laata a pha vie” a ta.
41012034	Zingsuv ta hingpapaa biepaliena a pha zya a hmung tiyta, “Vuoruo pena hneta a hlasa vaciy,” a ta. Cakhutaataca Zingsuv bie hiehriy riypa kha ahungtahmuo a nguo va tli yi.
41012035	Zingsuv ta Biena-ing chunglie a pacuv ning yi kha, “Khaapanakawma phungbie saya tie ta Messiah ca David saacapaa tana a cuo, ama ta the?
41012036	Thlaapa Pathe ta David mamaa kha pari sa te, Abyipa ta i Byipaapa kha Na carie zaw i phyipazaa rawlie i chi hluo li yi I cacuo kuo luo hingta a tu tie, a ta.
41012037	David mamaapa ta ama kha, ‘Abyipa,’ a ta kieca tuokhaatama Messiah ca David Saacapaa ca a cuo the aa?” a ta. Cawsaazaapuv ta Zingsuv bie kha palung thusa pata naa ama thlie.
41012038	Zingsuv ta a pacuvna lie yi kha, “Phungbie saya tie kha a raaring tie ung. Chadawtluo lie kha ama buohryipasiypa hne a khie pata cawsaa ta pa-uvsathyina hne bie amaa chang riypa kha a tlechuopa tana ama cuo.
41012039	Apungna-ing thude phacepa lie hne pyi chung pa-uvsathyina hmang lie a tupa kha ama tlechuo.
41012040	Nunghlyi tie kha ning baa yite ama ing te kha ama chuv, ale luo taata mang a ngie riypata thlaa kha a syisa ta ama chuo. Malie laata a pasa viepa duotena na ama hmung aa,” a ta.
