pair_id	form_i	form_ii	gloss	alternation_type	stem_side	attested_form	environment	environment_count_for_side	verse_id	reference	token_index	surface_form	normalized_form	segmentation	gloss_span	lemma	pos	local_context	kjv	print_status	selection_reason	notes
om-omh	om	omh	exist	+h	form_i	om	possessed_or_genitive_attributive	22	26039013	Ezekiel 39:13	2	om	om	om	exist	om	ADJ	Gam sunga [om] mi khempeuh in	Yea, all the people of the land shall bury them ; and it shall be to them a renown the day that I shall be glorified, saith the Lord GOD .	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	A following `mi` plus a preceding possessor-like token suggests an attributive or possessed nominal environment. Row status is capped by the pair-level publication status. Needs review before print use.
om-omh	om	omh	exist	+h	form_i	om	purpose_nadingin	62	01003012	Genesis 3:12	5	om	om	om	exist	om	ADJ	“Kei tawh a [om] dinga nong piak	And the man said, The woman whom thou gavest to be with me, she gave me of the tree, and I did eat.	needs_analyzer_review	preferred because this verse is already cited in the dossier or packet; kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Local `ding` or `nadingin` material suggests a purpose or irrealis-heavy environment. Row status is capped by the pair-level publication status. Needs review before print use.
om-omh	om	omh	exist	+h	form_i	om	quotative_or_say_complement	134	03013010	Leviticus 13:10	23	om	om	om	exist	om	ADJ	ma thak a [om] leh	and the priest shall see him: and, behold, if the rising be white in the skin, and it have turned the hair white, and there be quick raw flesh in the rising;	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Nearby quotative material suggests embedded or reported-speech structure. Row status is capped by the pair-level publication status. Needs review before print use.
om-omh	om	omh	exist	+h	form_i	om	relative_or_attributive_mi	97	11009020	1 Kings 9:20	19	omlai	omlai	om-lai	rest-still	om	N	sung panin a [omlai] mi khempeuh	And all the people that were left of the Amorites, Hittites, Perizzites, Hivites, and Jebusites, which were not of the children of Israel,	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	A following `mi` suggests a relative-like or attributive nominal environment. Row status is capped by the pair-level publication status. Needs review before print use.
om-omh	om	omh	exist	+h	form_i	om	unknown_or_needs_review	3019	01001012	Genesis 1:12	19	om	om	om	exist	om	ADJ	sungah tang a [om] gahte piangsakin amau	And the earth brought forth grass, and herb yielding seed after his kind, and the tree yielding fruit, whose seed was in itself, after his kind: and God saw that it was good.	needs_analyzer_review	preferred because this verse is already cited in the dossier or packet; retained as the clearest available review-bucket example for this pair and stem side; analyzer segmentation and POS are explicit enough for write-up use	No conservative local environment rule fired for this token. Review-bucket rows never count as print-ready evidence. Review bucket only; not a clean syntactic construction. Needs review before print use.
pai-paih	pai	paih	go	+h	form_i	pai	causative_or_derivational_sak	214	01039023	Genesis 39:23	23	daupaisak	daupaisak	dau-pai-sak	war-pour-CAUS	dau	V	peuhmah Topa in [daupaisak] hi	The keeper of the prison looked not to any thing that was under his hand; because the LORD was with him, and that which he did, the LORD made it to prosper.	exclude_for_now	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Causative or derivational `sak` blocks promotion as simple stem-alternation evidence. Derived or lexicalized environments stay excluded at the row level even when the pair is retained for review.
pai-paih	pai	paih	go	+h	form_i	pai	clause_linking_kipan	4	09008008	1 Samuel 8:8	4	paikhiatpih	paikhiatpih	pai-khiat-pih	go-emerge-APPL	pai	V	panin amaute ka [paikhiatpih] a kipan tuni	According to all the works which they have done since the day that I brought them up out of Egypt even unto this day, wherewith they have forsaken me, and served other gods, so do they also unto thee.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Local `a kipan` sequence marks a clause-linking or source/beginning environment. Row status is capped by the pair-level publication status. Needs review before print use.
pai-paih	pai	paih	go	+h	form_i	pai	dependent_temporal_ciangin	129	18029007	Job 29:7	11	pai	pai	pai	go	pai	V	dingin kei ka [pai] ciangin	When I went out to the gate through the city, When I prepared my seat in the street!	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Immediate following `ciangin` provides a conservative dependent-temporal cue. Row status is capped by the pair-level publication status. Needs review before print use.
pai-paih	pai	paih	go	+h	form_i	pai	dependent_temporal_ni_in	2	11002042	1 Kings 2:42	24	paikhiat	paikhiat	pai-khiat	go.out	pai	V	khat peuhpeuhah na [paikhiat] ni-in na sih	And the king sent and called for Shimei, and said unto him, Did I not make thee to swear by the LORD , and protested unto thee, saying, Know for a certain, on the day thou goest out, and walkest abroad any whither, that thou shalt surely die? and thou saidst unto me, The word that I have heard is good.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Immediate following `ni-in` provides a conservative dependent-temporal cue. Row status is capped by the pair-level publication status. Needs review before print use.
pai-paih	pai	paih	go	+h	form_i	pai	finite_main_or_matrix	4279	05002001	Deuteronomy 2:1	28	pai	pai	pai	go	pai	V	tung gamah i [pai] kawikawi hi	Then we turned, and took our journey into the wilderness by the way of the Red sea, as the LORD spake unto me: and we compassed mount Seir many days.	needs_analyzer_review	preferred because this verse is already cited in the dossier or packet; kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	No stronger local cue was found, so the token is kept in a conservative finite or matrix bucket. Row status is capped by the pair-level publication status. Needs review before print use.
pai-paih	pai	paih	go	+h	form_i	pai	imperative_or_directive	332	01011003	Genesis 11:3	4	pai	pai	pai	go	pai	V	khatlekhat kiangah “Hong [pai] un leiseek seekin	And they said one to another, Go to, let us make brick, and burn them throughly. And they had brick for stone, and slime had they for morter.	needs_analyzer_review	preferred because this verse is already cited in the dossier or packet; kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	A following imperative-like particle may indicate directive force. Row status is capped by the pair-level publication status. Needs review before print use.
pai-paih	pai	paih	go	+h	form_i	pai	negative_clause	319	09019003	1 Samuel 19:3	1	paikhia-in	paikhia-in	pai-khia-in	go-exit-ERG	pai	FUNC	Kei [paikhia-in] nangma bukna phual	and I will go out and stand beside my father in the field where thou art , and I will commune with my father of thee; and what I see, that I will tell thee.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Nearby negative material marks a negative or irrealis-heavy clause. Row status is capped by the pair-level publication status. Needs review before print use.
pai-paih	pai	paih	go	+h	form_i	pai	nominalized_na	175	01003008	Genesis 3:8	9	paina	paina	pai-na	go-NMLZ	pai	V	Pasian a hong [paina] ging amaute in	And they heard the voice of the LORD God walking in the garden in the cool of the day: and Adam and his wife hid themselves from the presence of the LORD God amongst the trees of the garden.	needs_analyzer_review	preferred because this verse is already cited in the dossier or packet; kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Suffixal `-na` in the analyzer segmentation supports a nominalized environment. Row status is capped by the pair-level publication status. Needs review before print use.
pai-paih	pai	paih	go	+h	form_i	pai	possessed_or_genitive_attributive	1	42006019	Luke 6:19	4	paikhia-in	paikhia-in	pai-khia-in	go-exit-ERG	pai	FUNC	tung panin vangliatna [paikhia-in] mi khempeuh damsak	And the whole multitude sought to touch him: for there went virtue out of him, and healed them all.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	A following `mi` plus a preceding possessor-like token suggests an attributive or possessed nominal environment. Row status is capped by the pair-level publication status. Needs review before print use.
pai-paih	pai	paih	go	+h	form_i	pai	purpose_nadingin	103	07019007	Judges 19:7	1	pai	pai	pai	go	pai	V	A [pai] dingin mipa a	And when the man rose up to depart, his father in law urged him: therefore he lodged there again.	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Local `ding` or `nadingin` material suggests a purpose or irrealis-heavy environment. Row status is capped by the pair-level publication status. Needs review before print use.
pai-paih	pai	paih	go	+h	form_i	pai	quotative_or_say_complement	95	59002002	James 2:2	20	paikhawm	paikhawm	pai-khawm	go-together	pai	V	note kikhopna-ah hong [paikhawm] leh	For if there come unto your assembly a man with a gold ring, in goodly apparel, and there come in also a poor man in vile raiment;	needs_analyzer_review	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Nearby quotative material suggests embedded or reported-speech structure. Row status is capped by the pair-level publication status. Needs review before print use.
