iso	wordform	frequency
czt	nyh	240
czt	nyhaepaw	4
czt	nykhaenawlang	1
czt	nykhaetu	2
czt	nykhaetulang	1
czt	nyki	2
czt	nyku	5
czt	nykuh	5
czt	nykuhaepaw	1
czt	nykuhua	1
czt	nykunaw	1
czt	nykunawlang	1
czt	nykunawlangpaw	1
czt	nykute	2
czt	nykuza	1
czt	nykuze	1
czt	nylang	16
czt	nylanghaepaw	1
czt	nylangpaw	3
czt	nylangte	1
czt	nylei	8
czt	nyleihaepaw	7
czt	nyleilang	1
czt	nyleinawpaw	1
czt	nyleipaw	6
czt	nyleite	6
czt	nynaw	42
czt	nynawhaepaw	2
czt	nynawlang	30
czt	nynawpaw	3
czt	nynawte	4
czt	nyngle	3
czt	nyngleh	7
czt	nynglelang	1
czt	nynglenaw	1
czt	nynglenawlang	1
czt	nynglenawpaw	1
czt	nyngletu	1
czt	nyngletulangte	1
czt	nyngsyng	1
czt	nynh	8079
czt	nynhma	2
czt	nypaleipaw	1
czt	nypaw	15
czt	nypawlang	1
czt	nypawte	2
czt	nypite	1
czt	nyry	2
czt	nyrylang	1
czt	nysah	18
czt	nysaku	2
czt	nysakuh	5
czt	nysakuleite	1
czt	nysakunawpaw	1
czt	nysanaw	3
czt	nysanawpaw	1
czt	nysasawvae	1
czt	nysathui	3
czt	nysatu	3
czt	nysavae	1
czt	nyte	9
czt	nythui	3
czt	nythyanaw	1
czt	nythyanawlang	1
czt	nytu	12
czt	nytulang	1
czt	nyty	2
czt	nytyhaepaw	1
czt	nytyvae	8
czt	nytyvaehaepaw	1
czt	nyvae	27
czt	nyvaepaw	5
czt	nyza	13
czt	oh	3307
czt	ohccaw	1
czt	ohhua	2
czt	ohhuahae	1
czt	ohhuanaw	1
czt	ohhuanung	7
czt	ohkha	3
czt	ohkhe	1
czt	ohla	198
czt	ohlaze	1
czt	ohpaw	672
czt	ohpawte	10
czt	ohpite	6
czt	ohsi	2
czt	ohsih	1
czt	ohte	22
czt	ohza	259
czt	ohzama	4
czt	ohzaw	1
czt	ohze	199
czt	ohzema	9
czt	oikhing	1
czt	okunaw	1
czt	olif	12
czt	onik	1
czt	othah	1
czt	oun	2662
czt	oyh	3
czt	oylang	1
czt	oynaw	1
czt	oypah	1
czt	oysakuh	1
czt	ozia	2
czt	oziahooy	1
czt	pa	2
czt	pa-ccankuh	1
czt	pa-ccynkuh	1
czt	pa-ccynkunaw	1
czt	pa-ccynnaw	1
czt	paaw	1
czt	pabua	1
czt	paccan	4
czt	paccanku	3
czt	paccankuh	2
czt	paccankunaw	2
czt	paccankunung	2
czt	paccankute	1
czt	paccanlang	2
czt	paccantu	2
czt	paccyng	21
czt	paccynghaepaw	1
czt	paccyngku	32
czt	paccyngku-haepaw	1
czt	paccyngkuh	25
czt	paccyngkuhaepaw	4
czt	paccyngkuhualang	2
czt	paccyngkunaw	15
czt	paccyngkunawte	2
czt	paccyngkupaw	10
czt	paccyngkute	8
czt	paccyngkuvae	1
czt	paccyngkuvaeze	2
czt	paccyngkuza	6
czt	paccyngnaw	13
czt	paccyngnuaku	5
czt	paccyngnuakuh	1
czt	paccyngnuakuhaepaw	1
czt	paccyngpah	1
czt	paccyngpakutu	1
czt	paccyngpaw	18
czt	paccyngpya	2
czt	paccyngpyahaepaw	1
czt	paccyngpyapaw	2
czt	paccyngpyatyte	1
czt	paccyngpyavae	2
czt	paccyngte	1
czt	paccyngty	2
czt	paccyngtyhaepaw	2
czt	paccyngtypaw	3
czt	paccyngtyte	2
czt	paccyngtyvaepaw	1
czt	paccyngvae	2
czt	paccyngvaepaw	1
czt	paccynty	1
czt	pachia	9
czt	pachiahae	7
czt	pachialangte	2
czt	padua	7
czt	paduapaw	7
czt	paduatu	2
czt	pae	18
czt	paebuanaw	1
czt	paee	2
czt	paeekuvae	1
czt	paehaepaw	2
czt	paeku	1
czt	paekuleilangte	1
czt	paekuleite	12
czt	paekutyvaepaw	1
czt	paekuvae	1
czt	paekuza	1
czt	paelang	1
czt	paelangpaw	1
czt	paepah	1
czt	paepaw	2
czt	paepyahaepaw	1
czt	paesah	1
czt	paesavae	1
czt	paetaw	1
czt	paete	1
czt	paethungkuh	1
czt	paetypaw	2
czt	paevae	1
czt	paeza	1
czt	pah	1
czt	pake	9
czt	pakehae	1
czt	pakepi	1
czt	pakepite	2
czt	pakete	2
czt	pakheit	1
czt	pala	1
czt	palae	1
czt	palaetuilang	1
czt	paleh	29
czt	palei	45
czt	paleipaw	1
czt	paleite	1
czt	paleku	1
czt	palekuh	2
czt	palekupaw	1
czt	palelang	1
czt	palenuakuh	1
czt	palia	15
czt	palik	4
czt	palikhae	3
czt	palipasolang	1
czt	palu	1
czt	palung	1
czt	palungkhaan	1
czt	pan	10
czt	pang	24
czt	pang-khaeleipaw	1
czt	pangaw	6
czt	pangbua	12
czt	pangbuanawlang	1
czt	pangbuapaw	1
czt	pangbuapawkhaw	1
czt	pangbuapawlang	1
czt	pangbuavae	1
czt	panghaepaw	6
czt	pangkhae	4
czt	pangkhaeleipaw	1
czt	pangkhaepaw	2
czt	pangkhaetu	2
czt	pangkhaeza	1
czt	pangkhaw	1
czt	pangkhawkunawpaw	4
czt	pangkhawkute	1
czt	pangkhawtu	1
czt	panglang	1
czt	panglangte	1
czt	pangleipaw	3
czt	pangpaw	5
czt	pangsah	1
czt	pangsapaw	1
czt	pangte	2
czt	pangtu	1
czt	papaw	1
czt	papi	1
czt	paping	26
czt	papinglang	3
czt	paravo	1
czt	paraw	2
czt	parouh	1
czt	paroute	9
czt	pasadipaw	1
czt	pasah	1
czt	pastorhae	1
czt	pastorlang	1
czt	patae	177
czt	pataehae	1
czt	pataelang	4
czt	pataepaw	2
czt	pataepi	37
czt	pataepilang	1
czt	pataepite	2
czt	pataete	1
czt	pathy	1
czt	pathypaw	2
czt	pati	1
czt	patihae	1
czt	pavaw	2
czt	pavawhae	13
czt	pavua	1
czt	pavuahae	1
czt	pavuate	1
czt	paw	808
czt	paw-ccecize	5
czt	paw-ccemou	1
czt	pawcce	14
czt	pawccecize	361
czt	pawccemou	22
czt	pawccepei	1
czt	pawciciatemou	2
czt	pawcih	11
czt	pawcihaw	9
czt	pawcihawpaw	20
czt	pawcihawpawmou	1
czt	pawcimou	44
czt	pawcite	4
czt	pawcitemou	9
czt	pawcitutemou	1
czt	pawcituteve	1
czt	pawcive	6
czt	pawe	1
czt	paweipaw	1
czt	pawepaw	4
czt	pawevaepaw	1
czt	pawhae	10
czt	pawikulang	1
czt	pawkalan	1
czt	pawkalanmou	1
czt	pawkheit	1
czt	pawkhylangmou	1
czt	pawku	1
czt	pawkya	7
czt	pawkyamou	9
czt	pawkyapei	1
czt	pawkyate	4
czt	pawkyatemou	4
czt	pawlang	22
czt	pawlangma	1
czt	pawlangmou	7
czt	pawlangpei	1
czt	pawlangsang	2
czt	pawlangsangma	1
czt	pawleite	1
czt	pawm	22
czt	pawmkheihaepaw	1
czt	pawmlang	1
czt	pawmlangpaw	1
czt	pawmlei	1
czt	pawmleipaw	1
czt	pawmou	51
czt	pawmpaw	5
czt	pawmte	1
czt	pawmtu	1
czt	pawmvae	2
czt	pawmza	2
czt	pawnaw	2
czt	pawng	5
czt	pawngthung	2
czt	pawpaaw	3
czt	pawpaawhae	3
czt	pawpaawzung	3
czt	pawpaw	96
czt	pawpei	19
czt	pawsah	6
czt	pawsang	10
czt	pawsangma	98
czt	pawsatu	2
czt	pawte	31
czt	pawtecize	1
czt	pawtema	1
czt	pawtemou	91
czt	pawtepei	34
czt	pawtesangma	2
czt	pawteve	1
czt	pawtezema	3
czt	pawtua	2
czt	pawtuamou	2
czt	pawtuasangma	1
czt	pawvema	2
czt	pawza	2
czt	pazaekuh	1
czt	pazaekunawlang	3
czt	pazaekuvae	1
czt	pazaesaku	2
czt	pe	54
czt	pee	41
czt	peekheit	4
czt	peenaw	17
czt	peenawhae	1
czt	peenawte	1
czt	pei	3
czt	peikulangpaw	1
czt	peikunaw	2
czt	pekhe	8
czt	peki	15
czt	pekipaw	1
czt	pekite	1
czt	peku	3
czt	pekuh	3
czt	pekuhaepaw	1
czt	pekuin	1
czt	pekunaw	11
czt	pekunawlang	1
czt	pekupaw	1
czt	pekuvae	1
czt	pelang	4
czt	pelia	2
czt	pepang	28
czt	pepangte	1
czt	pesakuh	1
czt	pese	1
czt	pete	2
czt	phae	3
czt	phaee	1
czt	phaepah	2
czt	phaepya	3
czt	phaepyate	1
czt	phaetypaw	2
czt	phah	2
czt	phahlang	2
czt	phahlangte	1
czt	phahpaw	3
czt	phahvae	2
czt	phahvaeza	1
czt	phaly	1
czt	phanah	5
czt	phanahhae	2
czt	phanarui	1
czt	phang	18
czt	phanghaepawte	1
czt	phanglang	1
czt	phangpaw	1
czt	phangpawte	2
czt	phangsah	1
czt	phangza	1
czt	phaung	6
czt	phaungku	2
czt	phaungkuh	9
czt	phaungkutypaw	1
czt	phaunglangpaw	2
czt	phaunglangze	1
czt	phaungsaku	1
czt	phaungtulangpaw	1
czt	phaw	2
czt	phawhkuh	1
czt	phawnghaepaw	1
czt	phawsen	1
czt	phe	49
czt	phe-pangaw	1
czt	pheh	62
czt	phei	5
czt	pheihae	2
czt	pheihnuasya	1
czt	pheiku	4
czt	pheikuh	4
czt	pheikunaw	1
czt	pheikuza	1
czt	pheite	1
czt	phekheit	11
czt	phekheitte	1
czt	pheku	2
czt	phenawhaepaw	2
czt	phenawlangpaw	1
czt	phenin	4
czt	phepangaw	2
czt	phepaw	3
czt	pheruhnaw	1
czt	phesari	1
czt	phethum	1
czt	phethyanawlangpaw	2
czt	phetu	4
czt	phetulangpaw	4
czt	phetupaw	6
czt	phi	1
czt	phia	28
czt	phiaa	1
czt	phiaku	5
czt	phiakuh	13
czt	phiakuhaepaw	4
czt	phiakulang	1
czt	phiakunaw	7
czt	phiakupaw	4
czt	phiakute	2
czt	phiakuvae	1
czt	phiakuvaehaepaw	1
czt	phiakuza	1
czt	phialang	1
czt	phianaw	2
czt	phiasakupaw	1
czt	phiasakute	1
czt	phiasakutu	1
czt	phiate	1
czt	phiathungpaw	1
czt	phiatu	1
czt	phin	1
czt	phing	1
czt	phingkunaw	2
czt	phingkute	1
czt	phingleipaw	3
czt	phipya	1
czt	phirulangte	1
czt	phoh	1
czt	phohbu	3
czt	phohku	1
czt	phohkuh	1
czt	phohto	1
czt	photuhae	1
czt	phou	10
czt	phouku	4
czt	phoupah	1
czt	phoupatulangte	1
czt	phoupyalang	2
czt	phoute	1
czt	phouvaepaw	1
czt	phu	51
czt	phu-e	9
czt	phu-eh	1
czt	phu-ehnaw	1
czt	phu-ehpaw	1
czt	phu-ehsanaw	1
czt	phu-enaw	105
czt	phu-enawlang	6
czt	phu-enawte	9
czt	phu-epaw	11
czt	phu-esanaw	1
czt	phu-esatu	1
czt	phu-ete	1
czt	phua	93
czt	phuaa	1
czt	phuaccytu	1
czt	phuadou	2
czt	phuakua	2
czt	phuarutuhae	1
czt	phuasangnaw	2
czt	phuate	4
czt	phuavae	1
czt	phuhaepaw	4
czt	phuheihnaw	1
czt	phuin	44
czt	phuinban	8
czt	phuinbanhae	1
czt	phuinccanglangte	1
czt	phuinccangte	1
czt	phuinccin	4
czt	phuinhae	1
czt	phuinhawlaenin	1
czt	phuinkhakheitte	1
czt	phuinkheit	6
czt	phuinkheitlang	1
czt	phuinkheitpaw	1
czt	phuinkyng	1
czt	phuinkyngtu	1
czt	phuinlang	2
czt	phuinninhae	2
czt	phuinphuin	4
czt	phuinphuinte	3
czt	phuinsari	1
czt	phukheit	9
czt	phukheitze	1
czt	phukhykuh	3
czt	phuku	1
czt	phukuh	4
czt	phukulangpaw	2
czt	phukuleite	1
czt	phukupaw	1
czt	phulah	2
czt	phulang	2
czt	phulangpaw	1
czt	phulawkunaw	1
czt	phulawte	1
czt	phuleipi	1
czt	phumpaw	4
czt	phumpawhae	2
czt	phung	133
czt	phungbya	54
czt	phungbyahae	4
czt	phunghae	7
czt	phungho	5
czt	phungho-langte	1
czt	phungholangpaw	1
czt	phunghonaw	9
czt	phunghonawlang	1
czt	phunghopaw	17
czt	phunghotu	9
czt	phunghotuhae	7
czt	phunghoza	2
czt	phunglaan	6
czt	phunglaanhae	2
czt	phungtang	1
czt	phungte	11
czt	phuninlang	1
czt	phupah	2
czt	phupalei	1
czt	phupaw	6
czt	phupaza	1
czt	phupi	1
czt	phupihae	1
czt	phupite	1
czt	phupya	4
czt	phuri	3
czt	phurihaepaw	1
czt	phuripaw	1
czt	phurisah	1
czt	phusah	14
czt	phusahaepaw	1
czt	phusatuhaepaw	1
czt	phute	2
czt	phutu	1
czt	phutuhae	1
czt	phutulang	3
czt	phutupaw	1
czt	phutyvaepaw	1
czt	phuu	2
czt	phuupaw	2
czt	phuusah	1
czt	phuza	1
czt	phy	53
czt	phya	5
czt	phyabiate	4
czt	phyahaepaw	1
czt	phyalangte	1
czt	phyaleite	1
czt	phyasah	1
czt	phyate	10
czt	phyh	1
czt	phyhaepaw	2
czt	phyhpaw	1
czt	phyku	2
czt	phykuh	5
czt	phykulang	1
czt	phykunaw	2
czt	phykupaw	2
czt	phykute	1
czt	phylang	3
czt	phylangpaw	4
czt	phylangte	4
czt	phyleipaw	1
czt	phyleite	1
czt	phyly	1
czt	phynaw	9
czt	phynawpaw	1
czt	phynbang	3
czt	phypaw	29
czt	phyte	2
czt	phytu	13
czt	phytuhae	2
czt	phytulang	3
czt	phytupaw	1
czt	phytylangte	1
czt	phytypaw	1
czt	phyvae	3
czt	phyvaepaw	1
czt	phyvaeze	3
czt	phyza	3
czt	phyze	1
czt	pi	12
czt	pi-ccan	1
czt	pi-ccanhae	2
czt	pia	35
czt	piaa	3
czt	piaathuipaw	1
czt	piabiaza	1
czt	piakheit	1
czt	piakiza	1
czt	piaku	1
czt	piakuh	1
czt	piakulangze	1
czt	piakuza	1
czt	pialang	7
czt	pialanghaepaw	2
czt	pianaw	4
czt	pianinlang	1
czt	piapangaw	1
czt	piapaw	1
czt	piapya	2
czt	piapyaleite	1
czt	piasah	1
czt	piasakuh	1
czt	piatu	4
czt	piatua	1
czt	piatulang	2
czt	piavae	4
czt	piavaeze	2
czt	piaza	1
czt	piccan	20
czt	piccanhae	129
czt	piccanhua	2
czt	piccanhuapaw	1
czt	piccanlang	2
czt	piccanpaw	2
czt	piccanvaehaepaw	1
czt	piccanvaepaw	1
czt	piccanvaeza	1
czt	picccanhae	1
czt	ping	17
czt	pinglang	2
czt	pingpaw	3
czt	pingsah	2
czt	pingza	2
czt	pinung	2
czt	pise	82
czt	pisehae	10
czt	pisepaw	4
czt	pisete	1
czt	pite	16
czt	pize	1
czt	po	47
czt	pohaepaw	28
czt	poi	3
czt	poipaw	4
czt	poiza	3
czt	poku	7
czt	pokuh	4
czt	pokuhaepaw	1
czt	pokunawte	1
czt	pokupaw	2
czt	pokute	1
czt	pokuvaeza	1
czt	polangkulangte	1
czt	pom	2
czt	pomtuhae	1
czt	pomvae	1
czt	pomvaepaw	1
czt	ponaw	4
czt	pong	38
czt	poo	7
czt	poohae-paw	1
czt	pooku	6
czt	pookuh	19
czt	pookuhaepaw	2
czt	pookulang	3
czt	pookulangpaw	6
czt	pookuleite	1
czt	pookunaw	10
czt	pookunawhae	1
czt	pookunawlang	2
czt	pookunawpaw	7
czt	pookupaw	9
czt	pookupawlang	1
czt	pookute	2
czt	pookutuhae	1
czt	pookuvae	1
czt	pookuza	1
czt	poolang	1
czt	poonawlang	1
czt	poonawpaw	1
czt	popaw	34
czt	posatu	2
czt	pote	1
czt	potu	1
czt	potyhaepaw	2
czt	potypaw	3
czt	pou	88
czt	poudyng	1
czt	pouhaepaw	2
czt	poukhae	30
czt	poukhaelang	1
czt	poukhaepaw	2
czt	poukhaete	1
czt	poukhaetu	3
czt	poukhaetupaw	1
czt	poukhaeza	2
czt	poulang	1
czt	poulangpaw	1
czt	poulangte	1
czt	poupaw	23
czt	pousah	16
czt	pousanawpaw	1
czt	pousapaw	1
czt	pousatu	7
czt	pousatuhae	1
czt	pousavae	1
czt	poutaw	1
czt	poutawpaw	1
czt	poutawvaepaw	1
czt	poute	2
czt	pouvae	4
czt	pouvaepaw	1
czt	pouvaeze	2
czt	pouza	20
czt	povae	8
czt	povaepaw	1
czt	poy	41
czt	poyhae	2
czt	poypi	1
czt	poza	5
czt	profet	69
czt	profethae	73
czt	profetlang	1
czt	profetnung	1
czt	pu	5
czt	puathohaepaw	2
czt	puatholeinawlang	2
czt	puathonaw	1
czt	puathonawte	1
czt	puathopaw	3
czt	puathote	1
czt	pucinaan	2
czt	pui	26
czt	puidyngze	2
czt	puihaepaw	2
czt	puikhae	1
czt	puikhaehaepaw	1
czt	puikhaepaw	3
czt	puiku	1
czt	puikuh	1
czt	puikuhaepaw	1
czt	puikupaw	1
czt	puikute	2
czt	puikuza	1
czt	puinaw	7
czt	puinin	1
czt	puinung	1
czt	puipaw	13
czt	puisah	1
czt	puisathya	1
czt	puit	10
czt	puite	1
czt	puithawnaw	1
czt	puithua	3
czt	puithuahae	4
czt	puithui	4
czt	puithya	3
czt	puithyalang	1
czt	puithyaleipaw	1
czt	puithyanaw	13
czt	puithyapaw	6
czt	puitkuh	1
czt	puitkute	2
czt	puitlang	1
czt	puitnua	1
czt	puitte	1
czt	puittuhae	1
czt	puivae	1
czt	puivaeze	1
czt	puiza	3
czt	puiziahae	3
czt	pukheipaw	3
czt	pum	5
czt	pumkhaekuh	1
czt	pumku	2
czt	pumkuh	8
czt	pumkuhaepaw	11
czt	pumkunaw	19
czt	pumkuvae	5
czt	pumnuakuh	1
czt	pung	2
czt	pung-kheit	1
czt	punghaw	12
czt	punghawpungkheit	1
czt	pungkheit	27
czt	pungnua	1
czt	pungpalei	1
czt	pungthum	12
czt	pupaw	1
czt	puza	1
czt	py	1
czt	pya	701
czt	pyabua	3
czt	pyaccaw	1
czt	pyachih	1
czt	pyahaepaw	30
czt	pyahaepawlang	1
czt	pyahe	1
czt	pyaki	2
czt	pyaku	8
czt	pyakuh	14
czt	pyakulangte	1
czt	pyakunaw	3
czt	pyakupaw	7
czt	pyakute	5
czt	pyakutu	1
czt	pyala	1
czt	pyalang	19
czt	pyalanghaepaw	2
czt	pyalangpaw	24
czt	pyalangte	11
czt	pyalangze	1
czt	pyalei	1
czt	pyaleilang	1
czt	pyaleipaw	2
czt	pyaleite	3
czt	pyalya	1
czt	pyanaw	26
czt	pyanawhaepaw	1
czt	pyanawlang	5
czt	pyanawlangpaw	1
czt	pyanawpaw	2
czt	pyanawte	1
czt	pyanuathehaepaw	1
czt	pyanuathepaw	1
czt	pyapaw	112
czt	pyapawte	6
czt	pyarulangte	1
czt	pyary	4
czt	pyarypaw	1
czt	pyarypawte	1
czt	pyasah	1
czt	pyasya	3
czt	pyasyate	1
czt	pyate	6
czt	pyathui	1
czt	pyathya	2
czt	pyatu	62
czt	pyatua	2
czt	pyatuhae	2
czt	pyatuhaepaw	1
czt	pyatulang	3
czt	pyatulangpaw	2
czt	pyatupaw	3
czt	pyaty	1
czt	pyatylang	1
czt	pyatylanghaepaw	1
czt	pyavae	29
czt	pyavaehaepaw	1
czt	pyavaelang	1
czt	pyavaepaw	1
czt	pyavaeze	2
czt	pyaza	15
czt	pyazate	1
czt	pyaze	2
czt	pyh	1
czt	pyhaepaw	2
czt	pykupaw	3
czt	pyn	120
czt	pyngkheilang	23
czt	pyngkheilangte	3
czt	pyngkheit	29
czt	pyngkheitlang	19
czt	pyngkheitlangte	2
czt	pyngkheitte	1
czt	pyngkheitze	1
czt	pyngnin	2
czt	pyngthumte	1
czt	pynhae	4
czt	pynkheit	1
czt	pynkheitlang	4
czt	pynpah	8
czt	pynpate	7
czt	pynpi	20
czt	pynpite	3
czt	pynpyaku	1
czt	pynpyakunaw	2
czt	pynpyakupaw	1
czt	pynsaw	81
czt	pynsawlangte	2
czt	pynsawte	1
czt	pynte	6
czt	pypaw	1
czt	pytari	17
czt	pytarinaw	1
czt	pytarisang	1
czt	pytarite	1
czt	pyza	1
czt	rae	361
czt	rae-ringkuh	2
czt	rae-ringnaw	1
czt	raeboypaw	1
czt	raebuanawlang	1
czt	raeccaetawng	2
czt	raedepaw	2
czt	raeepaw	5
czt	raehaepaw	49
czt	raehaepawte	1
czt	raehua	1
czt	raehuanaw	1
czt	raekhae	1
czt	raeku	7
czt	raekuh	2
czt	raekuhaepaw	2
czt	raekulang	2
czt	raekunaw	2
czt	raekupaw	2
czt	raekuvaeze	1
czt	raelang	27
czt	raelanghaepawte	1
czt	raelangpaw	16
czt	raelangte	3
czt	raelangze	1
czt	raeleihaepaw	1
czt	raeleilang	1
czt	raeleilangpaw	1
czt	raeleilangte	3
czt	raeleipaw	3
czt	raeleipite	1
czt	raeleite	3
czt	raemaehaepaw	1
czt	raemaepaw	1
czt	raenaw	22
czt	raenawhaepaw	1
czt	raenawlang	8
czt	raenawpaw	1
czt	raenung	2
czt	raepah	7
czt	raepatu	1
czt	raepaw	201
czt	raepeku	1
czt	raepekunaw	4
czt	raepekute	1
czt	raepya	8
czt	raepyahaepaw	1
czt	raepyalang	1
czt	raepyanawlang	1
czt	raepyapaw	3
czt	raepyavae	1
czt	raerae	1
czt	raereh	1
czt	raering	1
czt	raeringku	7
czt	raeringkuh	28
czt	raeringkunaw	4
czt	raeringkunawlang	1
czt	raeringkute	16
czt	raeringnaw	13
czt	raeringpyanaw	4
czt	raeringte	2
czt	raerynaw	1
czt	raerynawhaepaw	1
czt	raerytu	1
czt	raesah	2
czt	raesahaepaw	1
czt	raesatu	1
czt	raete	2
czt	raethawnaw	1
czt	raethawpaw	3
czt	raethui	2
czt	raetu	47
czt	raetuhae	14
czt	raetulang	1
czt	raetulangpaw	1
czt	raetupaw	2
czt	raetupawlang	1
czt	raety	1
czt	raetypaw	3
czt	raetyvae	1
czt	raevae	33
czt	raevaehaepaw	1
czt	raevaepaw	1
czt	raevaeza	1
czt	raevaeze	2
czt	raeza	17
czt	raeze	2
czt	rah	35
czt	rahaepaw	3
czt	ralang	1
czt	ram	254
czt	ramccanghae	1
czt	ramhae	4
czt	ramhoitulang	1
czt	ramkaw	9
czt	ramkawze	2
czt	ramkheit	3
czt	rampaw	2
czt	ramri	1
czt	ramrou	1
czt	ran	2
czt	rang	14
czt	rangccavae	1
czt	ranglang	41
czt	rangpihae	1
czt	rangsakute	1
czt	rangtite	1
czt	rangtua	1
czt	rapaw	1
czt	raria	4
czt	rarou	2
czt	rarouhaepaw	1
czt	raveh	9
czt	ravete	4
czt	raviahae	1
czt	raw	18
czt	rawe	13
czt	rawehaepaw	1
czt	rawekuh	2
czt	rawelang	1
czt	rawelangpaw	2
czt	rawepaw	3
czt	rawetu	1
czt	rawetuhae	2
czt	rawetuhaepaw	2
czt	rawetupaw	2
czt	rawetylangpaw	1
czt	rawhaepaw	1
czt	rawikuza	1
czt	rawkhuinaw	1
czt	rawkhuite	1
czt	rawlang	4
czt	rawlangte	1
czt	rawleite	1
czt	rawnawlang	1
czt	rawnua	1
czt	rawpapingpaw	2
czt	rawpaw	13
czt	rawsah	1
czt	rawsaza	1
czt	rawse	1
czt	rawsekuh	2
czt	rawsekupaw	2
czt	rawsekupawlang	1
czt	rawselangte	1
czt	rawsepaw	1
czt	rawte	5
czt	rawza	2
czt	raza	1
czt	re	19
czt	rebabilangte	1
czt	rehaepaw	3
czt	rehahanlangte	1
czt	rehkia	1
czt	rehkiakunaw	4
czt	rehkialeihaepaw	1
czt	rehkianaw	2
czt	rehkiapaw	1
czt	rehkiatu	1
czt	rehku	1
czt	rehkuh	1
czt	rehkute	1
czt	rehkuza	1
czt	rei	7
czt	reihaepaw	1
czt	reipaw	1
czt	rek	5
czt	reka	5
czt	rekarae	1
czt	rekaraelang	1
czt	rekaraelangte	1
czt	rekaraepaw	1
czt	reku	3
czt	rekuh	7
czt	rekulang	1
czt	rekuleihaepaw	1
czt	rekuleite	1
czt	rekunaw	2
czt	rekunawlang	1
czt	rekuza	1
czt	relang	2
czt	renaw	1
czt	renawlang	3
czt	repavae	1
czt	repaw	3
czt	resaku	1
czt	revae	1
czt	reza	3
czt	rhanpaw	1
czt	rhaw	49
czt	rhaw-uccaw	2
czt	rhawbawi	3
czt	rhawbawi-hae	1
czt	rhawbawihae	5
czt	rhawbawileehaepaw	1
czt	rhawbawipaw	28
czt	rhawccawehae	1
czt	rhawdou	1
czt	rhawdoukheipaw	1
czt	rhawdoukunaw	2
czt	rhawdoulang	2
czt	rhawdoulangte	1
czt	rhawdounaw	6
czt	rhawdouza	1
czt	rhawhae	20
czt	rhawhooy	2
czt	rhawhooynaw	10
czt	rhawhooynawte	2
czt	rhawhooyte	21
czt	rhawhooyza	1
czt	rhawkabuu	1
czt	rhawkabuupi	1
czt	rhawkabuupihae	1
czt	rhawkah	2
czt	rhawkapaw	1
czt	rhawkaw	16
czt	rhawkawhae	32
czt	rhawku	1
czt	rhawkunaw	3
czt	rhawkunawpaw	1
czt	rhawlang	4
czt	rhawpaw	2
czt	rhawrekhae	1
czt	rhawrhi	3
czt	rhawrhihuapaw	1
czt	rhawrhiku	1
czt	rhawrhinaw	6
czt	rhawrhinawte	3
czt	rhawrhite	1
czt	rhawsakuhaepaw	1
czt	rhawse	3
czt	rhawsenaw	1
czt	rhawsesalang	1
czt	rhawthahhaepaw	1
czt	rhawthahpaw	1
czt	rhawthahza	1
czt	rhawtho	1
czt	rhawthonaw	1
czt	rhawthotuhae	1
czt	rhawthyanawlang	1
czt	rhawthyapaw	1
czt	rhawtu	1
czt	rhawtukunaw	4
czt	rhawtunaw	1
czt	rhawtupaw	1
czt	rhawviahae	2
czt	rhi	21
czt	rhibia	1
czt	rhibiate	1
czt	rhidadulang	1
czt	rhih	49
czt	rhihaepaw	3
czt	rhihaepawte	4
czt	rhihualang	1
czt	rhikaw	8
czt	rhikawlangte	1
czt	rhikawnawte	1
czt	rhilang	45
czt	rhilangpaw	11
czt	rhilei	1
czt	rhileihaepaw	1
czt	rhileipaw	1
czt	rhileite	3
czt	rhinaw	14
czt	rhinawhae	1
czt	rhinawte	3
czt	rhipaw	1
czt	rhipawte	1
czt	rhisung	1
czt	rhisungvaeze	1
czt	rhite	2
czt	rhitu	2
czt	rhu	3
czt	rhuhuapaw	1
czt	rhulangte	1
czt	rhunaw	34
czt	rhunawhae	1
czt	rhupaw	16
czt	rhupawte	1
czt	rhusah	1
czt	rhusanaw	1
czt	rhutacite	1
czt	ria	41
czt	riaa	4
czt	riabia	2
czt	riaboy	1
czt	riaboyza	1
czt	riahaepaw	2
czt	riahaepawte	1
czt	rialang	3
czt	rialangpaw	1
czt	rialangte	1
czt	rialeihaepaw	6
czt	rialeipaw	3
czt	rialeite	4
czt	riapah	3
czt	riapaw	4
czt	riapawte	1
czt	riasah	2
czt	riataelei	3
czt	riathaenaw	2
czt	riathaete	2
czt	riatu	2
czt	riavae	3
czt	riavaelang	2
czt	riavaepaw	1
czt	riaza	9
czt	rih	2
czt	rili	50
czt	rin	15
czt	ringkuh	1
czt	rinhaepaw	2
czt	rinku	1
czt	rinkuh	1
czt	rinkupaw	1
czt	rinlang	2
czt	rinlangpaw	1
czt	rinlangte	2
czt	rinlangza	1
czt	rinnaw	1
czt	rinpatu	1
czt	rinpaw	1
czt	rinsah	3
czt	rinte	2
czt	rintu	8
czt	rintuhae	18
czt	rintuhaepaw	4
czt	rintulang	3
czt	rinza	2
czt	ripaw	5
czt	riri	2
czt	risatu	1
czt	rise	1
czt	ritarawhae	1
czt	riza	2
czt	ro	67
czt	roh	14
czt	rolang	15
czt	rolangpaw	2
czt	rolangte	2
czt	roleilangte	1
czt	romawze	1
czt	ronaw	19
czt	ronawlang	3
czt	ronung	1
czt	roo	4
czt	ropaw	3
czt	ropyasya	1
