# language_name:	Lemi (Eastern Khumi)
# closest ISO 639-3:	cek
# year_short:	scraped 2026
# year_long:	Not available
# title:	Lemi (Eastern Khumi)
# URL:	https://www.bible.com/bible/1853
# copyright_short:	See bible.com for copyright information
# copyright_long:	Scraped from bible.com. See original source for copyright.
42010016	Isu ma äkähui na tea “Nang ce üng lo tängai saite khimi lä kai lo tängai te dy. Nang ce tea lady y saite khimi lä kai tea lady y te vi. Kai tea lady y dylä, kai bung mätaw saite Säthaw tea lady y te by kae dy” näpa.
42010017	Äkähui rui säri netä saite na lä vawi haile kha tengxyng y kawng ö dy. Äni ce lä “Areng ä, kai ce lä nang üng ämüng hai-a angra na tea mäteng mätho te vi” näkha näpa.
42010018	Isu ma äni ce tea “Kai lä Setan angra bung käni üng anglaw säde te kätyng aeqa te nung vi.
42010019	Tängai ö, kai ma nang ce tea py saite aenae phüng-a nang ce lä bärui na, känitä-ai na qawng-a thaw ea la naw ö y lyng. Setan angra üng haidae angxynlyng na bäja hethang nang ce tea haidae py pyng te vi dy. Nang ce tea äte naw saite tyng hai y ai mang.
42010020	Tungaila nang ce lä angra na bung bäja te phüng-a kawng ö hang. Säthaw lä nang ce üng ämüng na Känipre-a awng saite cae-u thung-a tärü te phüng phai kawng ö” näpa.
42010021	Honi kätü-a Isu lä Muilaw Käcai phüng-a kawng kha “Üngai ä, käni hai älawng üng Areng, nang tea bälaw mang. Ätephüng-a mei nädylä nang lä bälungkähae na tähang ho saite phüng na tea nade kätyng awng saite khimi na tea täphawng pa te phüng-a vi. Üngai ä, hini lä nang aely ngai saite vi.
42010022	“Kai Pä-ai ma kai tea haidae hai bälungkähae py king vi dy. Säthaw üng Cäpaw näte ämi la mäny y. Pä-ai lawngtä xyng ni mäny te kae vi. Kai üng Pä-ai tea ämi la mäny y. Kai, äni üng Cäpaw ma qaitä mäny te kae. Kai, äni üng Cäpaw, ma mäny hai he ngai saite khimi phütä na lä Üngai tea mäny ö dy” näpa.
42010023	Tupyng-a Isu lä äkähui na te mang-a aehawi kha “Vaihi nang ce kätyng nung saite khimi na tea Säthaw ma tähang kähawi py vi.
42010024	Tängai ö. Nang ce nung saite na tea awng mang te buisaw na hai awng mang te sanphrang na lä nung hethang ngai ea la nung he dang ö y. Nang ce thai saite na tea thai he ngai ea la thai he dang ö y” näpa.
42010025	Ubädi särae lawngtä lä Isu tea ly kha “Särae ä, dungtäsa hing te dang hethang kai lä makä sa he kae mei” näkha käny te hai düng pa.
42010026	Isu ma äni tea “Hini phüng Caekäcai thung-a makä tärü mei. Nang lä makä mäny mei” näkha düng pa.
42010027	Äni ma Isu tea “Caekäcai thung-a ‘Nang üng Areng Säthaw tea nang üng bälung mäke hai, aethaw awng saite hai, bälunghaesy te hai bälung aevaw he kae.’ Tukha ‘Nang ma tea nang ma bälung aevaw te kätyng nang üng äpy äjae tea bälung aevaw hethang kae’ näkha awng vi” näpa.
42010028	Isu ma äni tea “Nang lä älang kätüng-a mäthang khaw te vi. Hini kätyng sa dylä, nang lä dungtäsa hing ai mang” näpa.
42010029	Honi Ubädi käkaw lä äma tea khimi käcüng näte mäny hethang kängai-a Isu tea “Tudylä kai üng äpy äjae lä ämi mei” näkha düng pa be dy.
42010030	Tukha Isu ma äni tea “Khimi lawngtä lä Jerusalem märü üng haita Jerikhaw märü mang-a ly käthu vi. Äni ly te thüng-a damarae na hai aeting kha äni üng kä-o na bäling ea dü aenai-a bo kha äni bung khaisö pa. Äni ce lä äni üng vyng na la king kha ly ö ja pa vi dy.
42010031	Mäthykung lawngtä lä honi lolang mang ly. Äni ma honi khimi bung nung te kätü-a lä lolang teng mang eng kha ly ja pa vi.
42010032	Honi kätyng Levi lawngtä lä hani lolang mang ly by. Äni la honi khimi bung nung by dy. Äni lä lolang teng mang eng kha ly ja pa be by vi.
42010033	Tupyng-a Samari khimi lawngtä lä äma üng khölawng ly tea honi khimi awng saite-a tyng by te vi. Tukha Samari khimi lä honi khimi känaw bung nung te kätü-a äni tea bäheng phi pa dy.
42010034	Tukätephüng-a äni teng-a ly kha äni üng tämaw na situi, Cäpje tui na hai mäse pa. Tukha tämaw na tea libyng sä-ei kha bang pa dy. Tupyng-a äni lä khimi känaw bung äma üng cäphö känawkhing käsa qawng-a dang kha aehae nae haetä-a nähai ea säbawng pa vi.
42010035	Kädang mang-a lä Samari khimi lä aehae nae ingkung tea tangkae bungtä py pa. Tukha äni ma ingkung tea ‘Hini khimi bung kähawi-a rui pa jo ba. Kai vawi haile te kätü-a hini qawng-a khü saite angxynlyng na lä kai ma hung haile tyng ai mang’ näpa.”
42010036	Isu ma “Hini khimi lawng thungtä thung-a damarae na ma bo kha naw saite khimi üng äpy äjae lä ämi mei” näpa.
42010037	Ubädi särae ma lä “Äni tea bäheng saite khimi lawngtä ta vi” näkha mäthang pa. Tupyng-a Isu ma äni tea “Nang lä ly kha äni kätyng sa jo ba” näpa.
42010038	Isu hai äkähui na lä äma ce üng khölawng ly jawjaw kha vang haetä-a tyng ö dy. Ho-a lä Matha näsaite nawngmädi lawngtä ma Isu bung äma ce üng ing-a aehae hai pa.
42010039	Matha tea lä Maeri näsaite kangby lawngtä awng vi. Maeri lä Isu teng-a aety kha äni üng älo thui saite na tängai pa.
42010040	Tungaila Matha lä käca känei aerü hethang kälu nyng te phüng-a bälungbi phi pa dy. Tukha Matha lä Isu teng-a ly ea “Areng ä, kai kangby ma kai ma qaitä tea khimi angxynlyng na ca hethang aerü hai te vi. Kai tea säbawng hethang äni tea thui pa jo e” näkha näpa.
42010041	Tukha Isu ma äni tea “Matha ä, nang lä äte awng mang-a bälungbi phi saite khimi vi.
42010042	Tungaila aely leng saite lä haetä xyng awng kae. Maeri lä hini aely leng saite re pyng te vi dy. Tukätephüng-a kai lä äni te üng hini lä laja haw y lyng” näpa.
42011001	Känitä-a Isu lä aetang kha awng. Äni aetang khüng te kätü-a lä äma üng äkähui lawngtä ma äni tea “Areng ä, Baptismae Johan ma äma üng äkähui na tea aetang te mätu te kätyng kai ce tea la mätu jo” näkha näpa.
42011002	Isu ma äni ce tea “Nang ce aetang te kätü-a hikä thui ö. Pä-ai, nang üng ämüng käcai tea khimi ce ma tämö khai sy. Nang ma Sanphrang kätyng pyng sy.
42011003	Kai ce üng käni qütä ca hethang py kü ba.
42011004	Kai ce tea tämang saite khimi na üng hunghö na kai ce bälawi te kätyng, kai ce üng hunghö bälawi kü ba. Kai ce hunghö sa te khytä bärawi bäleng saite aeting hai jo hang ba” näpa.
42011005	Tupyng-a Isu lä äma üng äkähui na tea “Nang ce thung üng lawng lawngtä ma angnihü-a rawijae lawngtä ing-a ly kha ‘Änang ä, täkaw angpa thungtä kai tea canglai jo re e.
42011006	Ätephüng-a mei nädylä kai üng ing-a rawijae angvüng lawngtä tyng te phüng-a vi. Kai lä äni tea mäcaw nae äte haetä la awng y’ näkha näpa.
42011007	Äni üng rawijae ma ‘Kai tea xhu hang. Ing kätho la aekhae pyng te vi dy. Kai üng caw na la i pang ö vi dy. Tukätephüng-a kai lä aetha kha nang tähang äte raca la py haw y dy’ näkha thui vi ai.
42011008	Tängai ö. Äni lä aetha kha nang tea ca nae py ai. Tungaila nang lä äni üng rawijae te phüng-a nang tea ca nae py ngang y. Nang lä aehae y käla mäkai vawng te phüng-a nang ngai saite angxynlyng na py ai.
42011009	“Tukätephüng-a tängai ö. Mäkai ö. Tudylä Säthaw ma nang ce tea py ai mang. Ha ö jawjaw. Tudylä Säthaw ma nang ce tea nung hai ai mang. Kätho tea täkhü ö jawjaw. Tudylä Säthaw ma nang ce tea kätho pä-awng pa ai mang.
42011010	Säthaw lä mäkai saite khimi angxynlyng na tea py ai. Ha jawjaw saite khimi angxynlyng na lä nung ai. Kätho täkhü saite khimi angxynlyng na tea lä Säthaw ma kätho pä-awng pa ai.
42011011	Nang ce thung-a pä-ai na lä äcäpaw ma mawi mäkai ea bärui py dang ai mei.
42011012	Aedui mäkai dylä käni tä-ai py dang ai mei.
42011013	Nang ce hunghö awng mang saite khimi mäteng ma caw nade na tea kähawi sai na py vävawi te vi. Tukätephüng-a Känipre-a awng saite nang ce üng Pä-ai lä mäkai saite khimi na tea Muilaw Käcai py khaw vi ai” näpa.
42011014	Isu lä khimi tea älo aepe haw y-a sa pa saite angra bung mätho pa. Angra tho pyng te kätü-a honi khimi lä älo aepe haw pa dy. Tukha khimipui na lä cangxei ö dy.
42011015	Tungaila khimi phütä na ma lä “Äni lä Belzebul näsaite angra mangkhawng üng haidae hai-a angra na bung mätho te vi” näpa.
42011016	Tukha khimi kälang phütä na ma lä äni tea käny hethang Känipre mang üng kamarae hai aenae na mäkai pa.
42011017	Isu lä äni ce kaedawng saite mäny praw kha äni ce tea “Pre haetä-a khimi ce lä aetäphü kha täre aety raw dylä honi pre lä pra hethang awng kae dy. Engthung haetä-a la äma ce tingtawi aetäphü ö dylä pra hethang awng kae dy.
42011018	Setan angra na lä äma ce tea äma ce aety raw dylä äni ce üng pre lä makä sa kha aedaw haw ai mei. Kai ma hikä thui te lä, kai lä Belzebul angra mangkhawng üng haidae hai angra na bung mätho te näkha nang ce ma kai tea thui ö te phüng-a vi.
42011019	Tudylä kai lä Belzebul angra mangkhawng üng haidae hai angra na mätho te kae dylä, nang ce üng äkähui na lä ämi üng haidae hai-a angra bung mätho ö te mei. Tudylä nang ce tämang te phüng äkähui na ma mätü ai.
42011020	Tungaila kai lä Säthaw üng haidae hai-a angra na bung mätho te dylä Säthaw lä äma üng pre tea vaihi ma pyng rüng te mätü te vi dy.
42011021	“Aethaw awng saite khimi lä aetu aekei na hai äma ing tea kähawi-a rui te kätü-a lä äni üng ingthawng na tea ämi la bäru haw y lyng.
42011022	Tungaila äma qawng-a aethaw awngky te khimi lawng lawngtä ma äni tea aety kha bäja pa te kätü-a lä äma üng ae-y nae aetu aekei na laja kha hani khimi üng ingthawng na tea aeri pro pa ö vi ai.
42011023	“Kai te mang-a awng y saite khimi lä kai üng täre kae vi. Khimi lawngtä lä kai hai mangtä Säthaw üng pre tähang khimi cüng saite y dylä täprei saite kae vi.
42011024	“Angra lä khimi thung üngta tho ea daithung kärang mang-a aevi kha awng nae ha räreng vi. Dang pa y ea lä ‘Kai ma üng mityng kangrüng-a kung haile khyry ai’ nä vi.
42011025	Tukha angra lä vawi haile te kätü-a äma kung saite khimi lä mäcai ping kha cülä-ü saite ing hai aetawng te nung pa vi dy.
42011026	Tukha äni lä äma qawng-a siky saite kälang angra me säritä na tea ka dy. Tukha äni ce angxynlyng na lä honi khimi tea kung kha awng pa vi. Tukätephüng-a honi angra kung saite khimi üng kangkhüng-a awng saite lä angcü üng qawng-a siky dy” näpa.
42011027	Isu älo thui te thüng-a, khimipui thung üng nawngmädi lawngtä ma “Nang bung aepeng kha känö tui nei hai saite änä-awi lä tähang hawi” näkha thui pa.
42011028	Tukha Isu ma “Säthaw üng lo thai kha tängai saite khimi lä tähang hawiky” näkha thui haile pa.
42011029	Khimipui na lä Isu teng-a aekäcö rae ea Isu ma “Vaidung üng khimi kaetha na lä si ö vi. Äni ce lä kamarae ha ö. Tungaila Säthaw ma Jonae tähang sa pa saite kamarae haetä xyng kätyng kai ma khimi ce tea mätü ai.
42011030	Jonae lä Ninevi märü-a khimi ce tähang kamarae-a aelawng te kätyng lä Kai, Khimi üng Cäpaw, lä vaidung üng khimi ce tähang kamarae-a aelawng vi ai.
42011031	Säthaw ma khimi ce tea tärae cei te kätü-a lä Seba pre üng sanphrang nä-awi lä aedaw kha vaidung üng khimi ce tea dengpy he aeteng näkha thui vi ai. Ätephüng-a mei nädylä, äni lä Solomon sanphrang üng bälunghae te lo tängai hethang ngai kha khöteng täki mang üng hai ly pa vi. Vaihi kätü-a lä Solomon qawng-a kälengky lawngtä lä hi-a awng dy.
42011032	Säthaw ma khimi ce tea tärae cei te kätü-a lä Ninevi märü üng khimi ce lä aedaw kha vaidung üng khimi ce tea dengpy he aeteng näkha thui vi ai. Ätephüng-a mei nädylä Jonae ma thui te lo phüng-a äni ce lä hunghö üng ae-ui ö te vi. Tukha vaihi Jonae qawng-a lengky saite lawngtä lä hi-a awng vi dy.
42011033	“Ämi la maibung thawng kha tawng täkui-a khai vai y. Maibung thawng kha la ho vai y. Engthung-a kung saite khimi na kaevang nung hethang maibung khai nae qawng-a ni khai saite kae vi.
42011034	Nang üng ämi lä ätabung kaevang vi. Nang üng ämi na hawi dylä, ätabung angxynlyng na lä aevang bawi vi ai. Tungaila nang ämi hawi y dylä, nang lä kähawi-a nung haw y kha käving thung-a awng te kae dy.
42011035	Tukätephüng-a nang ce tea awng saite kaevang lä käving-a aelawng y hethang sädi khai ö.
42011036	Nang lä kaevang kawi kha ving te mityng-a awng y dylä nang üng hing saite angxynlyng na tea aevang bawi vi ai. Nang tea aevang bärai saite maibung kätyng aevang vi ai” näpa.
42011037	Isu ma älo thui pyng te kätü-a lä Pharisai lawngtä ma äni tea kädüngbö ca he ka pa. Tukätephüng-a äni la bö loka-a aw pa dy.
42011038	Isu lä Judae reitae kätyng äkö aese y käla bö aw te Pharisai ma nung ea lä cangxei pa dy.
42011039	Tukha Isu ma äni tea “Pharisai, nang ce lä pangkae hai kaephi üng ärang mang mäse ö te kae vi. Tungaila nang ce üng bälung-a lä kanglai hai käsi kawi te vi.
42011040	Khimi kaerö na ä, khimi üng ätabung tea sa saite Säthaw lä khimi üng bälung tea la sa te vi.
42011041	Tungaila khimi kangtang na tea bäheng kha nang ce üng kaephi hai pangkae-a awng saite raca na py pa. Tudylä nang ce lä Säthaw maw-a cai ai mang.
42011042	“Pharisai na ä, nang ce lä tähang si. Ätephüng-a mei nädylä nang ce lä sawngprang sawngkeng hai angti angjang na hawtä haetä py ngaila khimi ce tea kätüng-a sa y. Säthaw tea la bälung aevaw ö y. Nang ce lä hawtä-a haetä py hethang kae vi. Tungaila hini qawng-a aely käleng mätu saite na la bäjui hethang kae.
42011043	“Pharisai, nang ce lä tähang si. Nang ce lä Judae na üng ingkäcai thung-a aety nae kaesangky mang awng he ngai ö te vi. Vyngjaw saite mityng-a khimi ce ma tämö khai te na ngai ö ky te phüng-a vi.
42011044	Pharisai nang ce lä tähang si. Ätephüng-a mei nädylä nang ce lä aeny y saite täprawng kätyng kae. Khimi ce lä honi täprawng qawng mang ly ea äthung-a lä äro awng te mäny ö y vi” näpa.
42011045	Judae Ubädi särae lawngtä ma Isu tea “Särae ä, nang ma hini thui saite na lä kai ce tea la jaw te kätyng by vi” näpa.
42011046	Isu ma äni ce tea “Ubädi särae na ä, nang ce lä tähang si. Nang ce lä khimi ce tea sa hethang bäja y saite kälu sa hai ö te vi. Tungaila nang ma ce ma lä khimi ce tea säbawng hethang haetä la sa te y.
42011047	Nang ce lä tähang si. Nang ce lä buisaw na tähang äcae hawi saite täprawng sa ö dy. Nang ce üng kangsi na ma honi buisaw na bung bädü ö khe te vi.
42011048	Nang ce üng kangsi na sa te hawi näte aedawng te mätü ö dy. Äni ce ma buisaw na bung bädü kha nang ce ma buisaw na tähang äcae hawi saite täprawng na sa ö dy.
42011049	Hini phüng-a Säthaw lä äma üng bälungkähae hai-a ‘Kai ma Isrelae khimi na tea buisaw na hai angtawtha na bung mätaw vi ai. Isrelae khimi na ma buisaw phütä na tea, mätangca-a sa pa. Buisaw kälang na tea la bädü pa vi ai’ näpa.
42011050	Tukätephüng-a vaidung üng khimi ce tea Säthaw ma äma üng buisaw angxynlyng na tea bädü pa te phüng-a dengpy vi ai.
42011051	Älawng aetawng angcü üng Abela äthi üng hai buisaw Zakhari üng äthi khytä buisaw na bung bädü te vi. Tukätephüng-a vaidung üng khimi ce tea Säthaw ma tärae cei vi ai. Kangkhüng-a bädü saite buisaw Zakhari bung lä äni ce ma maicang hai Ingkäcai säla-a bädü pa ö dy.
42011052	“Ubädi särae na ä, nang ce lä tähang si vi. Khimi ce ma Säthaw tea mäny hethang lolang nang ce lä pä-üng ö pa te vi. Nang ma ce lä Säthaw tea mäny he ngai ö y. Tukha Säthaw tea mäny he ngai saite khimi na tea la mäkhang pa ö te vi” näpa. Tupyng-a Isu lä honi mityng üng tho te kätü-a, Pharisai na hai Ubädi särae na ma lä Isu tea älo e te aetawng ö dy. Älo tämang saite dang hethang äni ce lä Isu tea tengxyng y älo düng mang pa ö dy.
42012001	Khimipui sangrui-a märaw y na lä aekäcö te kätü-a äni ce lä lawng lawngtä tea äma ce üng äkho na hai aethaw mimawng ö dy. Isu lä äkähui na tea thui mang te lo lä “Nang ce lä Pharisai na üng täkaw aepae saite aesi tea kähawi-a sädi khai ö. Äni ce lä käjüng aesa vävawi te vi.
42012002	Khimi ce ma täphung saite na tea Säthaw ma lä täphawng vi ai. Äni ce ma ho saite na tea Säthaw ma nung hai bawi vi ai.
42012003	Käving thung-a nang ce üng aethui saite na lä khimi ce ma lä kaevang-a thai ö vi ai. Engthung khaw-a nang ma ce tingtawi aemäcü saite lo lä khimi ce ma engphö qawng mang a hai ö vi ai” näpa.
42012004	“Tängai ö. Rawijae na ä, ätabung tea bädü haw saite khimi na tea lä ri ö hang. Äni ce lä hani qawng-a käsiky sa haw y dy.
42012005	Tungaila nang ce ri hethang aeteng saite lawngtä phüng kai thui ai. Ätabung bädü pyng ea nang ce bung ngärei-a käde haw saite Säthaw tea ri ö. Kai thui be thele ai. Äni tea ni ri hethang aeteng khaw te vi.
42012006	“Khimi ce lä mawri tävaw cäpi me bangawtä tea phawisae pjae netä hai jaw ö te vi. Tungaila Säthaw lä mawri metä tea la tämang sö te y.
42012007	Tätang, nang ce älö üng äsang na tea mäteng Säthaw lä to bawi haw te vi. Tukätephüng-a ri ö hang. Nang ce lä mawri na qawng-a ävang tingky.
42012008	“Tängai ö. Kai bung khimi ce maw-a aephae y saite ämi tea la, Säthaw üng angtawtha na maw-a Kai, Khimi üng Cäpaw, ma äni bung aephae y by ai.
42012009	Tungaila kai bung khimi ce maw-a aephae saite khimi tea lä Säthaw üng angtawtha na maw-a Kai, Khimi üng Cäpaw, ma aephae haile tyng by ai.
42012010	“Tukha Kai, Khimi üng Cäpaw, tea käsi prawng saite khimi bung lä Säthaw ma hunghö bälawi haw ngaila Muilaw Käcai tea käsi prawng saite khimi bung lä Säthaw ma bälawi haw y lyng.
42012011	“Nang ce tea khimi ce ma Judae na üng ingkäcai-a, mätawngky na hai aenae awng saite khimi na maw-a nähai te kätü-a nang ce lä makä thui ai mei. Sa tämang y te phüng makä mätü ai mei näte phüng bälung mawng ö hang.
42012012	Honi kätü-a nang ce üng thui hethang aeteng saite lo na lä Muilaw Käcai ma mätu ai mang” näpa.
42012013	Khimipui thung üng khimi lawngtä ma Isu tea “Särae ä, kai üng kangby tea kai hai ingthawng aeri hethang thui päjo e” näpa.
42012014	Isu ma “Nang ni tea tärae cei te hai ingthawng mäkhawi hethang lä kai üng kälu y” näpa.
